E,U,Frekans,Kaynak_IDler
Public Interest Registry,(https://tr.wikipedia.org/wiki/Public_Interest_Registry),2,".org#1: .org alan adı, İnternet 'te kullanılan bir genel üst seviye alan adıdır (gTLD) ve İngilizce ""organization"" kelimesinin kısaltmasıdır. 1985'te kurulan ilk alan adlarından biridir ve 2003'ten beri Public Interest Registry tarafından işletilmektedir. | .org#6: Bu TLD , 1 Ocak 2003'ten beri Public Interest Registry tarafından işletilmektedir, bu görev Verisign 'in bir bölümü olan VeriSign Global Registry Services'den devralınmıştır."
İnternet,(https://tr.wikipedia.org/wiki/%C4%B0nternet),1,"DNS#2: İnternet ağını oluşturan her birim sadece kendine ait bir IP adresine sahiptir. | IP adresi#3: İnternet 'e bağlanan her cihaza , İnternet Servis Sağlayıcısı tarafından bir ""public"" IP adresi atanır ve internete bağlı cihazlar birbirleriyle bu ""public"" IP adresleri üzerinden ulaşırlar. | .tf#1: .tf , Fransız Güney ve Antarktika Toprakları 'nın İnternet ülke kodu üst seviye alan adıdır ( ccTLD ). .fr , .pm , .re , .wf ve .yt ile birlikte AFNIC tarafından yönetilmektedir. 23 Ekim 2004'ten önce bu alan adı, Cambridge , Birleşik Krallık merkezli Adamsnames tarafından yönetiliyordu. | .org#1: .org alan adı, İnternet 'te kullanılan bir genel üst seviye alan adıdır (gTLD) ve İngilizce ""organization"" kelimesinin kısaltmasıdır. 1985'te kurulan ilk alan adlarından biridir ve 2003'ten beri Public Interest Registry tarafından işletilmektedir."
genel üst seviye alan adıdır,(https://tr.wikipedia.org/wiki/Genel_%C3%BCst_seviye_alan_ad%C4%B1),1,".ie#16: .irish alan adı, Kaliforniya merkezli Dot-Irish LLC şirketinin piyasaya sürdüğü bir genel üst seviye alan adıdır . | .org#1: .org alan adı, İnternet 'te kullanılan bir genel üst seviye alan adıdır (gTLD) ve İngilizce ""organization"" kelimesinin kısaltmasıdır. 1985'te kurulan ilk alan adlarından biridir ve 2003'ten beri Public Interest Registry tarafından işletilmektedir."
alan adlarından,(https://tr.wikipedia.org/wiki/Alan_ad%C4%B1),1,".org#1: .org alan adı, İnternet 'te kullanılan bir genel üst seviye alan adıdır (gTLD) ve İngilizce ""organization"" kelimesinin kısaltmasıdır. 1985'te kurulan ilk alan adlarından biridir ve 2003'ten beri Public Interest Registry tarafından işletilmektedir."
üst seviye alan adlarından,(https://tr.wikipedia.org/wiki/%C3%9Cst_seviye_alan_ad%C4%B1),1,".org#4: "".org"" alan adı, Ocak 1985'te kurulan ilk üst seviye alan adlarından biriydi."
.com,(https://tr.wikipedia.org/wiki/.com),1,"DNS#39: En üste .com , .org , .net , .int , .edu , .info , .biz , .aero , .travel , .jobs , .gov , .mil gibi "" jenerik "" üst düzey alanlarla ( gTLD ) .tr , .us , .de , .uk , .jp , .az gibi ülke alanlarından ( CcTLD ) oluşur. | .us#1: .us , Amerika Birleşik Devletleri için internet ülke kodu üst seviye alan adıdır . ( CcTLD ) Ülkede en çok kullanılan CcTLD .com , .net , .org ikinci düzey alan adlarıdır. | .uk#2: Orijinal gTLD 'lerden ( .com , .net , .org ) ve .us 'ten 7 ay sonra; Temmuz 1985'te kaydedilmiştir. | .uk#3: Nisan 2021'de dünya çapında 10 milyon kayıtla en popüler 5. üst düzey alan adı idi ( .com , .cn , .de ve .net 'ten sonra). | .org#5: Diğer ilk kurulan üst seviye alan adları .com , .us , .edu , .gov , .mil ve .net idi. The MITRE Corporation, Temmuz 1985'te mitre.org ile ilk .org alanını kaydettiren kuruluştu."
