E,U,Frekans,Kaynak_IDler
bilişim biliminde,(https://tr.wikipedia.org/wiki/Bili%C5%9Fim_bilimi),1,"Dağıtık hesaplama#1: Dağıtık hesaplama bilişim biliminde dağıtık sistemleri inceleyen bir bilim dalıdır. Dağıtık sistem , birden fazla otomatik bilgisayarın bir ağ üzerindeki iletişimidir."
Dağıtık sistem,(https://tr.wikipedia.org/wiki/Da%C4%9F%C4%B1t%C4%B1k_sistemler),1,"Dağıtık hesaplama#1: Dağıtık hesaplama bilişim biliminde dağıtık sistemleri inceleyen bir bilim dalıdır. Dağıtık sistem , birden fazla otomatik bilgisayarın bir ağ üzerindeki iletişimidir."
bilgisayarın,(https://tr.wikipedia.org/wiki/Bilgisayar),1,"Dağıtık hesaplama#1: Dağıtık hesaplama bilişim biliminde dağıtık sistemleri inceleyen bir bilim dalıdır. Dağıtık sistem , birden fazla otomatik bilgisayarın bir ağ üzerindeki iletişimidir."
ağ,(https://tr.wikipedia.org/wiki/Bilgisayar_a%C4%9F%C4%B1),1,"Dağıtık hesaplama#1: Dağıtık hesaplama bilişim biliminde dağıtık sistemleri inceleyen bir bilim dalıdır. Dağıtık sistem , birden fazla otomatik bilgisayarın bir ağ üzerindeki iletişimidir."
bilgisayar programına,(https://tr.wikipedia.org/wiki/Bilgisayar_program%C4%B1),1,Dağıtık hesaplama#3: Dağıtık sistemi çalıştıran bilgisayar programına dağıtık program denir.
