E,U,Frekans,Kaynak_IDler
Bilgisayar biliminde,(https://tr.wikipedia.org/wiki/Bilgisayar_bilimi),1,"Ağaç (veri yapısı)#1: Bilgisayar biliminde , ağaç veri düğümleri ve düğümler arası ilişkileri belirten kenarlardan oluşan, ters bir ağacı andıran veri yapısıdır ."
veri yapısıdır,(https://tr.wikipedia.org/wiki/Veri_yap%C4%B1s%C4%B1),1,"Ağaç (veri yapısı)#1: Bilgisayar biliminde , ağaç veri düğümleri ve düğümler arası ilişkileri belirten kenarlardan oluşan, ters bir ağacı andıran veri yapısıdır ."
çizgeler,(https://tr.wikipedia.org/wiki/%C3%87izge),1,Ağaç (veri yapısı)#2: Ağaçlar döngü içermeyen çizgeler olarak da tanımlanabilir.
düğümün,(https://tr.wikipedia.org/wiki/D%C3%BC%C4%9F%C3%BCm_(bilgisayar_bilimleri)),1,Ağaç (veri yapısı)#3: Her düğümün sıfır ya da daha fazla alt düğümü ve en fazla bir üst düğümü olabilir.
