E,U,Frekans,Kaynak_IDler
Kütahya,https://tr.wikipedia.org/wiki/K%C3%BCtahya,5,Germiyanoğulları Beyliği#11=Germiyanoğulları Beyliği#120=Germiyanoğulları Beyliği#14=Germiyanoğulları Beyliği#6=Germiyanoğulları BeyliğiCard#1
Osmanlı Padişahı,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_padi%C5%9Fahlar%C4%B1_listesi,5,Germiyanoğulları Beyliği#101=Germiyanoğulları Beyliği#110=Germiyanoğulları Beyliği#112=Germiyanoğulları Beyliği#156=Germiyanoğulları Beyliği#95
Gıyaseddin Mesud=II. Gıyaseddin Mesud=II. Mesud=Mesud,https://tr.wikipedia.org/wiki/II._Mesud,4,Germiyanoğulları Beyliği#24=Germiyanoğulları Beyliği#27=Germiyanoğulları Beyliği#30=Germiyanoğulları Beyliği#34
Alaşehir,https://tr.wikipedia.org/wiki/Ala%C5%9Fehir,4,Germiyanoğulları Beyliği#120=Germiyanoğulları Beyliği#45=Germiyanoğulları Beyliği#68=Germiyanoğulları Beyliği#69
I. Murad=I. Murat,https://tr.wikipedia.org/wiki/I._Murad,4,Germiyanoğulları Beyliği#127=Germiyanoğulları Beyliği#60=Germiyanoğulları Beyliği#88=Germiyanoğulları Beyliği#95
Mehmed Bey,https://tr.wikipedia.org/w/index.php?title=Germiyano%C4%9Flu_Mehmed_Bey&action=edit&redlink=1,3,Germiyanoğulları Beyliği#75=Germiyanoğulları Beyliği#81=Germiyanoğulları BeyliğiCard#7
Simav,https://tr.wikipedia.org/wiki/Simav,3,Germiyanoğulları Beyliği#120=Germiyanoğulları Beyliği#45=Germiyanoğulları Beyliği#8
Gıyaseddin Mesud=II. Gıyaseddin Mesud=II. Mesud=Mesud,https://tr.wikipedia.org/wiki/II._Mesud,3,Germiyanoğulları Beyliği#25=Germiyanoğulları Beyliği#31=Germiyanoğulları Beyliği#64
Süleyman Sah=Süleyman Şah,https://tr.wikipedia.org/wiki/Germiyano%C4%9Flu_S%C3%BCleyman_%C5%9Eah,3,Germiyanoğulları Beyliği#59=Germiyanoğulları Beyliği#61=Germiyanoğulları BeyliğiCard#8
Vâcidiye Medresesi,https://tr.wikipedia.org/w/index.php?title=Vacidiye_Medresesi&action=edit&redlink=1,3,Germiyanoğulları Beyliği#146=Germiyanoğulları Beyliği#149=Germiyanoğulları Beyliği#159
Ankara Savaşı,https://tr.wikipedia.org/wiki/Ankara_Muharebesi,2,Germiyanoğulları Beyliği#106=Germiyanoğulları Beyliği#8
I. Yakub Bey=Yakub Bey,https://tr.wikipedia.org/wiki/Yakub_Bey_Germiyano%C4%9Flu,2,Germiyanoğulları Beyliği#34=Germiyanoğulları BeyliğiCard#6
Kula,https://tr.wikipedia.org/wiki/Kula,2,Germiyanoğulları Beyliği#120=Germiyanoğulları Beyliği#93
II. Yakub Bey=II. Yakup Bey,https://tr.wikipedia.org/wiki/II._Yakub_Bey,2,Germiyanoğulları Beyliği#8=Germiyanoğulları BeyliğiCard#9
II. Yakub Bey=II. Yakup Bey,https://tr.wikipedia.org/wiki/II._Yakub_Bey,2,Germiyanoğulları Beyliği#100=Germiyanoğulları Beyliği#105
Emet,https://tr.wikipedia.org/wiki/Emet,2,Germiyanoğulları Beyliği#120=Germiyanoğulları Beyliği#8
Katalanlar,https://tr.wikipedia.org/wiki/Katalanlar,2,Germiyanoğulları Beyliği#69=Germiyanoğulları Beyliği#77
Aydınoğulları=Aydınoğulları Beyliği,https://tr.wikipedia.org/wiki/Ayd%C4%B1no%C4%9Fullar%C4%B1_Beyli%C4%9Fi,2,Germiyanoğulları Beyliği#2=Germiyanoğulları Beyliği#79
Timur,https://tr.wikipedia.org/wiki/Timur,2,Germiyanoğulları Beyliği#105=Germiyanoğulları Beyliği#106
Malatya,https://tr.wikipedia.org/wiki/Malatya,2,Germiyanoğulları Beyliği#11=Germiyanoğulları Beyliği#19
Kürt,https://tr.wikipedia.org/wiki/K%C3%BCrtler,2,Germiyanoğulları Beyliği#12=Germiyanoğulları Beyliği#13
Emir Çoban,https://tr.wikipedia.org/wiki/Emir_%C3%87oban,2,Germiyanoğulları Beyliği#70=Germiyanoğulları Beyliği#71
Timurtaş Noyan (Demirtaş),https://tr.wikipedia.org/wiki/Timurta%C5%9F,2,Germiyanoğulları Beyliği#71=Germiyanoğulları Beyliği#72
Gıyaseddin Mesud=II. Gıyaseddin Mesud=II. Mesud=Mesud,https://tr.wikipedia.org/wiki/II._Mesud,2,Germiyanoğulları Beyliği#29=Germiyanoğulları Beyliği#35
I. Yakub Bey,https://tr.wikipedia.org/w/index.php?title=I._Yakub_Bey&action=edit&redlink=1,2,Germiyanoğulları Beyliği#39=Germiyanoğulları Beyliği#49
Birgi,"https://tr.wikipedia.org/wiki/Birgi,_%C3%96demi%C5%9F",2,Germiyanoğulları Beyliği#42
Saruhan=Saruhanoğulları,https://tr.wikipedia.org/wiki/Saruhano%C4%9Fullar%C4%B1_Beyli%C4%9Fi,2,Germiyanoğulları Beyliği#44=Germiyanoğulları Beyliği#45
Tavşanlı,https://tr.wikipedia.org/wiki/Tav%C5%9Fanl%C4%B1,2,Germiyanoğulları Beyliği#120=Germiyanoğulları Beyliği#8
Osmanoğulları,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_Hanedan%C4%B1,2,Germiyanoğulları Beyliği#48=Germiyanoğulları Beyliği#59
Bizans İmparatorluğu=Bizanslılar,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,2,Germiyanoğulları Beyliği#57=Germiyanoğulları Beyliği#77
II. Murad,https://tr.wikipedia.org/wiki/II._Murad,2,Germiyanoğulları Beyliği#112=Germiyanoğulları Beyliği#8
Eşref=Eşrefoğulları,https://tr.wikipedia.org/wiki/E%C5%9Frefo%C4%9Fullar%C4%B1_Beyli%C4%9Fi,2,Germiyanoğulları Beyliği#2=Germiyanoğulları Beyliği#24
Yıldırım Bayezid,https://tr.wikipedia.org/wiki/I._Bayezid,2,Germiyanoğulları Beyliği#61=Germiyanoğulları Beyliği#88
Afyon=Afyonkarahisar,https://tr.wikipedia.org/wiki/Afyonkarahisar,2,Germiyanoğulları Beyliği#120=Germiyanoğulları Beyliği#159
Anadolu Selçuklu Devleti=Anadolu Selçukluları=Selçuk=Selçuklular=Türkiye Selçuklu,https://tr.wikipedia.org/wiki/Anadolu_Sel%C3%A7uklu_Devleti,2,Germiyanoğulları Beyliği#6=Germiyanoğulları Beyliği#63
Ahmedî,https://tr.wikipedia.org/wiki/Ahmed%C3%AE,2,Germiyanoğulları Beyliği#154=Germiyanoğulları Beyliği#158
Olcaytu,https://tr.wikipedia.org/wiki/Olcaytu,1,Germiyanoğulları Beyliği#70
Eşref=Eşrefoğulları,https://tr.wikipedia.org/wiki/E%C5%9Frefo%C4%9Fullar%C4%B1_Beyli%C4%9Fi,1,Germiyanoğulları Beyliği#71
Siyenpi İmparatorluğu,https://tr.wikipedia.org/wiki/Xianbei_eyaleti,1,Germiyanoğulları Beyliği#1
I. Yakub Bey=Yakub Bey,https://tr.wikipedia.org/wiki/Yakub_Bey_Germiyano%C4%9Flu,1,Germiyanoğulları Beyliği#72
Eretna=Eretna Bey,https://tr.wikipedia.org/wiki/Eretna_Beyli%C4%9Fi,1,Germiyanoğulları Beyliği#72
Rumlardan,https://tr.wikipedia.org/wiki/Rum,1,Germiyanoğulları Beyliği#77
İlyas Bey,https://tr.wikipedia.org/wiki/%C4%B0lyas_Bey,1,Germiyanoğulları Beyliği#83
Devlet Şah Hatun,https://tr.wikipedia.org/wiki/Devlet%C5%9Fah_Hatun,1,Germiyanoğulları Beyliği#88
I. Kosova Muharebesi,https://tr.wikipedia.org/wiki/I._Kosova_Muharebesi,1,Germiyanoğulları Beyliği#95
Rumeli,https://tr.wikipedia.org/wiki/Rumeli,1,Germiyanoğulları Beyliği#101
Ipsala,https://tr.wikipedia.org/wiki/%C4%B0psala,1,Germiyanoğulları Beyliği#101
Şam,https://tr.wikipedia.org/wiki/%C5%9Eam,1,Germiyanoğulları Beyliği#103
Mehmed Bey,https://tr.wikipedia.org/wiki/II._Sultanz%C3%A2de_N%C3%A2s%C4%B1reddin_Mehmed_Bey,1,Germiyanoğulları Beyliği#108
Çelebi Mehmed,https://tr.wikipedia.org/wiki/I._Mehmed,1,Germiyanoğulları Beyliği#110
Menderes Nehirleri,https://tr.wikipedia.org/wiki/Menderes,1,Germiyanoğulları Beyliği#119
Uşak,https://tr.wikipedia.org/wiki/U%C5%9Fak,1,Germiyanoğulları Beyliği#120
