E,U,Frekans,Kaynak_IDler
Babil,https://tr.wikipedia.org/wiki/Babil,2,Asur#31=Asur#7
I. Tiglat-Pileser,https://tr.wikipedia.org/wiki/I._Tiglat-Pileser,2,Asur#30=Asur#41
Medler,https://tr.wikipedia.org/wiki/Medler,2,Asur#33=Asur#46
Asurbanipal=Aššur-Bāni-Apli (Aššurbanipal),https://tr.wikipedia.org/wiki/Asurbanipal,2,Asur#44
Dicle Irmağı,https://tr.wikipedia.org/wiki/Dicle_Irma%C4%9F%C4%B1,1,Asur#1
Mezopotamya=Mezopotamya'da,https://tr.wikipedia.org/wiki/Mezopotamya,1,Asur#1
Ninova,https://tr.wikipedia.org/wiki/Ninova,1,Asur#5
Yeni Asur İmparatorluğu,https://tr.wikipedia.org/wiki/Yeni_Asur_%C4%B0mparatorlu%C4%9Fu,1,Asur#7
Hammurabi,https://tr.wikipedia.org/wiki/Hammurabi,1,Asur#7
Bereketli Hilal,https://tr.wikipedia.org/wiki/Bereketli_Hilal,1,Asur#8
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,1,Asur#8
İştar,https://tr.wikipedia.org/wiki/%C4%B0%C5%9Ftar,1,Asur#4
Kalah,https://tr.wikipedia.org/wiki/Kalah,1,Asur#5
Musul,https://tr.wikipedia.org/wiki/Musul,1,Asur#1
bakır,https://tr.wikipedia.org/wiki/Bak%C4%B1r,1,Asur#14
arpa,https://tr.wikipedia.org/wiki/Arpa,1,Asur#14
altın,https://tr.wikipedia.org/wiki/Alt%C4%B1n,1,Asur#14
gümüş,https://tr.wikipedia.org/wiki/G%C3%BCm%C3%BC%C5%9F,1,Asur#14
III. Ur Hanedanlığı,https://tr.wikipedia.org/wiki/%C3%9C%C3%A7%C3%BCnc%C3%BC_Ur_Hanedan%C4%B1,1,Asur#16
Asurlular,https://tr.wikipedia.org/wiki/Asurlular,1,Asur#27
yün,https://tr.wikipedia.org/wiki/Y%C3%BCn,1,Asur#14
kalay,https://tr.wikipedia.org/wiki/Kalay,1,Asur#14
Karadeniz,https://tr.wikipedia.org/wiki/Karadeniz,1,Asur#30
Akdeniz,https://tr.wikipedia.org/wiki/Akdeniz,1,Asur#30
2. Sargon,https://tr.wikipedia.org/wiki/2._Sargon,1,Asur#31
Suriye,https://tr.wikipedia.org/wiki/Suriye,1,Asur#31
Mısır,https://tr.wikipedia.org/wiki/M%C4%B1s%C4%B1r,1,Asur#31
Asurbanipal=Aššur-Bāni-Apli (Aššurbanipal),https://tr.wikipedia.org/wiki/Asurbanipal,1,Asur#32
Kalde,https://tr.wikipedia.org/wiki/Kalde,1,Asur#28
Hititler,https://tr.wikipedia.org/wiki/Hititler,1,Asur#29
Basra Körfezi,https://tr.wikipedia.org/wiki/Basra_K%C3%B6rfezi,1,Asur#32
Nil Nehri,https://tr.wikipedia.org/wiki/Nil_Nehri,1,Asur#32
İlk Çağ,https://tr.wikipedia.org/wiki/%C4%B0lk_%C3%A7a%C4%9F,1,Asur#34
Sami toplulukken,https://tr.wikipedia.org/wiki/Sami,1,Asur#34
Mezopotamya=Mezopotamya'da,https://tr.wikipedia.org/wiki/Mezopotamya,1,Asur#39
I. Tukulti-Ninurta,https://tr.wikipedia.org/wiki/I._Tukulti-Ninurta,1,Asur#40
Aramilerin,https://tr.wikipedia.org/wiki/Aramiler,1,Asur#41
Mutlak monarşi,https://tr.wikipedia.org/wiki/Mutlak_monar%C5%9Fi,1,Asur#35
III. Tukultī-Apil-Ešarra (III. Tiglath-Pileser),https://tr.wikipedia.org/wiki/III._Tiglat-Pileser,1,Asur#43
II. Šarru-Kinu,https://tr.wikipedia.org/wiki/II._Sargon,1,Asur#43
Sin-Ahhe-Eriba (Sinahherib),https://tr.wikipedia.org/wiki/Sanherib,1,Asur#43
Mısır,https://tr.wikipedia.org/wiki/Antik_M%C4%B1s%C4%B1r,1,Asur#43
Elam,https://tr.wikipedia.org/wiki/Elam,1,Asur#44
Keldaniler,https://tr.wikipedia.org/wiki/Keldaniler,1,Asur#46
Dur Şarrukin,https://tr.wikipedia.org/wiki/Dur_%C5%9Earrukin,1,Asur#50
Süryani,https://tr.wikipedia.org/wiki/S%C3%BCryani,1,Asur#52
