E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,2,Cumhuriyet Müzesi#1=Cumhuriyet MüzesiCard#3
Altındağ,https://tr.wikipedia.org/wiki/Alt%C4%B1nda%C4%9F,2,Cumhuriyet Müzesi#1=Cumhuriyet MüzesiCard#3
TBMM,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_B%C3%BCy%C3%BCk_Millet_Meclisi,1,Cumhuriyet Müzesi#1
Vedat Tek,https://tr.wikipedia.org/wiki/Vedat_Tek,1,Cumhuriyet Müzesi#2
Cumhuriyet Halk Fırkası,https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_F%C4%B1rkas%C4%B1,1,Cumhuriyet Müzesi#4
I. Türkiye Büyük Millet Meclisi binasının,https://tr.wikipedia.org/wiki/Ankara_Kurtulu%C5%9F_Sava%C5%9F%C4%B1_M%C3%BCzesi,1,Cumhuriyet Müzesi#4
27 Mayıs 1960 Askerî Darbesi,https://tr.wikipedia.org/wiki/27_May%C4%B1s_Darbesi,1,Cumhuriyet Müzesi#4
modern binasına,https://tr.wikipedia.org/wiki/III._TBMM_Binas%C4%B1,1,Cumhuriyet Müzesi#5
CENTO,https://tr.wikipedia.org/wiki/CENTO,1,Cumhuriyet Müzesi#5
Kültür Bakanlığı,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_Cumhuriyeti_K%C3%BClt%C3%BCr_ve_Turizm_Bakanl%C4%B1%C4%9F%C4%B1,1,Cumhuriyet Müzesi#6
Eski Eserler ve Müzeler Genel Müdürlüğü,https://tr.wikipedia.org/wiki/Eski_Eserler_ve_M%C3%BCzeler_Genel_M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC,1,Cumhuriyet Müzesi#7
Mustafa Kemal Atatürk,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,1,Cumhuriyet Müzesi#19
İsmet İnönü,https://tr.wikipedia.org/wiki/%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,1,Cumhuriyet Müzesi#19
Celal Bayar,https://tr.wikipedia.org/wiki/Cel%C3%A2l_Bayar,1,Cumhuriyet Müzesi#19
Ulus,https://tr.wikipedia.org/wiki/Ulus,1,Cumhuriyet MüzesiCard#3
Tarih müzesi,https://tr.wikipedia.org/wiki/Tarih_m%C3%BCzesi,1,Cumhuriyet MüzesiCard#5
EGO,https://tr.wikipedia.org/wiki/EGO_Genel_M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC,1,Cumhuriyet MüzesiCard#8
https://ankara.ktb.gov.tr/TR-260397/cumhuriyet-muzesi-ii-tbmm-binasi.html,https://ankara.ktb.gov.tr/TR-260397/cumhuriyet-muzesi-ii-tbmm-binasi.html,1,Cumhuriyet MüzesiCard#10
