E,U,Frekans,Kaynak_IDler
ISO 3166,https://tr.wikipedia.org/wiki/ISO_3166,2,ISO 3166-2:TR#1=ISO 3166-2:TR#6
ISO 3166-2,https://tr.wikipedia.org/wiki/ISO_3166-2,2,ISO 3166-2:TR#2=ISO 3166-2:TR#6
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,ISO 3166-2:TR#1
Uluslararası Standartlar Örgütü,https://tr.wikipedia.org/wiki/ISO,1,ISO 3166-2:TR#1
81 il,https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27nin_illeri,1,ISO 3166-2:TR#2
ISO 3166-1 alpha-2,https://tr.wikipedia.org/w/index.php?title=ISO_3166-1_alpha-2&action=edit&redlink=1,1,ISO 3166-2:TR#4
il plaka,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_il_plaka_kodlar%C4%B1,1,ISO 3166-2:TR#5
posta kodlarında,https://tr.wikipedia.org/wiki/Posta_kodu,1,ISO 3166-2:TR#5
Mersin,https://tr.wikipedia.org/wiki/Mersin,1,ISO 3166-2:TR#5
Kahramanmaraş,https://tr.wikipedia.org/wiki/Kahramanmara%C5%9F,1,ISO 3166-2:TR#5
Şanlıurfa,https://tr.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa,1,ISO 3166-2:TR#5
Türk alfabesine,https://tr.wikipedia.org/wiki/T%C3%BCrk_alfabesi,1,ISO 3166-2:TR#5
