E,U,Frekans,Kaynak_IDler
Sızır,"https://tr.wikipedia.org/wiki/S%C4%B1z%C4%B1r,_Gemerek",2,Gemerek#1=Gemerek#13
Sivas ilinin U:(https://tr.wikipedia.org/wiki/Sivas_(il))___ bir ___E:ilçesidir=ilçe=ilçesine,https://tr.wikipedia.org/wiki/%C4%B0l%C3%A7e,1,Gemerek#1
Sivas ilinin U:(https://tr.wikipedia.org/wiki/Sivas_(il))___ bir ___E:ilçesidir=ilçe=ilçesine,https://tr.wikipedia.org/wiki/%C4%B0l%C3%A7e,1,Gemerek#1
Şarkışla,https://tr.wikipedia.org/wiki/%C5%9Eark%C4%B1%C5%9Fla,1,Gemerek#1
1953,https://tr.wikipedia.org/wiki/1953,1,Gemerek#1
Sivas ilinin U:(https://tr.wikipedia.org/wiki/Sivas_(il))___ bir ___E:ilçesidir=ilçe=ilçesine,https://tr.wikipedia.org/wiki/%C4%B0l%C3%A7e,1,Gemerek#1
Çepni,"https://tr.wikipedia.org/wiki/%C3%87epni,_Gemerek",1,Gemerek#1
köy,https://tr.wikipedia.org/wiki/K%C3%B6y,1,Gemerek#1
Ermeniler,https://tr.wikipedia.org/wiki/Ermeniler,1,Gemerek#2
Telaffuz,https://tr.wikipedia.org/wiki/Telaffuz,1,Gemerek#2
Deniz Gezmiş,https://tr.wikipedia.org/wiki/Deniz_Gezmi%C5%9F,1,Gemerek#3
Yusuf Aslan,https://tr.wikipedia.org/wiki/Yusuf_Aslan,1,Gemerek#3
Akkışla,https://tr.wikipedia.org/wiki/Akk%C4%B1%C5%9Fla,1,Gemerek#19
Mehmet Güner Demiray,https://tr.wikipedia.org/w/index.php?title=Mehmet_G%C3%BCner_Demiray&action=edit&redlink=1,1,Gemerek#24
Türk Folkloru,https://tr.wikipedia.org/w/index.php?title=T%C3%BCrk_Folkloru&action=edit&redlink=1,1,Gemerek#24
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,GemerekCard#1
İç Anadolu Bölgesi,https://tr.wikipedia.org/wiki/%C4%B0%C3%A7_Anadolu_B%C3%B6lgesi,1,GemerekCard#3
Bağımsız,https://tr.wikipedia.org/wiki/Ba%C4%9F%C4%B1ms%C4%B1z_siyaset%C3%A7i,1,GemerekCard#7
UTC+03.00,https://tr.wikipedia.org/wiki/UTC%2B03.00,1,GemerekCard#13
TSİ,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_Saati,1,GemerekCard#13
