E,U,Frekans,Kaynak_IDler
Yunanca,https://tr.wikipedia.org/wiki/Yunanca,1,Strabon#1
Yunan,https://tr.wikipedia.org/wiki/Yunanlar,1,Strabon#1
Amasya ili,https://tr.wikipedia.org/wiki/Amasya_ili,1,Strabon#3
coğrafyacısı,https://tr.wikipedia.org/wiki/Co%C4%9Frafyac%C4%B1,1,Strabon#4
Aristodemos,https://tr.wikipedia.org/w/index.php?title=Aristodemos&action=edit&redlink=1,1,Strabon#6
Roma,https://tr.wikipedia.org/wiki/Roma,1,Strabon#6
Aristotelesçi,https://tr.wikipedia.org/wiki/Aristoteles,1,Strabon#7
Augustus,https://tr.wikipedia.org/wiki/Caesar_Divi_Filius_Augustus,1,Strabon#7
Athenodoros,https://tr.wikipedia.org/w/index.php?title=Athenodoros&action=edit&redlink=1,1,Strabon#7
Stoa okulunun,https://tr.wikipedia.org/wiki/Stoac%C4%B1l%C4%B1k,1,Strabon#7
Yunanistan,https://tr.wikipedia.org/wiki/Roma_Yunanistan%C4%B1,1,Strabon#9
Mısır,https://tr.wikipedia.org/wiki/Antik_M%C4%B1s%C4%B1r,1,Strabon#10
Roma İmparatorluğu,https://tr.wikipedia.org/wiki/Roma_%C4%B0mparatorlu%C4%9Fu,1,Strabon#10
İskenderiye,https://tr.wikipedia.org/wiki/%C4%B0skenderiye,1,Strabon#11
Polybios tarihinin,https://tr.wikipedia.org/w/index.php?title=Polybios_tarihi&action=edit&redlink=1,1,Strabon#13
Korint,https://tr.wikipedia.org/wiki/Korint,1,Strabon#13
Kartaca,https://tr.wikipedia.org/wiki/Kartaca,1,Strabon#13
Sezar,https://tr.wikipedia.org/wiki/J%C3%BCl_Sezar,1,Strabon#13
Aktium Savaşı,https://tr.wikipedia.org/wiki/Aktium_Sava%C5%9F%C4%B1,1,Strabon#13
Roma dünyasının,https://tr.wikipedia.org/wiki/Antik_Roma,1,Strabon#15
Batlamyus,https://tr.wikipedia.org/wiki/Batlamyus,1,Strabon#18
Kalkedon,https://tr.wikipedia.org/wiki/Kalkedon,1,Strabon#20
Kadıköy,https://tr.wikipedia.org/wiki/Kad%C4%B1k%C3%B6y,1,Strabon#20
Kuşdili Deresi,https://tr.wikipedia.org/wiki/Ku%C5%9Fdili_Deresi,1,Strabon#20
Maionia,https://tr.wikipedia.org/w/index.php?title=Maionia&action=edit&redlink=1,1,Strabon#26
Dionysos,https://tr.wikipedia.org/wiki/Dionisos,1,Strabon#34
Amasya,https://tr.wikipedia.org/wiki/Amasya,1,StrabonCard#2
