E,U,Frekans,Kaynak_IDler
II. Manuil,https://tr.wikipedia.org/wiki/II._Manuil,2,Fetret Devri#18=Fetret Devri#195
Boğazlardan,https://tr.wikipedia.org/wiki/Bo%C4%9Fazlar,2,Fetret Devri#185=Fetret Devri#66
Bizans,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,2,Fetret Devri#18=Fetret Devri#185
VII. İoannis,https://tr.wikipedia.org/wiki/VII._%C4%B0oannis,2,Fetret Devri#18=Fetret Devri#36
Trakya,https://tr.wikipedia.org/wiki/Trakya,2,Fetret Devri#185=Fetret Devri#66
Ankara Muharebesi,https://tr.wikipedia.org/wiki/Ankara_Muharebesi,2,Fetret Devri#144=Fetret Devri#80
Timur,https://tr.wikipedia.org/wiki/Timur,1,Fetret Devri#4
Ankara Savaşı,https://tr.wikipedia.org/wiki/Ankara_Sava%C5%9F%C4%B1,1,Fetret Devri#4
Yıldırım Bayezid,https://tr.wikipedia.org/wiki/Y%C4%B1ld%C4%B1r%C4%B1m_Bayezid,1,Fetret Devri#3
Çelebi Mehmed,https://tr.wikipedia.org/wiki/I._Mehmed,1,Fetret Devri#5
Arapça,https://tr.wikipedia.org/wiki/Arap%C3%A7a,1,Fetret Devri#7
"Emir Süleyman U:(https://tr.wikipedia.org/wiki/S%C3%BCleyman_%C3%87elebi_(Emir))___ , ___E:İsa Çelebi",https://tr.wikipedia.org/wiki/%C4%B0sa_%C3%87elebi,1,Fetret Devri#5
Balıkesir,https://tr.wikipedia.org/wiki/Bal%C4%B1kesir,1,Fetret Devri#9
Bursa,https://tr.wikipedia.org/wiki/Bursa,1,Fetret Devri#10
Amasya,https://tr.wikipedia.org/wiki/Amasya,1,Fetret Devri#13
Timur İmparatorluğu,https://tr.wikipedia.org/wiki/Timur_%C4%B0mparatorlu%C4%9Fu,1,Fetret Devri#4
Musa Çelebi,https://tr.wikipedia.org/wiki/Musa_%C3%87elebi,1,Fetret Devri#5
Süleyman Çelebi U:(https://tr.wikipedia.org/wiki/S%C3%BCleyman_%C3%87elebi_(emir))___ (ölü) ___E:Ali Paşa=Çandarlı Ali Paşa,https://tr.wikipedia.org/wiki/%C3%87andarl%C4%B1_Ali_Pa%C5%9Fa,1,Fetret Devri#2
Osmanlı,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,1,Fetret Devri#3
Vuk Lazarević,https://tr.wikipedia.org/wiki/Vuk_Lazarevi%C4%87,1,Fetret Devri#2
Avrupa,https://tr.wikipedia.org/wiki/Avrupa,1,Fetret Devri#18
Yalova,https://tr.wikipedia.org/wiki/Yalova,1,Fetret Devri#17
Ulubat,https://tr.wikipedia.org/wiki/Ulubat,1,Fetret Devri#16
Subaşı Eyne Bey,https://tr.wikipedia.org/w/index.php?title=Suba%C5%9F%C4%B1_Eyne_Bey&action=edit&redlink=1,1,Fetret Devri#13
Kütahya,https://tr.wikipedia.org/wiki/K%C3%BCtahya,1,Fetret Devri#11
Candar oğlu,https://tr.wikipedia.org/wiki/Candaro%C4%9Fullar%C4%B1,1,Fetret Devri#24
Emir Süleyman,https://tr.wikipedia.org/wiki/Emir_S%C3%BCleyman,1,Fetret Devri#18
Edirne,https://tr.wikipedia.org/wiki/Edirne,1,Fetret Devri#18
Hızırşah Bey,https://tr.wikipedia.org/w/index.php?title=H%C4%B1z%C4%B1r%C5%9Fah_Bey&action=edit&redlink=1,1,Fetret Devri#25
Menteşe,https://tr.wikipedia.org/wiki/Mente%C5%9Fe_Beyli%C4%9Fi,1,Fetret Devri#25
İlyas Bey,https://tr.wikipedia.org/wiki/%C4%B0lyas_Bey,1,Fetret Devri#25
Karamanoğlu,https://tr.wikipedia.org/wiki/Karamano%C4%9Flu,1,Fetret Devri#26
Eskişehir,https://tr.wikipedia.org/wiki/Eski%C5%9Fehir,1,Fetret Devri#27
İsfandiyar Bey,https://tr.wikipedia.org/wiki/%C4%B0sfendiyar_Bey,1,Fetret Devri#24
Aydınoğlu Cüneyt Bey,https://tr.wikipedia.org/wiki/Ayd%C4%B1no%C4%9Flu_C%C3%BCneyt_Bey,1,Fetret Devri#25
Saruhan,https://tr.wikipedia.org/wiki/Saruhan,1,Fetret Devri#25
Selanik,https://tr.wikipedia.org/wiki/Selanik,1,Fetret Devri#39
Gelibolu,https://tr.wikipedia.org/wiki/Gelibolu,1,Fetret Devri#33
Süleyman Çelebi U:(https://tr.wikipedia.org/wiki/S%C3%BCleyman_%C3%87elebi_(emir))___ (ölü) ___E:Ali Paşa=Çandarlı Ali Paşa,https://tr.wikipedia.org/wiki/%C3%87andarl%C4%B1_Ali_Pa%C5%9Fa,1,Fetret Devri#31
Nişabur,https://tr.wikipedia.org/wiki/Ni%C5%9Fabur,1,Fetret Devri#39
Ayasoluk,https://tr.wikipedia.org/w/index.php?title=Ayasoluk&action=edit&redlink=1,1,Fetret Devri#64
Eflak,https://tr.wikipedia.org/wiki/Eflak,1,Fetret Devri#63
