E,U,Frekans,Kaynak_IDler
CHP=Cumhuriyet Halk Partisi,https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_Partisi,5,2024 Türkiye yerel seçimleri#113=2024 Türkiye yerel seçimleri#121=2024 Türkiye yerel seçimleri#136=2024 Türkiye yerel seçimleri#17=2024 Türkiye yerel seçimleri#63
Ekrem İmamoğlu,https://tr.wikipedia.org/wiki/Ekrem_%C4%B0mamo%C4%9Flu,3,2024 Türkiye yerel seçimleri#113=2024 Türkiye yerel seçimleri#34=2024 Türkiye yerel seçimleri#7
Yeniden Refah Partisi,https://tr.wikipedia.org/wiki/Yeniden_Refah_Partisi,3,2024 Türkiye yerel seçimleri#10=2024 Türkiye yerel seçimleri#53=2024 Türkiye yerel seçimleri#55
Özgür Özel,https://tr.wikipedia.org/wiki/%C3%96zg%C3%BCr_%C3%96zel,3,2024 Türkiye yerel seçimleri#35=2024 Türkiye yerel seçimleri#38=2024 Türkiye yerel seçimleri#5
Recep Tayyip Erdoğan,https://tr.wikipedia.org/wiki/Recep_Tayyip_Erdo%C4%9Fan,3,2024 Türkiye yerel seçimleri#3=2024 Türkiye yerel seçimleri#48=2024 Türkiye yerel seçimleri#50
CHP=Cumhuriyet Halk Partisi,https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_Partisi,2,2024 Türkiye yerel seçimleri#33=2024 Türkiye yerel seçimleri#4
DEM Parti=Halkların Eşitlik ve Demokrasi Partisi,https://tr.wikipedia.org/wiki/Halklar%C4%B1n_E%C5%9Fitlik_ve_Demokrasi_Partisi,2,2024 Türkiye yerel seçimleri#4=2024 Türkiye yerel seçimleri#62
Meral Akşener,https://tr.wikipedia.org/wiki/Meral_Ak%C5%9Fener,2,2024 Türkiye yerel seçimleri#10=2024 Türkiye yerel seçimleri#73
Ağrı,https://tr.wikipedia.org/wiki/A%C4%9Fr%C4%B1,2,2024 Türkiye yerel seçimleri#20=2024 Türkiye yerel seçimleri#24
Kemal Kılıçdaroğlu,https://tr.wikipedia.org/wiki/Kemal_K%C4%B1l%C4%B1%C3%A7daro%C4%9Flu,2,2024 Türkiye yerel seçimleri#33=2024 Türkiye yerel seçimleri#5
Temel Karamollaoğlu,https://tr.wikipedia.org/wiki/Temel_Karamollao%C4%9Flu,2,2024 Türkiye yerel seçimleri#87=2024 Türkiye yerel seçimleri#89
Fatih Erbakan,https://tr.wikipedia.org/wiki/Fatih_Erbakan,2,2024 Türkiye yerel seçimleri#55=2024 Türkiye yerel seçimleri#60
VOA Türkçe,https://tr.wikipedia.org/wiki/Amerika%27n%C4%B1n_Sesi,2,2024 Türkiye yerel seçimleri#36=2024 Türkiye yerel seçimleri#63
altı partiden oluşan muhalefet koalisyonu,https://tr.wikipedia.org/wiki/Alt%C4%B1l%C4%B1_Masa,1,2024 Türkiye yerel seçimleri#4
