E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,2,Devlet Mezarlığı#1=Devlet MezarlığıCard#1
Atatürk,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,2,Devlet Mezarlığı#12=Devlet Mezarlığı#20
Türkiye=Türkiye Cumhuriyeti,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,Devlet Mezarlığı#1
Sakallı Nurettin Paşa,https://tr.wikipedia.org/wiki/Sakall%C4%B1_Nureddin_Pa%C5%9Fa,1,Devlet Mezarlığı#1
Türk Kurtuluş Savaşı=İstiklal Savaşı,https://tr.wikipedia.org/wiki/T%C3%BCrk_Kurtulu%C5%9F_Sava%C5%9F%C4%B1,1,Devlet Mezarlığı#1
Atatürk Orman Çiftliği,https://tr.wikipedia.org/wiki/Atat%C3%BCrk_Orman_%C3%87iftli%C4%9Fi,1,Devlet Mezarlığı#1
Resmî Gazete,https://tr.wikipedia.org/wiki/T.C._Resm%C3%AE_Gazete,1,Devlet Mezarlığı#2
Özgür Ecevit,https://tr.wikipedia.org/w/index.php?title=%C3%96zg%C3%BCr_Ecevit&action=edit&redlink=1,1,Devlet Mezarlığı#4
Kenan Evren,https://tr.wikipedia.org/wiki/Kenan_Evren,1,Devlet Mezarlığı#1
Ekrem Gürenli,https://tr.wikipedia.org/w/index.php?title=Ekrem_G%C3%BCrenli&action=edit&redlink=1,1,Devlet Mezarlığı#4
Mustafa Bülent Ecevit,https://tr.wikipedia.org/wiki/B%C3%BClent_Ecevit,1,Devlet Mezarlığı#7
Rahmi Aksungur,https://tr.wikipedia.org/wiki/Rahmi_Aksungur,1,Devlet Mezarlığı#10
çıkışını,https://tr.wikipedia.org/wiki/Mustafa_Kemal%27in_Samsun%27a_%C3%A7%C4%B1k%C4%B1%C5%9F%C4%B1,1,Devlet Mezarlığı#12
Türk Kurtuluş Savaşı=İstiklal Savaşı,https://tr.wikipedia.org/wiki/T%C3%BCrk_Kurtulu%C5%9F_Sava%C5%9F%C4%B1,1,Devlet Mezarlığı#26
Yenimahalle,https://tr.wikipedia.org/wiki/Yenimahalle,1,Devlet MezarlığıCard#1
Türkiye=Türkiye Cumhuriyeti,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,Devlet MezarlığıCard#1
Anıt mezar,https://tr.wikipedia.org/wiki/An%C4%B1t_mezar,1,Devlet MezarlığıCard#3
