E,U,Frekans,Kaynak_IDler
Tuğrul Bey,https://tr.wikipedia.org/wiki/Tu%C4%9Frul,7,Büyük Selçuklu İmparatorluğu#17;Büyük Selçuklu İmparatorluğu#29;Büyük Selçuklu İmparatorluğu#30;Büyük Selçuklu İmparatorluğu#45;Büyük Selçuklu İmparatorluğu#53;Büyük Selçuklu İmparatorluğu#8;Büyük Selçuklu İmparatorluğuCard#6
Oğuz Türklerinin,https://tr.wikipedia.org/wiki/O%C4%9Fuzlar,5,Büyük Selçuklu İmparatorluğu#156;Büyük Selçuklu İmparatorluğu#160;Büyük Selçuklu İmparatorluğu#169;Büyük Selçuklu İmparatorluğu#171;Büyük Selçuklu İmparatorluğu#6
Ahmed Sencer,https://tr.wikipedia.org/wiki/Ahmed_Sencer,4,Büyük Selçuklu İmparatorluğu#149;Büyük Selçuklu İmparatorluğu#153;Büyük Selçuklu İmparatorluğu#154;Büyük Selçuklu İmparatorluğuCard#7
Karahanlılara,https://tr.wikipedia.org/wiki/Karahanl%C4%B1lar,4,Büyük Selçuklu İmparatorluğu#2;Büyük Selçuklu İmparatorluğu#26;Büyük Selçuklu İmparatorluğu#28;Büyük Selçuklu İmparatorluğu#73
Kirman Selçukluları,https://tr.wikipedia.org/wiki/Kirman_Sel%C3%A7uklular%C4%B1,4,Büyük Selçuklu İmparatorluğu#168;Büyük Selçuklu İmparatorluğu#171;Büyük Selçuklu İmparatorluğu#2;Büyük Selçuklu İmparatorluğu#60
Irak Selçukluları,https://tr.wikipedia.org/wiki/Irak_Sel%C3%A7uklular%C4%B1,4,Büyük Selçuklu İmparatorluğu#143;Büyük Selçuklu İmparatorluğu#168;Büyük Selçuklu İmparatorluğu#171;Büyük Selçuklu İmparatorluğu#2
İran,https://tr.wikipedia.org/wiki/%C4%B0ran,3,Büyük Selçuklu İmparatorluğu#163;Büyük Selçuklu İmparatorluğu#7;Büyük Selçuklu İmparatorluğu#80
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,3,Büyük Selçuklu İmparatorluğu#13;Büyük Selçuklu İmparatorluğu#63;Büyük Selçuklu İmparatorluğu#7
Merv,https://tr.wikipedia.org/wiki/Merv,3,Büyük Selçuklu İmparatorluğu#213;Büyük Selçuklu İmparatorluğu#30;Büyük Selçuklu İmparatorluğu#45
Harzemşahlar,https://tr.wikipedia.org/wiki/Harezm%C5%9Fahlar_Devleti,3,Büyük Selçuklu İmparatorluğu#170;Büyük Selçuklu İmparatorluğu#171;Büyük Selçuklu İmparatorluğu#2
Maveraünnehir,https://tr.wikipedia.org/wiki/M%C3%A2ver%C3%A2%C3%BCnnehir,3,Büyük Selçuklu İmparatorluğu#155;Büyük Selçuklu İmparatorluğu#23;Büyük Selçuklu İmparatorluğu#48
Melikşâh,https://tr.wikipedia.org/wiki/I._Melik%C5%9Fah,3,Büyük Selçuklu İmparatorluğu#105;Büyük Selçuklu İmparatorluğu#72;Büyük Selçuklu İmparatorluğu#78
ikta,https://tr.wikipedia.org/wiki/%C4%B0kta,3,Büyük Selçuklu İmparatorluğu#192;Büyük Selçuklu İmparatorluğu#193;Büyük Selçuklu İmparatorluğu#39
Bağımsız Sultanlık,https://tr.wikipedia.org/wiki/Sultan,3,Büyük Selçuklu İmparatorluğu#168;Büyük Selçuklu İmparatorluğu#45;Büyük Selçuklu İmparatorluğuCard#4
Fatımî,https://tr.wikipedia.org/wiki/F%C3%A2t%C4%B1m%C3%AEler,3,Büyük Selçuklu İmparatorluğu#160;Büyük Selçuklu İmparatorluğu#53;Büyük Selçuklu İmparatorluğu#61
Nizamülmülk,https://tr.wikipedia.org/wiki/Niz%C3%A2m%C3%BClm%C3%BClk,3,Büyük Selçuklu İmparatorluğu#176;Büyük Selçuklu İmparatorluğu#55
Gazneliler,https://tr.wikipedia.org/wiki/Gazneliler,3,Büyük Selçuklu İmparatorluğu#2;Büyük Selçuklu İmparatorluğu#28;Büyük Selçuklu İmparatorluğu#73
Anadolu Selçuklu Devleti,https://tr.wikipedia.org/wiki/Anadolu_Sel%C3%A7uklu_Devleti,3,Büyük Selçuklu İmparatorluğu#159;Büyük Selçuklu İmparatorluğu#2;Büyük Selçuklu İmparatorluğu#89
"Horasan U:(https://tr.wikipedia.org/wiki/Horasan_(%C4%B0ran))___ içlerine doğru ilerlediler. 1037'de de, bugünkü ___E:Türkmenistan",https://tr.wikipedia.org/wiki/T%C3%BCrkmenistan,2,Büyük Selçuklu İmparatorluğu#30;Büyük Selçuklu İmparatorluğu#4
Antakya,https://tr.wikipedia.org/wiki/Antakya,2,Büyük Selçuklu İmparatorluğu#122;Büyük Selçuklu İmparatorluğu#83
Selçuklular,https://tr.wikipedia.org/wiki/Sel%C3%A7uklu_Hanedan%C4%B1,2,Büyük Selçuklu İmparatorluğu#13;Büyük Selçuklu İmparatorluğu#9
Haçlı Seferleri,https://tr.wikipedia.org/wiki/Ha%C3%A7l%C4%B1_Seferleri,2,Büyük Selçuklu İmparatorluğu#10;Büyük Selçuklu İmparatorluğu#160
İslam,https://tr.wikipedia.org/wiki/%C4%B0slam,2,Büyük Selçuklu İmparatorluğu#13;Büyük Selçuklu İmparatorluğu#51
Arslan Bey,https://tr.wikipedia.org/wiki/Arslan_Yabgu,2,Büyük Selçuklu İmparatorluğu#17;Büyük Selçuklu İmparatorluğu#28
Yabgu,https://tr.wikipedia.org/wiki/Yabgu,2,Büyük Selçuklu İmparatorluğu#167;Büyük Selçuklu İmparatorluğu#23
Samaniler,https://tr.wikipedia.org/wiki/S%C3%A2m%C3%A2n%C3%AEler,2,Büyük Selçuklu İmparatorluğu#24;Büyük Selçuklu İmparatorluğu#26
