E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,2,Ankara Roma Hamamı#5;Ankara Roma HamamıCard#3
Altındağ,https://tr.wikipedia.org/wiki/Alt%C4%B1nda%C4%9F,2,Ankara Roma Hamamı#5;Ankara Roma HamamıCard#3
Frig,https://tr.wikipedia.org/wiki/Frigler,2,Ankara Roma Hamamı#22;Ankara Roma Hamamı#6
caldarium,https://tr.wikipedia.org/wiki/Caldarium,2,Ankara Roma Hamamı#23;Ankara Roma Hamamı#48
Bizans,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,2,Ankara Roma Hamamı#22;Ankara Roma Hamamı#33
Roma hamamıdır,https://tr.wikipedia.org/wiki/Roma_hamam%C4%B1,1,Ankara Roma Hamamı#5
Hacı Bayram Mahallesi,"https://tr.wikipedia.org/wiki/Hac%C4%B1_Bayram,_Alt%C4%B1nda%C4%9F",1,Ankara Roma Hamamı#6
Asklepios,https://tr.wikipedia.org/wiki/Asklepios,1,Ankara Roma Hamamı#13
Hadrianus,https://tr.wikipedia.org/wiki/Hadrianus,1,Ankara Roma Hamamı#15
Fransız,https://tr.wikipedia.org/wiki/Frans%C4%B1zlar,1,Ankara Roma Hamamı#17
gezgin,https://tr.wikipedia.org/wiki/Gezgin,1,Ankara Roma Hamamı#17
Joseph Pitton de Tournefort,https://tr.wikipedia.org/wiki/Joseph_Pitton_de_Tournefort,1,Ankara Roma Hamamı#17
gravürlerde,https://tr.wikipedia.org/wiki/Grav%C3%BCr,1,Ankara Roma Hamamı#17
höyük,https://tr.wikipedia.org/wiki/H%C3%B6y%C3%BCk,1,Ankara Roma Hamamı#6
Caracalla,https://tr.wikipedia.org/wiki/Caracalla,1,Ankara Roma Hamamı#10
Guillaume de Jerphanion,https://tr.wikipedia.org/wiki/Guillaume_de_Jerphanion,1,Ankara Roma Hamamı#20
İskoç,https://tr.wikipedia.org/wiki/%C4%B0sko%C3%A7ya,1,Ankara Roma Hamamı#17
Millî Eğitim Bakanlığı U:(https://tr.wikipedia.org/wiki/Mill%C3%AE_E%C4%9Fitim_Bakanl%C4%B1%C4%9F%C4%B1_(T%C3%BCrkiye))___ kontrolünde devam eden çalışmalara ___E:Alman,https://tr.wikipedia.org/wiki/Almanlar,1,Ankara Roma Hamamı#22
arkeolojik kazı,https://tr.wikipedia.org/wiki/Arkeolojik_kaz%C4%B1,1,Ankara Roma Hamamı#21
arkeologlar,https://tr.wikipedia.org/wiki/Arkeologlar,1,Ankara Roma Hamamı#22
Remzi Oğuz Arık,https://tr.wikipedia.org/wiki/Remzi_O%C4%9Fuz_Ar%C4%B1k,1,Ankara Roma Hamamı#22
Roma,https://tr.wikipedia.org/wiki/Roma_%C4%B0mparatorlu%C4%9Fu,1,Ankara Roma Hamamı#22
Çankırı Caddesi,https://tr.wikipedia.org/wiki/%C3%87ank%C4%B1r%C4%B1_Caddesi,1,Ankara Roma Hamamı#21
Selçuklu,https://tr.wikipedia.org/wiki/Sel%C3%A7uklu_Hanedan%C4%B1,1,Ankara Roma Hamamı#22
Osmanlı,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,1,Ankara Roma Hamamı#22
Türk Tarih Kurumu,https://tr.wikipedia.org/wiki/T%C3%BCrk_Tarih_Kurumu,1,Ankara Roma Hamamı#22
Hamit Zübeyir Koşay,https://tr.wikipedia.org/wiki/Hamit_Z%C3%BCbeyir_Ko%C5%9Fay,1,Ankara Roma Hamamı#22
Ankara Üniversitesi Dil ve Tarih-Coğrafya Fakültesi,https://tr.wikipedia.org/wiki/Ankara_%C3%9Cniversitesi_Dil_ve_Tarih-Co%C4%9Frafya_Fak%C3%BCltesi,1,Ankara Roma Hamamı#22
Hans Henning von der Osten,https://tr.wikipedia.org/wiki/Hans_Henning_von_der_Osten,1,Ankara Roma Hamamı#22
palaestrası,https://tr.wikipedia.org/wiki/Palaestra,1,Ankara Roma Hamamı#24
Mahmut Akok,https://tr.wikipedia.org/wiki/Mahmut_Akok,1,Ankara Roma Hamamı#24
Anadolu Medeniyetleri Müzesi,https://tr.wikipedia.org/wiki/Anadolu_Medeniyetleri_M%C3%BCzesi,1,Ankara Roma Hamamı#25
Ankara Kalesi,https://tr.wikipedia.org/wiki/Ankara_Kalesi,1,Ankara Roma Hamamı#25
Antik Mısır,https://tr.wikipedia.org/wiki/Antik_M%C4%B1s%C4%B1r,1,Ankara Roma Hamamı#27
muskadır,https://tr.wikipedia.org/wiki/Muska,1,Ankara Roma Hamamı#27
Fayanstan,https://tr.wikipedia.org/wiki/Fayans,1,Ankara Roma Hamamı#27
19. Hanedan,https://tr.wikipedia.org/wiki/On_Dokuzuncu_Hanedan,1,Ankara Roma Hamamı#27
