E,U,Frekans,Kaynak_IDler
Alp Arslan,https://tr.wikipedia.org/wiki/Alp_Arslan,9,Malazgirt Meydan Muharebesi#29;Malazgirt Meydan Muharebesi#33;Malazgirt Meydan Muharebesi#4;Malazgirt Meydan Muharebesi#59;Malazgirt Meydan Muharebesi#87;Malazgirt Meydan Muharebesi#9;Malazgirt Meydan Muharebesi#94
Büyük Selçuklu Devleti,https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_Sel%C3%A7uklu_%C4%B0mparatorlu%C4%9Fu,8,Malazgirt Meydan Muharebesi#1;Malazgirt Meydan Muharebesi#2;Malazgirt Meydan Muharebesi#29;Malazgirt Meydan Muharebesi#4;Malazgirt Meydan Muharebesi#47;Malazgirt Meydan Muharebesi#73;Malazgirt Meydan Muharebesi#89;Malazgirt Meydan Muharebesi#9
Romen Diyojen,https://tr.wikipedia.org/wiki/Romen_Diyojen,7,Malazgirt Meydan Muharebesi#13;Malazgirt Meydan Muharebesi#30;Malazgirt Meydan Muharebesi#4;Malazgirt Meydan Muharebesi#83;Malazgirt Meydan Muharebesi#87;Malazgirt Meydan Muharebesi#9;Malazgirt Meydan Muharebesi#94
Türk,https://tr.wikipedia.org/wiki/T%C3%BCrkler,7,Malazgirt Meydan Muharebesi#113;Malazgirt Meydan Muharebesi#31;Malazgirt Meydan Muharebesi#4;Malazgirt Meydan Muharebesi#56;Malazgirt Meydan Muharebesi#82;Malazgirt Meydan Muharebesi#9
Bizans,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,6,Malazgirt Meydan Muharebesi#105;Malazgirt Meydan Muharebesi#29;Malazgirt Meydan Muharebesi#4;Malazgirt Meydan Muharebesi#43;Malazgirt Meydan Muharebesi#44;Malazgirt Meydan Muharebesi#90
Malazgirt,https://tr.wikipedia.org/wiki/Malazgirt,6,Malazgirt Meydan Muharebesi#103;Malazgirt Meydan Muharebesi#27;Malazgirt Meydan Muharebesi#30;Malazgirt Meydan Muharebesi#4;Malazgirt Meydan Muharebesi#89;Malazgirt Meydan Muharebesi#9
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,6,Malazgirt Meydan Muharebesi#111;Malazgirt Meydan Muharebesi#112;Malazgirt Meydan Muharebesi#113;Malazgirt Meydan Muharebesi#4;Malazgirt Meydan Muharebesi#9;Malazgirt Meydan Muharebesi#91
Konstantinopolis,https://tr.wikipedia.org/wiki/Konstantinopolis,4,Malazgirt Meydan Muharebesi#108;Malazgirt Meydan Muharebesi#14;Malazgirt Meydan Muharebesi#89;Malazgirt Meydan Muharebesi#98
Urfa,https://tr.wikipedia.org/wiki/%C5%9Eanl%C4%B1urfa,3,Malazgirt Meydan Muharebesi#10;Malazgirt Meydan Muharebesi#103;Malazgirt Meydan Muharebesi#89
İslam,https://tr.wikipedia.org/wiki/%C4%B0slam,3,Malazgirt Meydan Muharebesi#115;Malazgirt Meydan Muharebesi#117;Malazgirt Meydan Muharebesi#118
denarius,https://tr.wikipedia.org/wiki/Denarius,3,Malazgirt Meydan Muharebesi#89
