E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,3,Ankara Büyükşehir Belediyesi#1;Ankara Büyükşehir Belediyesi#18;Ankara Büyükşehir BelediyesiCard#4
CHP,https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_Partisi,3,Ankara Büyükşehir Belediyesi#1;Ankara Büyükşehir Belediyesi#7;Ankara Büyükşehir BelediyesiCard#5
Mansur Yavaş,https://tr.wikipedia.org/wiki/Mansur_Yava%C5%9F,2,Ankara Büyükşehir Belediyesi#1;Ankara Büyükşehir BelediyesiCard#5
Atakule,https://tr.wikipedia.org/wiki/Atakule,2,Ankara Büyükşehir Belediyesi#12;Ankara Büyükşehir Belediyesi#6
Rahmi Kumaş,https://tr.wikipedia.org/wiki/Rahmi_Kuma%C5%9F,2,Ankara Büyükşehir Belediyesi#11;Ankara Büyükşehir Belediyesi#7
2019 yerel seçimlerinde,https://tr.wikipedia.org/wiki/2019_T%C3%BCrkiye_yerel_se%C3%A7imleri,1,Ankara Büyükşehir Belediyesi#1
kamu kurumudur,https://tr.wikipedia.org/wiki/Kamu_kurumu,1,Ankara Büyükşehir Belediyesi#1
ilinin,https://tr.wikipedia.org/wiki/%C4%B0l,1,Ankara Büyükşehir Belediyesi#1
belediye,https://tr.wikipedia.org/wiki/Belediye,1,Ankara Büyükşehir Belediyesi#1
Kanun Hükmünde Kararname,https://tr.wikipedia.org/wiki/Kanun_H%C3%BCkm%C3%BCnde_Kararname,1,Ankara Büyükşehir Belediyesi#3
mazbatasını,https://tr.wikipedia.org/wiki/Mazbata,1,Ankara Büyükşehir Belediyesi#1
Hitit Güneş Kursu,https://tr.wikipedia.org/wiki/Hitit_G%C3%BCne%C5%9F_Kursu,1,Ankara Büyükşehir Belediyesi#6
Melih Gökçek,https://tr.wikipedia.org/wiki/Melih_G%C3%B6k%C3%A7ek,1,Ankara Büyükşehir Belediyesi#6
Ankara Büyükşehir Belediye Başkanı,https://tr.wikipedia.org/wiki/Ankara_B%C3%BCy%C3%BCk%C5%9Fehir_Belediye_Ba%C5%9Fkan%C4%B1,1,Ankara Büyükşehir Belediyesi#14
Ankara Büyükşehir Belediye Meclisi,https://tr.wikipedia.org/wiki/Ankara_B%C3%BCy%C3%BCk%C5%9Fehir_Belediye_Meclisi,1,Ankara Büyükşehir Belediyesi#14
kolluk,https://tr.wikipedia.org/wiki/Kolluk_kurulu%C5%9Fu,1,Ankara Büyükşehir Belediyesi#18
Zaptiye,https://tr.wikipedia.org/wiki/Zabtiye_Nez%C3%A2reti,1,Ankara Büyükşehir Belediyesi#18
Jandarma,https://tr.wikipedia.org/wiki/Jandarma,1,Ankara Büyükşehir Belediyesi#18
Zabıta,https://tr.wikipedia.org/wiki/Zab%C4%B1ta,1,Ankara Büyükşehir Belediyesi#18
polis,https://tr.wikipedia.org/wiki/Polis,1,Ankara Büyükşehir Belediyesi#18
İsmet İnönü,https://tr.wikipedia.org/wiki/%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,1,Ankara Büyükşehir Belediyesi#20
Ragıp Tüzün,https://tr.wikipedia.org/wiki/Rag%C4%B1p_T%C3%BCz%C3%BCn,1,Ankara Büyükşehir Belediyesi#20
ASKİ,https://tr.wikipedia.org/wiki/ASK%C4%B0,1,Ankara Büyükşehir Belediyesi#21
EGO,https://tr.wikipedia.org/wiki/EGO_Genel_M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC,1,Ankara Büyükşehir Belediyesi#21
Tandoğan,https://tr.wikipedia.org/wiki/Anadolu_Meydan%C4%B1,1,Ankara Büyükşehir Belediyesi#23
Kızılay,"https://tr.wikipedia.org/wiki/K%C4%B1z%C4%B1lay,_Ankara",1,Ankara Büyükşehir Belediyesi#23
Ulus,"https://tr.wikipedia.org/wiki/Ulus,_Ankara",1,Ankara Büyükşehir Belediyesi#23
Varlık,"https://tr.wikipedia.org/wiki/Varl%C4%B1k,_Yenimahalle",1,Ankara Büyükşehir Belediyesi#23
terminal,https://tr.wikipedia.org/wiki/Terminal,1,Ankara Büyükşehir Belediyesi#23
yapının,https://tr.wikipedia.org/wiki/Yap%C4%B1,1,Ankara Büyükşehir Belediyesi#23
Ankara Büyükşehir Belediyesi Hizmet Binası,https://tr.wikipedia.org/wiki/Ankara_B%C3%BCy%C3%BCk%C5%9Fehir_Belediyesi_Hizmet_Binas%C4%B1,1,Ankara Büyükşehir Belediyesi#24
Büyükşehir belediyesi,https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk%C5%9Fehir_belediyesi,1,Ankara Büyükşehir BelediyesiCard#3
Yenimahalle,https://tr.wikipedia.org/wiki/Yenimahalle,1,Ankara Büyükşehir BelediyesiCard#4
