E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,4,Şereflikoçhisar#19;Şereflikoçhisar#2;Şereflikoçhisar#21
Konya,https://tr.wikipedia.org/wiki/Konya,3,Şereflikoçhisar#19;Şereflikoçhisar#2;Şereflikoçhisar#21
Aksaray,https://tr.wikipedia.org/wiki/Aksaray,3,Şereflikoçhisar#2
Tuz Gölü,https://tr.wikipedia.org/wiki/Tuz_G%C3%B6l%C3%BC,3,Şereflikoçhisar#23;Şereflikoçhisar#34;Şereflikoçhisar#9
Ağaçören,https://tr.wikipedia.org/wiki/A%C4%9Fa%C3%A7%C3%B6ren,2,Şereflikoçhisar#19;Şereflikoçhisar#2
Aksaray U:(https://tr.wikipedia.org/wiki/Aksaray_(il))___ 'a bağlı olduğu dönemde Şereflikoçhisar Cumhuriyet İlköğretim Okulu 1931'de ___E:Aksaray U:(https://tr.wikipedia.org/wiki/Aksaray_(il))___ Valisi Ziya Günar tarafından yaptırılmıştır. 1989 yılında ___E:Sarıyahşi,https://tr.wikipedia.org/wiki/Sar%C4%B1yah%C5%9Fi,2,Şereflikoçhisar#19;Şereflikoçhisar#2
Ankara U:(https://tr.wikipedia.org/wiki/Ankara_(il))___ ilinin bir ___E:ilçesidir,https://tr.wikipedia.org/wiki/%C4%B0l%C3%A7e,1,Şereflikoçhisar#1
Mustafa Kemal Atatürk,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,1,Şereflikoçhisar#4
Hititler,https://tr.wikipedia.org/wiki/Hititler,1,Şereflikoçhisar#5
yerleşim,https://tr.wikipedia.org/wiki/Ku%C5%9F%C5%9Fara,1,Şereflikoçhisar#5
Pers,https://tr.wikipedia.org/wiki/Pers,1,Şereflikoçhisar#6
TBMM,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_B%C3%BCy%C3%BCk_Millet_Meclisi,1,Şereflikoçhisar#4
Büyük İskender,https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_%C4%B0skender,1,Şereflikoçhisar#6
Wayback Machine,https://tr.wikipedia.org/wiki/Wayback_Machine,1,Şereflikoçhisar#6
Galatya,https://tr.wikipedia.org/wiki/Galatya,1,Şereflikoçhisar#8
Keltler,https://tr.wikipedia.org/wiki/Keltler,1,Şereflikoçhisar#8
Galatlar,https://tr.wikipedia.org/wiki/Galatlar,1,Şereflikoçhisar#9
Roussel de Bailleul,https://tr.wikipedia.org/wiki/Roussel_de_Bailleul,1,Şereflikoçhisar#12
Selçuklu Hanedanı,https://tr.wikipedia.org/wiki/Sel%C3%A7uklu_Hanedan%C4%B1,1,Şereflikoçhisar#16
Osmanlılardan,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,1,Şereflikoçhisar#16
Koçhisar Kalesi,https://tr.wikipedia.org/wiki/Ko%C3%A7hisar_Kalesi,1,Şereflikoçhisar#17
Fatih Sultan Mehmet,https://tr.wikipedia.org/wiki/Fatih_Sultan_Mehmet,1,Şereflikoçhisar#18
Evren,"https://tr.wikipedia.org/wiki/Evren,_Ankara",1,Şereflikoçhisar#20
Hirfanlı Barajı,https://tr.wikipedia.org/wiki/Hirfanl%C4%B1_Baraj%C4%B1,1,Şereflikoçhisar#23
Peçenek Çayı,https://tr.wikipedia.org/wiki/Pe%C3%A7enek_%C3%87ay%C4%B1,1,Şereflikoçhisar#24
Düğün,https://tr.wikipedia.org/wiki/D%C3%BC%C4%9F%C3%BCn,1,Şereflikoçhisar#29
cenazelere,https://tr.wikipedia.org/wiki/Cenaze,1,Şereflikoçhisar#29
Aşık oyunu,https://tr.wikipedia.org/wiki/A%C5%9F%C4%B1k_oyunu,1,Şereflikoçhisar#34
iftar,https://tr.wikipedia.org/wiki/%C4%B0ftar,1,Şereflikoçhisar#36
arabaşı,https://tr.wikipedia.org/wiki/Araba%C5%9F%C4%B1,1,Şereflikoçhisar#38
Aziz Mahmud Hüdayi,https://tr.wikipedia.org/wiki/Aziz_Mahmud_H%C3%BCdayi,1,Şereflikoçhisar#41
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,ŞereflikoçhisarCard#1
İç Anadolu Bölgesi,https://tr.wikipedia.org/wiki/%C4%B0%C3%A7_Anadolu_B%C3%B6lgesi,1,ŞereflikoçhisarCard#3
CHP,https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_Partisi,1,ŞereflikoçhisarCard#5
UTC+03.00,https://tr.wikipedia.org/wiki/UTC%2B03.00,1,ŞereflikoçhisarCard#10
TSİ,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_Saati,1,ŞereflikoçhisarCard#10
