E,U,Frekans,Kaynak_IDler
Jül Sezar,https://tr.wikipedia.org/wiki/J%C3%BCl_Sezar,9,Augustus#2;Augustus#234;Augustus#3;Augustus#315;Augustus#35;Augustus#355;Augustus#44;Augustus#83;Augustus#91
Tiberius,https://tr.wikipedia.org/wiki/Tiberius,6,Augustus#240;Augustus#263;Augustus#287;Augustus#31;AugustusCard#3;AugustusCard#8
Partlara,https://tr.wikipedia.org/wiki/Part_%C4%B0mparatorlu%C4%9Fu,4,Augustus#133;Augustus#25;Augustus#52;Augustus#55
Hispania,https://tr.wikipedia.org/wiki/Hispania,4,Augustus#188;Augustus#255;Augustus#41;Augustus#98
Pompey,https://tr.wikipedia.org/wiki/Gnaeus_Pompeius_Magnus,4,Augustus#115;Augustus#205;Augustus#41;Augustus#83
Postumus Agrippa,https://tr.wikipedia.org/wiki/Agrippa_Postumus,4,Augustus#283;Augustus#297;AugustusCard#8
Augustus Mozolesi,https://tr.wikipedia.org/wiki/Augustus_Mozolesi,4,Augustus#303;Augustus#309;Augustus#362;AugustusCard#6
Roma diktatörlüğü,https://tr.wikipedia.org/wiki/Diktat%C3%B6rl%C3%BCk,3,Augustus#10;Augustus#35;Augustus#4
İllirya,https://tr.wikipedia.org/wiki/%C4%B0lirya,3,Augustus#193;Augustus#255;Augustus#44
Marcus Antonius,https://tr.wikipedia.org/wiki/Marcus_Antonius,3,Augustus#4;Augustus#50;Augustus#58
Roma İmparatorluğu,https://tr.wikipedia.org/wiki/Roma_%C4%B0mparatorlu%C4%9Fu,3,Augustus#1;Augustus#9;AugustusCard#5
Suetonius,https://tr.wikipedia.org/wiki/Suetonius,3,Augustus#370;Augustus#371;Augustus#50
Mısır,https://tr.wikipedia.org/wiki/M%C4%B1s%C4%B1r,3,Augustus#188;Augustus#351;Augustus#98
Kleopatra VII,https://tr.wikipedia.org/wiki/VII._Kleopatra,3,Augustus#119;Augustus#7;Augustus#98
Roma Cumhuriyeti,https://tr.wikipedia.org/wiki/Roma_Cumhuriyeti,3,Augustus#187;Augustus#8;AugustusCard#4
Panteon,https://tr.wikipedia.org/wiki/Panteon,3,Augustus#303;Augustus#330;Augustus#361
Atia,https://tr.wikipedia.org/wiki/Atia,2,Augustus#35;AugustusCard#12
Gaius Octavius,https://tr.wikipedia.org/wiki/Gaius_Octavius,2,Augustus#33;AugustusCard#11
Crassus,https://tr.wikipedia.org/wiki/Marcus_Licinius_Crassus,2,Augustus#254;Augustus#83
cognomen,https://tr.wikipedia.org/wiki/Cognomen,2,Augustus#208;Augustus#34
Cassius,https://tr.wikipedia.org/wiki/Gaius_Cassius_Longinus,2,Augustus#85;Augustus#94
Marcus Agrippa,https://tr.wikipedia.org/wiki/Marcus_Vipsanius_Agrippa,2,Augustus#281;Augustus#96
Marcus Tullius Cicero,https://tr.wikipedia.org/wiki/Cicero,2,Augustus#63;Augustus#88
Decimus Brutus,https://tr.wikipedia.org/wiki/Decimus_Junius_Brutus_Albinus,2,Augustus#64;Augustus#77
Brundisium,https://tr.wikipedia.org/wiki/Brindisi,2,Augustus#120;Augustus#45
sestertius,https://tr.wikipedia.org/wiki/Sestertius,2,Augustus#329;Augustus#52
lejyoner,https://tr.wikipedia.org/wiki/Lejyoner,2,Augustus#133;Augustus#55
Brutus,https://tr.wikipedia.org/wiki/Marcus_Junius_Brutus,2,Augustus#85;Augustus#94
Aktium Muharebesi,https://tr.wikipedia.org/wiki/Aktium_Muharebesi,2,Augustus#160;Augustus#7
tribün,https://tr.wikipedia.org/wiki/Trib%C3%BCn,2,Augustus#11;Augustus#229
Praetorian muhafızlarıdır,https://tr.wikipedia.org/wiki/Praetorian_muhaf%C4%B1zlar,2,Augustus#26;Augustus#324
