E,U,Frekans,Kaynak_IDler
Med dili,https://tr.wikipedia.org/wiki/Medce,6,Medler#1;Medler#113;Medler#99;MedlerCard#2;MedlerCard#3
Ekbatan,https://tr.wikipedia.org/wiki/Ekbatan,5,Medler#2;Medler#42;Medler#63;Medler#68;MedlerCard#1
Medya bölgesinde U:(https://tr.wikipedia.org/wiki/Medya_(b%C3%B6lge))___ hüküm sürmüş ___E:İranî bir halktı,https://tr.wikipedia.org/wiki/%C4%B0ran_halklar%C4%B1,3,Medler#1;Medler#10;Medler#45
Eski Farsça,https://tr.wikipedia.org/wiki/Eski_Fars%C3%A7a,3,Medler#1;Medler#115;Medler#72
Babil,https://tr.wikipedia.org/wiki/Babil,3,Medler#56;Medler#6;Medler#9
Asur,https://tr.wikipedia.org/wiki/Asurlular,3,Medler#6;Medler#7;Medler#9
Herodotos,https://tr.wikipedia.org/wiki/Herodot,3,Medler#60;Medler#7;Medler#88
İskit,https://tr.wikipedia.org/wiki/%C4%B0skitler,3,Medler#19;Medler#34;Medler#47
Farsça,https://tr.wikipedia.org/wiki/Fars%C3%A7a,3,Medler#110;Medler#118;Medler#96
İran,https://tr.wikipedia.org/wiki/%C4%B0ran,2,Medler#113;Medler#12
Lidya,https://tr.wikipedia.org/wiki/Lidyal%C4%B1lar,2,Medler#56;Medler#7
Kafkasya,https://tr.wikipedia.org/wiki/Kafkasya,2,Medler#12;Medler#54
Persler,https://tr.wikipedia.org/wiki/Farslar,2,Medler#45;Medler#63
Deioces,https://tr.wikipedia.org/wiki/Deioces,2,Medler#50;MedlerCard#7
Siyaksares,https://tr.wikipedia.org/wiki/Siyaksares,2,Medler#46;MedlerCard#9
Fraortis,https://tr.wikipedia.org/wiki/Fraortis,2,Medler#46;MedlerCard#8
Urartu,https://tr.wikipedia.org/wiki/Urartular,2,Medler#15;Medler#43
II. Sargon,https://tr.wikipedia.org/wiki/II._Sargon,2,Medler#34;Medler#42
Mezopotamya,https://tr.wikipedia.org/wiki/Mezopotamya,2,Medler#2;Medler#96
Astyages,https://tr.wikipedia.org/wiki/Astyages,2,Medler#60;MedlerCard#10
Batı İran Dilleri,https://tr.wikipedia.org/wiki/Bat%C4%B1_%C4%B0ran_dilleri,2,Medler#119;Medler#99
II. Kiros,https://tr.wikipedia.org/wiki/II._Kiros,2,Medler#60;Medler#64
Minorsky,https://tr.wikipedia.org/wiki/Vladimir_Minorski,2,Medler#104;Medler#115
David Neil MacKenzie,https://tr.wikipedia.org/wiki/David_Neil_MacKenzie,2,Medler#101;Medler#110
Kolhis,https://tr.wikipedia.org/wiki/Kolhis,2,Medler#92;Medler#93
Kürtler,https://tr.wikipedia.org/wiki/K%C3%BCrtler,2,Medler#103;Medler#95
Avesta,https://tr.wikipedia.org/wiki/Avestaca,2,Medler#113;Medler#72
Aryanlar,https://tr.wikipedia.org/wiki/Aryan,2,Medler#55;Medler#92
Demir Çağı,https://tr.wikipedia.org/wiki/Demir_%C3%87a%C4%9F%C4%B1,1,Medler#1
Elam,https://tr.wikipedia.org/wiki/Elam,1,Medler#13
Doğu Anadolu,https://tr.wikipedia.org/wiki/Do%C4%9Fu_Anadolu_B%C3%B6lgesi,1,Medler#12
III. Salmaneser,https://tr.wikipedia.org/wiki/III._%C5%9Ealmanezer,1,Medler#8
Antik Yakın Doğu,https://tr.wikipedia.org/wiki/Antik_Yak%C4%B1n_Do%C4%9Fu,1,Medler#5
Hemedan,https://tr.wikipedia.org/wiki/Hemedan,1,Medler#2
Ermeni,https://tr.wikipedia.org/wiki/Ermeniler,1,Medler#6
Yunan,https://tr.wikipedia.org/wiki/Antik_Yunanistan,1,Medler#6
Yeni Asur İmparatorluğu,https://tr.wikipedia.org/wiki/Yeni_Asur_%C4%B0mparatorlu%C4%9Fu,1,Medler#14
Asurbanipal,https://tr.wikipedia.org/wiki/Asurbanipal,1,Medler#45
Esarhaddon,https://tr.wikipedia.org/wiki/Esarhaddon,1,Medler#35
