E,U,Frekans,Kaynak_IDler
Altındağ,https://tr.wikipedia.org/wiki/Alt%C4%B1nda%C4%9F,2,Ulucanlar Cezaevi Müzesi#1;Ulucanlar Cezaevi MüzesiCard#3
12 Eylül 1980 Darbesi,https://tr.wikipedia.org/wiki/12_Eyl%C3%BCl_Darbesi,2,Ulucanlar Cezaevi Müzesi#14;Ulucanlar Cezaevi Müzesi#9
cezaevidir,https://tr.wikipedia.org/wiki/Cezaevi,1,Ulucanlar Cezaevi Müzesi#1
İskilipli Âtıf Hoca,https://tr.wikipedia.org/wiki/%C4%B0skilipli_%C3%82t%C4%B1f_Hoca,1,Ulucanlar Cezaevi Müzesi#7
müze,https://tr.wikipedia.org/wiki/M%C3%BCze,1,Ulucanlar Cezaevi Müzesi#2
İzmir Suikastı,https://tr.wikipedia.org/wiki/%C4%B0zmir_Suikast%C4%B1,1,Ulucanlar Cezaevi Müzesi#8
22 Şubat,https://tr.wikipedia.org/wiki/22_%C5%9Eubat_1962_Ayaklanmas%C4%B1,1,Ulucanlar Cezaevi Müzesi#8
Talat Aydemir,https://tr.wikipedia.org/wiki/Talat_Aydemir,1,Ulucanlar Cezaevi Müzesi#8
20 Mayıs ayaklanmalarının,https://tr.wikipedia.org/wiki/20_May%C4%B1s_1963_Ayaklanmas%C4%B1,1,Ulucanlar Cezaevi Müzesi#8
68 Kuşağı,https://tr.wikipedia.org/wiki/T%C3%BCrkiye%27de_68_ku%C5%9Fa%C4%9F%C4%B1,1,Ulucanlar Cezaevi Müzesi#8
Deniz Gezmiş,https://tr.wikipedia.org/wiki/Deniz_Gezmi%C5%9F,1,Ulucanlar Cezaevi Müzesi#8
ASALA,https://tr.wikipedia.org/wiki/ASALA,1,Ulucanlar Cezaevi Müzesi#9
Fethi Gürcan,https://tr.wikipedia.org/wiki/Fethi_G%C3%BCrcan,1,Ulucanlar Cezaevi Müzesi#8
Levon Ekmekçiyan,https://tr.wikipedia.org/wiki/Levon_Ekmek%C3%A7iyan,1,Ulucanlar Cezaevi Müzesi#9
Atatürk,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,1,Ulucanlar Cezaevi Müzesi#9
12 Mart 1971 Muhtırası,https://tr.wikipedia.org/wiki/12_Mart_Muht%C4%B1ras%C4%B1,1,Ulucanlar Cezaevi Müzesi#9
Ednan Kavaklı,https://tr.wikipedia.org/wiki/Ednan_Kavakl%C4%B1,1,Ulucanlar Cezaevi Müzesi#9
Cüneyt Arcayürek,https://tr.wikipedia.org/wiki/C%C3%BCneyt_Arcay%C3%BCrek,1,Ulucanlar Cezaevi Müzesi#10
Mahmut Alınak,https://tr.wikipedia.org/wiki/Mahmut_Al%C4%B1nak,1,Ulucanlar Cezaevi Müzesi#10
Fakir Baykurt,https://tr.wikipedia.org/wiki/Fakir_Baykurt,1,Ulucanlar Cezaevi Müzesi#10
Hatip Dicle,https://tr.wikipedia.org/wiki/Hatip_Dicle,1,Ulucanlar Cezaevi Müzesi#10
Orhan Doğan,https://tr.wikipedia.org/wiki/Orhan_Do%C4%9Fan,1,Ulucanlar Cezaevi Müzesi#10
Bülent Ecevit,https://tr.wikipedia.org/wiki/B%C3%BClent_Ecevit,1,Ulucanlar Cezaevi Müzesi#10
Yılmaz Güney,https://tr.wikipedia.org/wiki/Y%C4%B1lmaz_G%C3%BCney,1,Ulucanlar Cezaevi Müzesi#10
Nâzım Hikmet,https://tr.wikipedia.org/wiki/N%C3%A2z%C4%B1m_Hikmet,1,Ulucanlar Cezaevi Müzesi#10
Yaşar Kemal,https://tr.wikipedia.org/wiki/Ya%C5%9Far_Kemal,1,Ulucanlar Cezaevi Müzesi#10
Selim Sadak,https://tr.wikipedia.org/wiki/Selim_Sadak,1,Ulucanlar Cezaevi Müzesi#10
Sırrı Sakık,https://tr.wikipedia.org/wiki/S%C4%B1rr%C4%B1_Sak%C4%B1k,1,Ulucanlar Cezaevi Müzesi#10
Kemal Tahir,https://tr.wikipedia.org/wiki/Kemal_Tahir,1,Ulucanlar Cezaevi Müzesi#10
Metin Toker,https://tr.wikipedia.org/wiki/Metin_Toker,1,Ulucanlar Cezaevi Müzesi#10
Muhsin Yazıcıoğlu,https://tr.wikipedia.org/wiki/Muhsin_Yaz%C4%B1c%C4%B1o%C4%9Flu,1,Ulucanlar Cezaevi Müzesi#10
Leyla Zana,https://tr.wikipedia.org/wiki/Leyla_Zana,1,Ulucanlar Cezaevi Müzesi#10
Hayata Dönüş Operasyonu,https://tr.wikipedia.org/wiki/Hayata_D%C3%B6n%C3%BC%C5%9F_Operasyonu,1,Ulucanlar Cezaevi Müzesi#11
Ankara,https://tr.wikipedia.org/wiki/Ankara,1,Ulucanlar Cezaevi MüzesiCard#3
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,Ulucanlar Cezaevi MüzesiCard#3
EGO,https://tr.wikipedia.org/wiki/EGO_Genel_M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC,1,Ulucanlar Cezaevi MüzesiCard#6
Dikimevi İstasyonu U:(https://tr.wikipedia.org/w/index.php?title=Dikimevi_(Ankara_metrosu)&action=edit&redlink=1)___ ___E:Cebeci İstasyonu,https://tr.wikipedia.org/wiki/Cebeci_Tren_%C4%B0stasyonu,1,Ulucanlar Cezaevi MüzesiCard#6
