E,U,Frekans,Kaynak_IDler
Mikail U:(https://tr.wikipedia.org/wiki/Mikail_(Sel%C3%A7uk_Bey%27in_o%C4%9Flu))___ 'in oğulları olan ___E:Tuğrul,https://tr.wikipedia.org/wiki/Tu%C4%9Frul,2,Büyük Selçuklu sultanları listesi#2
Kınık,https://tr.wikipedia.org/wiki/K%C4%B1n%C4%B1k_boyu,1,Büyük Selçuklu sultanları listesi#2
Oğuzların,https://tr.wikipedia.org/wiki/O%C4%9Fuzlar,1,Büyük Selçuklu sultanları listesi#2
Selçuk Bey,https://tr.wikipedia.org/wiki/Sel%C3%A7uk_Bey,1,Büyük Selçuklu sultanları listesi#2
Cend,https://tr.wikipedia.org/wiki/Cend,1,Büyük Selçuklu sultanları listesi#2
Karahanlılar,https://tr.wikipedia.org/wiki/Karahanl%C4%B1,1,Büyük Selçuklu sultanları listesi#2
Samaniler,https://tr.wikipedia.org/wiki/Saman%C3%AE,1,Büyük Selçuklu sultanları listesi#2
Çağrı Bey,https://tr.wikipedia.org/wiki/%C3%87a%C4%9Fr%C4%B1_Bey,1,Büyük Selçuklu sultanları listesi#2
Büyük Selçuklu Devleti,https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_Sel%C3%A7uklu_%C4%B0mparatorlu%C4%9Fu,1,Büyük Selçuklu sultanları listesi#2
Sultan Sencer,https://tr.wikipedia.org/wiki/Ahmed_Sencer,1,Büyük Selçuklu sultanları listesi#2
Irak Selçuklu Devleti,https://tr.wikipedia.org/wiki/Irak_Sel%C3%A7uklular%C4%B1,1,Büyük Selçuklu sultanları listesi#2
