E,U,Frekans,Kaynak_IDler
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,5,Midas#20;Midas#27;Midas#33
Apollon,https://tr.wikipedia.org/wiki/Apollon,5,Midas#51;Midas#52;Midas#53;Midas#54
Gordion,https://tr.wikipedia.org/wiki/Gordion,3,Midas#1;Midas#19;Midas#33
mitolojide,https://tr.wikipedia.org/wiki/Mitoloji,3,Midas#2;Midas#35;Midas#40
Frigya,https://tr.wikipedia.org/wiki/Frigya,3,Midas#1;Midas#28;Midas#44
Kahinler,https://tr.wikipedia.org/wiki/Kahin,2,Midas#16
kuzeye,https://tr.wikipedia.org/wiki/Kuzey,2,Midas#12;Midas#23
Asur,https://tr.wikipedia.org/wiki/Asur,2,Midas#1;Midas#29
eşek,https://tr.wikipedia.org/wiki/E%C5%9Fek,2,Midas#31;Midas#8
Trakya,https://tr.wikipedia.org/wiki/Trakya,2,Midas#22;Midas#27
İran,https://tr.wikipedia.org/wiki/%C4%B0ran,2,Midas#24
Mısır,https://tr.wikipedia.org/wiki/M%C4%B1s%C4%B1r,2,Midas#25;Midas#26
Hitit,https://tr.wikipedia.org/wiki/Hititler,2,Midas#27
Frig,https://tr.wikipedia.org/wiki/Frig,2,Midas#12;Midas#27
MÖ 738,https://tr.wikipedia.org/wiki/M%C3%96_738,1,Midas#1
Telmessos,https://tr.wikipedia.org/wiki/Telmessos,1,Midas#9
Polatlı,https://tr.wikipedia.org/wiki/Polatl%C4%B1,1,Midas#1
kehanette,https://tr.wikipedia.org/wiki/Kehanet,1,Midas#16
Fethiye,https://tr.wikipedia.org/wiki/Fethiye,1,Midas#11
liman,https://tr.wikipedia.org/wiki/Liman,1,Midas#11
Patara,https://tr.wikipedia.org/wiki/Patara,1,Midas#11
Ankara,https://tr.wikipedia.org/wiki/Ankara,1,Midas#9
MÖ 696,https://tr.wikipedia.org/wiki/M%C3%96_696,1,Midas#1
Atlantis,https://tr.wikipedia.org/wiki/Atlantis,1,Midas#21
Yunanistan,https://tr.wikipedia.org/wiki/Yunanistan,1,Midas#20
Karadeniz,https://tr.wikipedia.org/wiki/Karadeniz,1,Midas#23
Makedonya,https://tr.wikipedia.org/wiki/Makedonya,1,Midas#22
Kafkasya,https://tr.wikipedia.org/wiki/Kafkasya,1,Midas#24
Kırım,https://tr.wikipedia.org/wiki/K%C4%B1r%C4%B1m,1,Midas#24
III. Ramses,https://tr.wikipedia.org/wiki/III._Ramses,1,Midas#26
arslanlar,https://tr.wikipedia.org/wiki/Arslan,1,Midas#26
veba,https://tr.wikipedia.org/wiki/Veba,1,Midas#27
Arkeolojik,https://tr.wikipedia.org/wiki/Arkeoloji,1,Midas#20
Muşkilerin,https://tr.wikipedia.org/wiki/Mu%C5%9Fkiler,1,Midas#29
başkente,https://tr.wikipedia.org/wiki/Ba%C5%9Fkent,1,Midas#32
çekirge,https://tr.wikipedia.org/wiki/%C3%87ekirge,1,Midas#33
Kafkaslar,https://tr.wikipedia.org/wiki/Kafkaslar,1,Midas#33
patoloji,https://tr.wikipedia.org/wiki/Patoloji,1,Midas#38
pigment,https://tr.wikipedia.org/wiki/Pigment,1,Midas#39
patologlar,https://tr.wikipedia.org/wiki/Patolog,1,Midas#39
Kimmer,https://tr.wikipedia.org/wiki/Kimmer,1,Midas#33
Anadolu Medeniyetleri Müzesi,https://tr.wikipedia.org/wiki/Anadolu_Medeniyetleri_M%C3%BCzesi,1,Midas#41
Dionisos,https://tr.wikipedia.org/wiki/Dionisos,1,Midas#44
gül,https://tr.wikipedia.org/wiki/G%C3%BCl,1,Midas#47
altına,https://tr.wikipedia.org/wiki/Alt%C4%B1n,1,Midas#46
Paktalos,https://tr.wikipedia.org/wiki/Sart_%C3%87ay%C4%B1,1,Midas#48
kavalıyla,https://tr.wikipedia.org/wiki/Kaval,1,Midas#52
berber,https://tr.wikipedia.org/wiki/Berber,1,Midas#56
Wikimedia Commons,https://tr.wikipedia.org/wiki/Wikimedia_Commons,1,Midas#69
