E,U,Frekans,Kaynak_IDler
İstanbul,https://tr.wikipedia.org/wiki/%C4%B0stanbul,12,Mustafa Kemal Atatürk#2;Mustafa Kemal Atatürk#254;Mustafa Kemal Atatürk#281;Mustafa Kemal Atatürk#282;Mustafa Kemal Atatürk#341;Mustafa Kemal Atatürk#516;Mustafa Kemal Atatürk#519;Mustafa Kemal Atatürk#563;Mustafa Kemal Atatürk#865;Mustafa Kemal AtatürkCard#8
İsmet İnönü,https://tr.wikipedia.org/wiki/%C4%B0smet_%C4%B0n%C3%B6n%C3%BC,12,Mustafa Kemal Atatürk#257;Mustafa Kemal Atatürk#296;Mustafa Kemal Atatürk#527;Mustafa Kemal Atatürk#572;Mustafa Kemal Atatürk#573;Mustafa Kemal Atatürk#582;Mustafa Kemal Atatürk#583;Mustafa Kemal Atatürk#644;Mustafa Kemal Atatürk#733;Mustafa Kemal Atatürk#841;Mustafa Kemal AtatürkCard#1;Mustafa Kemal AtatürkCard#3
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,10,Mustafa Kemal Atatürk#2;Mustafa Kemal Atatürk#538;Mustafa Kemal Atatürk#560;Mustafa Kemal Atatürk#578;Mustafa Kemal Atatürk#579;Mustafa Kemal Atatürk#656;Mustafa Kemal Atatürk#795;Mustafa Kemal Atatürk#825;Mustafa Kemal AtatürkCard#21;Mustafa Kemal AtatürkCard#8
Fethi Okyar,https://tr.wikipedia.org/wiki/Fethi_Okyar,8,Mustafa Kemal Atatürk#103;Mustafa Kemal Atatürk#151;Mustafa Kemal Atatürk#174;Mustafa Kemal Atatürk#233;Mustafa Kemal Atatürk#283;Mustafa Kemal Atatürk#582;Mustafa Kemal Atatürk#644;Mustafa Kemal AtatürkCard#1
TBMM,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_B%C3%BCy%C3%BCk_Millet_Meclisi,8,Mustafa Kemal Atatürk#413;Mustafa Kemal Atatürk#417;Mustafa Kemal Atatürk#492;Mustafa Kemal Atatürk#585;Mustafa Kemal Atatürk#614;Mustafa Kemal Atatürk#641;Mustafa Kemal Atatürk#712;Mustafa Kemal AtatürkCard#4
İtilaf Devletleri,https://tr.wikipedia.org/wiki/%C4%B0tilaf_Devletleri,8,Mustafa Kemal Atatürk#205;Mustafa Kemal Atatürk#467;Mustafa Kemal Atatürk#476;Mustafa Kemal Atatürk#516;Mustafa Kemal Atatürk#525;Mustafa Kemal Atatürk#692;Mustafa Kemal Atatürk#7;Mustafa Kemal Atatürk#856
Lozan Antlaşması,https://tr.wikipedia.org/wiki/Lozan_Antla%C5%9Fmas%C4%B1,7,Mustafa Kemal Atatürk#528;Mustafa Kemal Atatürk#537;Mustafa Kemal Atatürk#663;Mustafa Kemal Atatürk#668;Mustafa Kemal Atatürk#672;Mustafa Kemal Atatürk#676;Mustafa Kemal Atatürk#707
I. Dünya Savaşı,https://tr.wikipedia.org/wiki/I._D%C3%BCnya_Sava%C5%9F%C4%B1,7,Mustafa Kemal Atatürk#193;Mustafa Kemal Atatürk#198;Mustafa Kemal Atatürk#418;Mustafa Kemal Atatürk#5;Mustafa Kemal Atatürk#670;Mustafa Kemal Atatürk#850;Mustafa Kemal Atatürk#889
Vahdettin,https://tr.wikipedia.org/wiki/VI._Mehmed,7,Mustafa Kemal Atatürk#264;Mustafa Kemal Atatürk#266;Mustafa Kemal Atatürk#271;Mustafa Kemal Atatürk#313;Mustafa Kemal Atatürk#318;Mustafa Kemal Atatürk#788;Mustafa Kemal AtatürkCard#6
Ali Fuat,https://tr.wikipedia.org/wiki/Ali_Fuat_Cebesoy,6,Mustafa Kemal Atatürk#257;Mustafa Kemal Atatürk#28;Mustafa Kemal Atatürk#296;Mustafa Kemal Atatürk#338;Mustafa Kemal Atatürk#567;Mustafa Kemal Atatürk#739
Halk Fırkası,https://tr.wikipedia.org/wiki/Cumhuriyet_Halk_Partisi,6,Mustafa Kemal Atatürk#564;Mustafa Kemal Atatürk#618;Mustafa Kemal Atatürk#636;Mustafa Kemal Atatürk#8;Mustafa Kemal AtatürkCard#12
Milletler Cemiyeti,https://tr.wikipedia.org/wiki/Milletler_Cemiyeti,6,Mustafa Kemal Atatürk#372;Mustafa Kemal Atatürk#658;Mustafa Kemal Atatürk#673;Mustafa Kemal Atatürk#686;Mustafa Kemal Atatürk#697;Mustafa Kemal Atatürk#711
Ankara,https://tr.wikipedia.org/wiki/Ankara,6,Mustafa Kemal Atatürk#389;Mustafa Kemal Atatürk#491;Mustafa Kemal Atatürk#561;Mustafa Kemal Atatürk#691;Mustafa Kemal AtatürkCard#10
