E,U,Frekans,Kaynak_IDler
II. Mesud,https://tr.wikipedia.org/wiki/II._Mesud,10,Germiyanoğulları Beyliği#24;Germiyanoğulları Beyliği#25;Germiyanoğulları Beyliği#27;Germiyanoğulları Beyliği#29;Germiyanoğulları Beyliği#30;Germiyanoğulları Beyliği#31;Germiyanoğulları Beyliği#34;Germiyanoğulları Beyliği#35;Germiyanoğulları Beyliği#64
Anadolu Selçuklu Devleti,https://tr.wikipedia.org/wiki/Anadolu_Sel%C3%A7uklu_Devleti,6,Germiyanoğulları Beyliği#2;Germiyanoğulları Beyliği#20;Germiyanoğulları Beyliği#38;Germiyanoğulları Beyliği#52;Germiyanoğulları Beyliği#6;Germiyanoğulları Beyliği#63
Kütahya,https://tr.wikipedia.org/wiki/K%C3%BCtahya,5,Germiyanoğulları Beyliği#11;Germiyanoğulları Beyliği#120;Germiyanoğulları Beyliği#14;Germiyanoğulları Beyliği#6;Germiyanoğulları BeyliğiCard#1
Osmanlı Padişahı,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_padi%C5%9Fahlar%C4%B1_listesi,5,Germiyanoğulları Beyliği#101;Germiyanoğulları Beyliği#110;Germiyanoğulları Beyliği#112;Germiyanoğulları Beyliği#156;Germiyanoğulları Beyliği#95
I. Murad,https://tr.wikipedia.org/wiki/I._Murad,5,Germiyanoğulları Beyliği#127;Germiyanoğulları Beyliği#60;Germiyanoğulları Beyliği#8;Germiyanoğulları Beyliği#88;Germiyanoğulları Beyliği#95
Alaşehir,https://tr.wikipedia.org/wiki/Ala%C5%9Fehir,4,Germiyanoğulları Beyliği#120;Germiyanoğulları Beyliği#45;Germiyanoğulları Beyliği#68;Germiyanoğulları Beyliği#69
Süleyman Şah,https://tr.wikipedia.org/wiki/Germiyano%C4%9Flu_S%C3%BCleyman_%C5%9Eah,4,Germiyanoğulları Beyliği#159;Germiyanoğulları Beyliği#59;Germiyanoğulları Beyliği#61;Germiyanoğulları BeyliğiCard#8
II. Yakub Bey,https://tr.wikipedia.org/wiki/II._Yakub_Bey,4,Germiyanoğulları Beyliği#100;Germiyanoğulları Beyliği#105;Germiyanoğulları Beyliği#8;Germiyanoğulları BeyliğiCard#9
Eşrefoğulları,https://tr.wikipedia.org/wiki/E%C5%9Frefo%C4%9Fullar%C4%B1_Beyli%C4%9Fi,3,Germiyanoğulları Beyliği#2;Germiyanoğulları Beyliği#24;Germiyanoğulları Beyliği#71
Karaman,https://tr.wikipedia.org/wiki/Karamano%C4%9Fullar%C4%B1_Beyli%C4%9Fi,3,Germiyanoğulları Beyliği#2;Germiyanoğulları Beyliği#60;Germiyanoğulları Beyliği#65
