E,U,Frekans,Kaynak_IDler
II. Mehmed,https://tr.wikipedia.org/wiki/II._Mehmed,7,II. Murad#1;II. Murad#156;II. Murad#165;II. Murad#224;II. MuradCard#2;II. MuradCard#3;II. MuradCard#8
Amasya,https://tr.wikipedia.org/wiki/Amasya,5,II. Murad#1;II. Murad#4;II. Murad#5;II. Murad#6;II. MuradCard#4
Osmanlı Devleti,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,4,II. Murad#1;II. Murad#281;II. MuradCard#4;II. MuradCard#5
Çandarlı Halil Paşa,https://tr.wikipedia.org/wiki/%C3%87andarl%C4%B1_Halil_Pa%C5%9Fa,4,II. Murad#149;II. Murad#170;II. Murad#222;II. Murad#60
Karamanoğlu,https://tr.wikipedia.org/wiki/Karamano%C4%9Fullar%C4%B1_Beyli%C4%9Fi,4,II. Murad#130;II. Murad#156;II. Murad#41;II. Murad#49
Konstantiniyye,https://tr.wikipedia.org/wiki/Konstantinopolis,4,II. Murad#15;II. Murad#172;II. Murad#235;II. Murad#40
Bursa,https://tr.wikipedia.org/wiki/Bursa,4,II. Murad#10;II. Murad#279;II. MuradCard#5;II. MuradCard#6
Tuna,https://tr.wikipedia.org/wiki/Tuna,4,II. Murad#111;II. Murad#132;II. Murad#155;II. Murad#196
Yorgo Brankoviç,https://tr.wikipedia.org/wiki/%C4%90ura%C4%91_Brankovi%C4%87,4,II. Murad#131;II. Murad#153;II. Murad#90;II. Murad#96
İskender Bey,https://tr.wikipedia.org/wiki/%C4%B0skender_Bey,3,II. Murad#184;II. Murad#241;II. Murad#57
Erdel,https://tr.wikipedia.org/wiki/Erdel,3,II. Murad#111;II. Murad#119;II. Murad#126
János Hunyadi,https://tr.wikipedia.org/wiki/J%C3%A1nos_Hunyadi,3,II. Murad#119;II. Murad#124;II. Murad#150
Edirne,https://tr.wikipedia.org/wiki/Edirne,3,II. Murad#1;II. Murad#156;II. Murad#222
I. Mehmed,https://tr.wikipedia.org/wiki/I._Mehmed,3,II. Murad#1;II. Murad#13;II. MuradCard#11
Manisa,https://tr.wikipedia.org/wiki/Manisa,3,II. Murad#195;II. Murad#218;II. Murad#222
Stefan Lazareviç,https://tr.wikipedia.org/wiki/Stefan_Lazarevi%C3%A7,2,II. Murad#122;II. Murad#88
Beyşehir,https://tr.wikipedia.org/wiki/Bey%C5%9Fehir,2,II. Murad#130;II. Murad#159
Bizans İmparatoru,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,2,II. Murad#16;II. Murad#224
Rumeli,https://tr.wikipedia.org/wiki/Rumeli,2,II. Murad#17;II. Murad#184
Göller Bölgesi,https://tr.wikipedia.org/wiki/G%C3%B6ller_Y%C3%B6resi,2,II. Murad#50;II. Murad#92
Germiyan,https://tr.wikipedia.org/wiki/Germiyano%C4%9Fullar%C4%B1_Beyli%C4%9Fi,2,II. Murad#41;II. Murad#76
1402 yılında aldığı darbeden,https://tr.wikipedia.org/wiki/Ankara_Muharebesi,2,II. Murad#281;II. Murad#54
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,2,II. Murad#156;II. Murad#61
Zağanos,https://tr.wikipedia.org/wiki/Za%C4%9Fanos_Pa%C5%9Fa,2,II. Murad#222;II. Murad#238
Dobruca,https://tr.wikipedia.org/wiki/Dobruca,2,II. Murad#185;II. Murad#228
Akşehir,https://tr.wikipedia.org/wiki/Ak%C5%9Fehir,2,II. Murad#130;II. Murad#159
Sibiu,https://tr.wikipedia.org/wiki/Sibin,2,II. Murad#111;II. Murad#126
Sırp Despotluğu,https://tr.wikipedia.org/wiki/S%C4%B1rp_Despotlu%C4%9Fu,2,II. Murad#153;II. Murad#88
Turahan Bey,https://tr.wikipedia.org/wiki/Turahan_Bey,2,II. Murad#248;II. Murad#87
Yergöğü,https://tr.wikipedia.org/wiki/Yerg%C3%B6%C4%9F%C3%BC,2,II. Murad#112;II. Murad#227
Eflak,https://tr.wikipedia.org/wiki/Eflak,2,II. Murad#276;II. Murad#51
Hacı İvaz Paşa,https://tr.wikipedia.org/wiki/Hac%C4%B1_%C4%B0vaz_Pa%C5%9Fa,2,II. Murad#28;II. Murad#75
Limni,https://tr.wikipedia.org/wiki/Limni,2,II. Murad#14;II. Murad#16
Emine Hatun,https://tr.wikipedia.org/wiki/Emine_Hatun,2,II. Murad#4;II. MuradCard#12
Candaroğulları,https://tr.wikipedia.org/wiki/Candaro%C4%9Fullar%C4%B1_Beyli%C4%9Fi,2,II. Murad#49;II. Murad#8
Arnavutluk,https://tr.wikipedia.org/wiki/Arnavutluk,2,II. Murad#184;II. Murad#241
