E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,3,Türk Hava Kurumu Müzesi#1;Türk Hava Kurumu MüzesiCard#2
Altındağ,https://tr.wikipedia.org/wiki/Alt%C4%B1nda%C4%9F,2,Türk Hava Kurumu Müzesi#1;Türk Hava Kurumu MüzesiCard#2
Ankara Paraşüt Kulesi,https://tr.wikipedia.org/wiki/Ankara_Para%C5%9F%C3%BCt_Kulesi,2,Türk Hava Kurumu Müzesi#1;Türk Hava Kurumu Müzesi#10
Türk Hava Kurumu,https://tr.wikipedia.org/wiki/T%C3%BCrk_Hava_Kurumu,1,Türk Hava Kurumu Müzesi#1
Kayseri TOMTAŞ Fabrikası,https://tr.wikipedia.org/wiki/Kayseri_U%C3%A7ak_Fabrikas%C4%B1,1,Türk Hava Kurumu Müzesi#8
Osmanlı,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,1,Türk Hava Kurumu Müzesi#9
Lagâri Hasan Çelebi,https://tr.wikipedia.org/wiki/L%C3%A2gar%C3%AE_Hasan_%C3%87elebi,1,Türk Hava Kurumu Müzesi#9
Hezârfen Ahmed Çelebi,https://tr.wikipedia.org/wiki/Hez%C3%A2rfen_Ahmed_%C3%87elebi,1,Türk Hava Kurumu Müzesi#9
Uluslararası Havacılık Federasyonu,https://tr.wikipedia.org/wiki/Uluslararas%C4%B1_Havac%C4%B1l%C4%B1k_Federasyonu,1,Türk Hava Kurumu Müzesi#10
vinç,https://tr.wikipedia.org/wiki/Vin%C3%A7,1,Türk Hava Kurumu Müzesi#12
İzmir,https://tr.wikipedia.org/wiki/%C4%B0zmir,1,Türk Hava Kurumu Müzesi#14
Wayback Machine,https://tr.wikipedia.org/wiki/Wayback_Machine,1,Türk Hava Kurumu Müzesi#15
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,Türk Hava Kurumu MüzesiCard#2
EGO,https://tr.wikipedia.org/wiki/EGO_Genel_M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC,1,Türk Hava Kurumu MüzesiCard#8
