E,U,Frekans,Kaynak_IDler
Bursa,https://tr.wikipedia.org/wiki/Bursa,5,I. Murad#1=I. Murad#12=I. Murad#19=I. MuradCard#4=I. MuradCard#6
Orhan Bey=Orhan Gazi,https://tr.wikipedia.org/wiki/Orhan_Gazi,4,I. Murad#2=I. MuradCard#11=I. MuradCard#2
V. İoannis,https://tr.wikipedia.org/wiki/V._%C4%B0oannis,4,I. Murad#26=I. Murad#50=I. Murad#58=I. Murad#63
Çorlu,https://tr.wikipedia.org/wiki/%C3%87orlu,3,I. Murad#17=I. Murad#23=I. Murad#39
Nilüfer Hatun,https://tr.wikipedia.org/wiki/Nil%C3%BCfer_Hatun,3,I. Murad#10=I. Murad#2=I. MuradCard#12
Dimetoka,https://tr.wikipedia.org/wiki/Dimetoka,3,I. Murad#40=I. Murad#52=I. Murad#68
Lala Şahin Paşa,https://tr.wikipedia.org/wiki/Lala_%C5%9Eahin_Pa%C5%9Fa,3,I. Murad#38=I. Murad#40=I. Murad#47
Meriç,https://tr.wikipedia.org/wiki/Meri%C3%A7,3,I. Murad#43=I. Murad#45=I. Murad#48
Karamanoğulları,https://tr.wikipedia.org/wiki/Karamano%C4%9Fullar%C4%B1_Beyli%C4%9Fi,2,I. Murad#27=I. Murad#78
Edirne,https://tr.wikipedia.org/wiki/Edirne,2,I. Murad#40=I. Murad#9
Sırp,https://tr.wikipedia.org/wiki/S%C4%B1rplar,2,I. Murad#45=I. Murad#9
Aşıkpaşazade,https://tr.wikipedia.org/wiki/%C3%82%C5%9F%C4%B1kpa%C5%9Faz%C3%A2de,2,I. Murad#13=I. Murad#20
Malkara,https://tr.wikipedia.org/wiki/Malkara,2,I. Murad#23=I. Murad#40
I. Kosova Savaşı,https://tr.wikipedia.org/wiki/I._Kosova_Muharebesi,2,I. Murad#106=I. Murad#9
İznik,https://tr.wikipedia.org/wiki/%C4%B0znik,2,I. Murad#12=I. Murad#132
I. Bayezid=Yıldırım Bayezid,https://tr.wikipedia.org/wiki/I._Bayezid,2,I. Murad#76=I. MuradCard#8
I. Bayezid=Yıldırım Bayezid,https://tr.wikipedia.org/wiki/I._Bayezid,2,I. Murad#112=I. MuradCard#3
Savcı Bey,https://tr.wikipedia.org/wiki/Savc%C4%B1_Bey,2,I. Murad#61=I. MuradCard#8
Gümülcine,https://tr.wikipedia.org/wiki/G%C3%BCm%C3%BClcine,2,I. Murad#43=I. Murad#81
Lüleburgaz,https://tr.wikipedia.org/wiki/L%C3%BCleburgaz,2,I. Murad#39=I. Murad#40
Ankara,https://tr.wikipedia.org/wiki/Ankara,2,I. Murad#24=I. Murad#29
Kosova,https://tr.wikipedia.org/wiki/Kosova,2,I. Murad#1=I. MuradCard#6
Osmanlıca,https://tr.wikipedia.org/wiki/Osmanl%C4%B1ca,2,I. Murad#1=I. Murad#3
Kosova Ovası,https://tr.wikipedia.org/wiki/Kosova_Ovas%C4%B1,2,I. Murad#106=I. MuradCard#5
Orhan Bey=Orhan Gazi,https://tr.wikipedia.org/wiki/Orhan_Gazi,1,I. Murad#13
medreseler,https://tr.wikipedia.org/wiki/Medreseler,1,I. Murad#12
İslam=İslamî,https://tr.wikipedia.org/wiki/%C4%B0slam,1,I. Murad#12
Yarhisar,"https://tr.wikipedia.org/wiki/Yarhisar,_Yeni%C5%9Fehir",1,I. Murad#11
tekfurunun,https://tr.wikipedia.org/wiki/Tekfur,1,I. Murad#11
II. Murad,https://tr.wikipedia.org/wiki/II._Murad,1,I. Murad#15
Rumca,https://tr.wikipedia.org/wiki/Yunanca,1,I. Murad#11
Osmanlı Devleti=Osmanlı İmparatorluğu'nun,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,1,I. Murad#1
padişahı,https://tr.wikipedia.org/wiki/Padi%C5%9Fah,1,I. Murad#1
Edirne'nin fethine=fethederek,https://tr.wikipedia.org/wiki/Edirne%27nin_Fethi,1,I. Murad#9
Miloş Obiliç=Miloš Obilić,https://tr.wikipedia.org/wiki/Milo%C5%9F_Obili%C3%A7,1,I. Murad#9
İlhanlılara,https://tr.wikipedia.org/wiki/%C4%B0lhanl%C4%B1lar,1,I. Murad#6
sikkelerde,https://tr.wikipedia.org/wiki/Maden%C3%AE_para,1,I. Murad#5
Balkanlara,https://tr.wikipedia.org/wiki/Balkanlar,1,I. Murad#9
Tuğrası,https://tr.wikipedia.org/wiki/Tu%C4%9Fra,1,I. Murad#3
şehzade,https://tr.wikipedia.org/wiki/%C5%9Eehzade,1,I. Murad#25
VI. İoannis Kantakuzinos,https://tr.wikipedia.org/wiki/VI._%C4%B0oannis,1,I. Murad#26
Burgaz,https://tr.wikipedia.org/wiki/Burgaz,1,I. Murad#23
Bizans=Bizanslılar,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,1,I. Murad#23
Rumeli=Süleyman Paşa U:(https://tr.wikipedia.org/wiki/S%C3%BCleyman_Pa%C5%9Fa_(Orhan_Gazi%27nin_o%C4%9Flu))___ 'nın maiyetinde ___E:Rumeli,https://tr.wikipedia.org/wiki/Rumeli,1,I. Murad#16
Beylerbeyi=beylerbeyi,https://tr.wikipedia.org/wiki/Beylerbeyi,1,I. Murad#17
ahilerinin,https://tr.wikipedia.org/wiki/Ahilik,1,I. Murad#19
Karesi,"https://tr.wikipedia.org/wiki/Karesi,_Bal%C4%B1kesir",1,I. Murad#21
sancak beyi,https://tr.wikipedia.org/wiki/Sancak_beyi,1,I. Murad#13
Kadısı,https://tr.wikipedia.org/wiki/Kad%C4%B1,1,I. Murad#38
Rumeli=Süleyman Paşa U:(https://tr.wikipedia.org/wiki/S%C3%BCleyman_Pa%C5%9Fa_(Orhan_Gazi%27nin_o%C4%9Flu))___ 'nın maiyetinde ___E:Rumeli,https://tr.wikipedia.org/wiki/Rumeli,1,I. Murad#39
Hacı İlbeyi,https://tr.wikipedia.org/wiki/Hac%C4%B1_%C4%B0lbey,1,I. Murad#40
Gazi Evrenos=Gazi Evrenos Bey,https://tr.wikipedia.org/wiki/Evrenos_Bey,1,I. Murad#40
Struma U:(https://tr.wikipedia.org/wiki/Struma_(anlam_ayr%C4%B1m%C4%B1))___ nehirlerinin vadilerini takip ettiler ve hemen sonra Vezir ___E:Çandarlı Hayreddin Paşa=Çandarlı Kara Halil Hayreddin=Çandarlı Kara Halil Hayreddin Paşa,https://tr.wikipedia.org/wiki/%C3%87andarl%C4%B1_Kara_Halil_Hayreddin_Pa%C5%9Fa,1,I. Murad#38
Tatar,https://tr.wikipedia.org/wiki/Tatarlar,1,I. Murad#34
Türkmenden,https://tr.wikipedia.org/wiki/T%C3%BCrkmenler,1,I. Murad#34
İpsala,https://tr.wikipedia.org/wiki/%C4%B0psala,1,I. Murad#40
Keşan,https://tr.wikipedia.org/wiki/Ke%C5%9Fan,1,I. Murad#40
akıncı,https://tr.wikipedia.org/wiki/Ak%C4%B1nc%C4%B1,1,I. Murad#40
Bulgar,https://tr.wikipedia.org/wiki/Bulgarlar,1,I. Murad#40
Edirne'nin fethine=fethederek,https://tr.wikipedia.org/wiki/Edirne%27nin_Fethi,1,I. Murad#40
Trakya,https://tr.wikipedia.org/wiki/Trakya,1,I. Murad#40
İstanbul,https://tr.wikipedia.org/wiki/%C4%B0stanbul,1,I. Murad#42
Bizans=Bizanslılar,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,1,I. Murad#40
Filibe,https://tr.wikipedia.org/wiki/Filibe,1,I. Murad#43
hububat,https://tr.wikipedia.org/wiki/Hububat,1,I. Murad#43
pirinç,https://tr.wikipedia.org/wiki/Pirin%C3%A7,1,I. Murad#43
John Aleksander,https://tr.wikipedia.org/w/index.php?title=John_Aleksander&action=edit&redlink=1,1,I. Murad#43
Bosna,https://tr.wikipedia.org/wiki/Bosna,1,I. Murad#45
Bilecik,https://tr.wikipedia.org/wiki/Bilecik,1,I. Murad#36
Beylerbeyi=beylerbeyi,https://tr.wikipedia.org/wiki/Beylerbeyi,1,I. Murad#38
ulema,https://tr.wikipedia.org/wiki/Ulema,1,I. Murad#28
Papa V. Urbanus,https://tr.wikipedia.org/wiki/V._Urbanus,1,I. Murad#45
Hristiyan,https://tr.wikipedia.org/wiki/Hristiyan,1,I. Murad#45
I. Lajos,https://tr.wikipedia.org/wiki/I._Lajos,1,I. Murad#45
Macaristan,https://tr.wikipedia.org/wiki/Macaristan,1,I. Murad#45
Sırp Sındığı=Sırpsındığı Savaşı,https://tr.wikipedia.org/wiki/S%C4%B1rps%C4%B1nd%C4%B1%C4%9F%C4%B1_Muharebesi,1,I. Murad#49
Savoy,https://tr.wikipedia.org/wiki/Savoy,1,I. Murad#50
Venedik,https://tr.wikipedia.org/wiki/Venedik,1,I. Murad#50
Eflak=Eflaklı,https://tr.wikipedia.org/wiki/Eflak,1,I. Murad#48
Konstantinopolis,https://tr.wikipedia.org/wiki/Konstantinopolis,1,I. Murad#50
Çanakkale Boğazı,https://tr.wikipedia.org/wiki/%C3%87anakkale_Bo%C4%9Faz%C4%B1,1,I. Murad#50
Gelibolu,https://tr.wikipedia.org/wiki/Gelibolu,1,I. Murad#50
Karabiga,"https://tr.wikipedia.org/wiki/Karabiga,_Biga",1,I. Murad#52
Kızılagaç,"https://tr.wikipedia.org/wiki/K%C4%B1z%C4%B1la%C4%9Fa%C3%A7,_Bulgaristan",1,I. Murad#52
Yanbolu,https://tr.wikipedia.org/wiki/Yanbolu,1,I. Murad#52
İhtiman,https://tr.wikipedia.org/wiki/%C4%B0htiman,1,I. Murad#52
kadırga,https://tr.wikipedia.org/wiki/Kad%C4%B1rga,1,I. Murad#50
Samakov,https://tr.wikipedia.org/wiki/Samokov,1,I. Murad#52
Aydos,https://tr.wikipedia.org/wiki/Aydos_Kalesi,1,I. Murad#52
Hayrabolu,https://tr.wikipedia.org/wiki/Hayrabolu,1,I. Murad#52
Süzebolu,https://tr.wikipedia.org/wiki/S%C3%BCzebolu,1,I. Murad#52
Vize,https://tr.wikipedia.org/wiki/Vize,1,I. Murad#52
Kırklareli,https://tr.wikipedia.org/wiki/K%C4%B1rklareli,1,I. Murad#52
İvan Şişman,https://tr.wikipedia.org/wiki/%C4%B0van_%C5%9Ei%C5%9Fman,1,I. Murad#53
Pınarhisar,https://tr.wikipedia.org/wiki/P%C4%B1narhisar,1,I. Murad#52
vasal,https://tr.wikipedia.org/wiki/Vasal_devlet,1,I. Murad#53
Sırp Sındığı=Sırpsındığı Savaşı,https://tr.wikipedia.org/wiki/S%C4%B1rps%C4%B1nd%C4%B1%C4%9F%C4%B1_Muharebesi,1,I. Murad#54
Çatalca,https://tr.wikipedia.org/wiki/%C3%87atalca,1,I. Murad#55
Çirmen Savaşı,https://tr.wikipedia.org/wiki/%C3%87irmen_Muharebesi,1,I. Murad#54
Sırp Despotluğu,https://tr.wikipedia.org/wiki/S%C4%B1rp_Despotlu%C4%9Fu,1,I. Murad#56
Macar,https://tr.wikipedia.org/wiki/Macarlar,1,I. Murad#45
Eflak=Eflaklı,https://tr.wikipedia.org/wiki/Eflak,1,I. Murad#45
Şükrullah,https://tr.wikipedia.org/wiki/%C5%9E%C3%BCkrullah,1,I. Murad#31
IV. Andronikos,https://tr.wikipedia.org/wiki/IV._Andronikos,1,I. Murad#64
Candaroğulları=Çandaroğulları,https://tr.wikipedia.org/wiki/Candaro%C4%9Fullar%C4%B1_Beyli%C4%9Fi,1,I. Murad#60
Lazar,https://tr.wikipedia.org/w/index.php?title=Lazar&action=edit&redlink=1,1,I. Murad#56
II. Manuil,https://tr.wikipedia.org/wiki/II._Manuil,1,I. Murad#64
Kütahya,https://tr.wikipedia.org/wiki/K%C3%BCtahya,1,I. Murad#77
Simav,https://tr.wikipedia.org/wiki/Simav,1,I. Murad#77
Germiyanoğulları,https://tr.wikipedia.org/wiki/Germiyano%C4%9Fullar%C4%B1_Beyli%C4%9Fi,1,I. Murad#76
Devlet Hatun,https://tr.wikipedia.org/wiki/Devlet_Hatun,1,I. Murad#76
Hamitoğulları,https://tr.wikipedia.org/wiki/Hamito%C4%9Fullar%C4%B1_Beyli%C4%9Fi,1,I. Murad#78
Akşehir,https://tr.wikipedia.org/wiki/Ak%C5%9Fehir,1,I. Murad#78
Yalvaç,https://tr.wikipedia.org/wiki/Yalva%C3%A7,1,I. Murad#78
Beyşehir,https://tr.wikipedia.org/wiki/Bey%C5%9Fehir,1,I. Murad#78
Seydişehir,https://tr.wikipedia.org/wiki/Seydi%C5%9Fehir,1,I. Murad#78
Karaağaç,https://tr.wikipedia.org/wiki/%C5%9Earkikaraa%C4%9Fa%C3%A7,1,I. Murad#78
Tavşanlı,https://tr.wikipedia.org/wiki/Tav%C5%9Fanl%C4%B1,1,I. Murad#77
Emet,https://tr.wikipedia.org/wiki/Emet,1,I. Murad#77
Candaroğulları=Çandaroğulları,https://tr.wikipedia.org/wiki/Candaro%C4%9Fullar%C4%B1_Beyli%C4%9Fi,1,I. Murad#80
Gazi Evrenos=Gazi Evrenos Bey,https://tr.wikipedia.org/wiki/Evrenos_Bey,1,I. Murad#81
Batı Trakya,https://tr.wikipedia.org/wiki/Bat%C4%B1_Trakya,1,I. Murad#81
Makedonya,https://tr.wikipedia.org/wiki/Kuzey_Makedonya,1,I. Murad#81
Sofya,https://tr.wikipedia.org/wiki/Sofya,1,I. Murad#82
Niş,"https://tr.wikipedia.org/wiki/Ni%C5%9F,_S%C4%B1rbistan",1,I. Murad#82
Vardar,https://tr.wikipedia.org/wiki/Vardar_Nehri,1,I. Murad#83
Struma U:(https://tr.wikipedia.org/wiki/Struma_(anlam_ayr%C4%B1m%C4%B1))___ nehirlerinin vadilerini takip ettiler ve hemen sonra Vezir ___E:Çandarlı Hayreddin Paşa=Çandarlı Kara Halil Hayreddin=Çandarlı Kara Halil Hayreddin Paşa,https://tr.wikipedia.org/wiki/%C3%87andarl%C4%B1_Kara_Halil_Hayreddin_Pa%C5%9Fa,1,I. Murad#83
Kavala,https://tr.wikipedia.org/wiki/Kavala,1,I. Murad#83
Drama,"https://tr.wikipedia.org/wiki/Drama,_Yunanistan",1,I. Murad#83
Zihne,https://tr.wikipedia.org/wiki/Zihne,1,I. Murad#83
Serez,https://tr.wikipedia.org/wiki/Serez,1,I. Murad#83
Selanik,https://tr.wikipedia.org/wiki/Selanik,1,I. Murad#83
İştip,https://tr.wikipedia.org/wiki/%C4%B0%C5%9Ftip,1,I. Murad#83
Eğirdir,https://tr.wikipedia.org/wiki/E%C4%9Firdir,1,I. Murad#78
Isparta,https://tr.wikipedia.org/wiki/Isparta,1,I. Murad#78
Ohri,https://tr.wikipedia.org/wiki/Ohri,1,I. Murad#83
Manastır,"https://tr.wikipedia.org/wiki/Manast%C4%B1r,_Kuzey_Makedonya",1,I. Murad#83
Konya,https://tr.wikipedia.org/wiki/Konya,1,I. Murad#87
Nefise Melek Hatun,https://tr.wikipedia.org/wiki/Nefise_Hatun,1,I. Murad#92
Arnavutluk,https://tr.wikipedia.org/wiki/Arnavutluk,1,I. Murad#98
Tırnova,https://tr.wikipedia.org/wiki/T%C4%B1rnovo,1,I. Murad#102
