E,U,Frekans,Kaynak_IDler
Tuna nehri,https://tr.wikipedia.org/wiki/Tuna_nehri,1,Tektosaglar#1
Garonne vadisi,https://tr.wikipedia.org/w/index.php?title=Garonne_vadisi&action=edit&redlink=1,1,Tektosaglar#1
Volcae,https://tr.wikipedia.org/w/index.php?title=Volcae&action=edit&redlink=1,1,Tektosaglar#1
Kelt,https://tr.wikipedia.org/wiki/Keltler,1,Tektosaglar#1
Keltçede,https://tr.wikipedia.org/wiki/Kelt%C3%A7e,1,Tektosaglar#2
Strabon,https://tr.wikipedia.org/wiki/Strabo,1,Tektosaglar#3
Balkanlara,https://tr.wikipedia.org/wiki/Balkan,1,Tektosaglar#4
Tolistoagler,https://tr.wikipedia.org/w/index.php?title=Tolistoagler&action=edit&redlink=1,1,Tektosaglar#5
Trocmianlar,https://tr.wikipedia.org/w/index.php?title=Trocmianlar&action=edit&redlink=1,1,Tektosaglar#5
Delfi,https://tr.wikipedia.org/wiki/Delfi,1,Tektosaglar#5
Çanakkale Boğazı'na,https://tr.wikipedia.org/wiki/%C3%87anakkale_bo%C4%9Faz%C4%B1,1,Tektosaglar#5
Makedonyalı,https://tr.wikipedia.org/wiki/Makedonya,1,Tektosaglar#6
Antigonus Gonatas,https://tr.wikipedia.org/w/index.php?title=Antigonus_Gonatas&action=edit&redlink=1,1,Tektosaglar#6
Nikomedes,https://tr.wikipedia.org/wiki/Nikomedes,1,Tektosaglar#8
Bitinya,https://tr.wikipedia.org/wiki/Bitinya,1,Tektosaglar#9
Selevkoslarla,https://tr.wikipedia.org/wiki/Selevkos,1,Tektosaglar#9
Pontuslu Mithridates,https://tr.wikipedia.org/w/index.php?title=Pontuslu_Mithridates&action=edit&redlink=1,1,Tektosaglar#11
Suriyeli Antiokus I,https://tr.wikipedia.org/w/index.php?title=Suriyeli_Antiokus_I&action=edit&redlink=1,1,Tektosaglar#11
Ankarası'nın,https://tr.wikipedia.org/wiki/Ankara_tarihi,1,Tektosaglar#11
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,1,Tektosaglar#12
Pergamum,https://tr.wikipedia.org/w/index.php?title=Pergamum&action=edit&redlink=1,1,Tektosaglar#13
Attalus,https://tr.wikipedia.org/w/index.php?title=Attalus&action=edit&redlink=1,1,Tektosaglar#13
Galatya,https://tr.wikipedia.org/wiki/Galatya,1,Tektosaglar#15
Galatlar,https://tr.wikipedia.org/wiki/Galatlar,1,Tektosaglar#16
Mihridates,https://tr.wikipedia.org/w/index.php?title=Mihridates&action=edit&redlink=1,1,Tektosaglar#17
Magnesia Savaşı'ndaki,https://tr.wikipedia.org/wiki/Magnesia_Muharebesi,1,Tektosaglar#17
Roma İmparatorluğu,https://tr.wikipedia.org/wiki/Roma_%C4%B0mparatorlu%C4%9Fu,1,Tektosaglar#17
Manlius,https://tr.wikipedia.org/w/index.php?title=Manlius&action=edit&redlink=1,1,Tektosaglar#17
Ankyra,https://tr.wikipedia.org/wiki/Ankyra,1,Tektosaglar#17
Elmadağ,https://tr.wikipedia.org/wiki/Elmada%C4%9F,1,Tektosaglar#18
Amynthas,https://tr.wikipedia.org/wiki/Amynthas,1,Tektosaglar#19
Aziz Jerome,https://tr.wikipedia.org/w/index.php?title=Aziz_Jerome&action=edit&redlink=1,1,Tektosaglar#22
Galya=Galyalılar,https://tr.wikipedia.org/wiki/Galya,1,Tektosaglar#22
Toulouse,https://tr.wikipedia.org/wiki/Toulouse,1,Tektosaglar#23
Cimbri,https://tr.wikipedia.org/wiki/Cimbri,1,Tektosaglar#23
Tötonlar,https://tr.wikipedia.org/wiki/T%C3%B6tonlar,1,Tektosaglar#23
Galya=Galyalılar,https://tr.wikipedia.org/wiki/Galya,1,Tektosaglar#23
Servilius Caepio,https://tr.wikipedia.org/w/index.php?title=Servilius_Caepio&action=edit&redlink=1,1,Tektosaglar#24
Jül Sezar,https://tr.wikipedia.org/wiki/J%C3%BCl_Sezar,1,Tektosaglar#25
Gallia Aquiatania,https://tr.wikipedia.org/w/index.php?title=Gallia_Aquiatania&action=edit&redlink=1,1,Tektosaglar#25
