E,U,Frekans,Kaynak_IDler
Mustafa Kemal=Mustafa Kemal Paşa,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,8,Türk Kurtuluş Savaşı#107=Türk Kurtuluş Savaşı#168=Türk Kurtuluş Savaşı#18=Türk Kurtuluş Savaşı#47=Türk Kurtuluş Savaşı#52=Türk Kurtuluş Savaşı#54=Türk Kurtuluş Savaşı#56=Türk Kurtuluş Savaşı#70
İtilaf=İtilaf Devletleri=İtilaf Devletlerinin=İtilaf kuvvetleri,https://tr.wikipedia.org/wiki/%C4%B0tilaf_Devletleri,6,Türk Kurtuluş Savaşı#13=Türk Kurtuluş Savaşı#164=Türk Kurtuluş Savaşı#165=Türk Kurtuluş Savaşı#41=Türk Kurtuluş Savaşı#51=Türk Kurtuluş Savaşı#61
Musul,https://tr.wikipedia.org/wiki/Musul,6,Türk Kurtuluş Savaşı#145=Türk Kurtuluş Savaşı#153=Türk Kurtuluş Savaşı#159=Türk Kurtuluş Savaşı#51=Türk Kurtuluş Savaşı#52
Mîsâk-ı Millî,https://tr.wikipedia.org/wiki/M%C3%AEs%C3%A2k-%C4%B1_Mill%C3%AE,5,Türk Kurtuluş Savaşı#107=Türk Kurtuluş Savaşı#13=Türk Kurtuluş Savaşı#165=Türk Kurtuluş Savaşı#200=Türk Kurtuluş Savaşı#201
Büyük Millet Meclisi=TBMM,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_B%C3%BCy%C3%BCk_Millet_Meclisi,5,Türk Kurtuluş Savaşı#170=Türk Kurtuluş Savaşı#188=Türk Kurtuluş Savaşı#37=Türk Kurtuluş Savaşı#63=Türk Kurtuluş Savaşı#93
Adana,https://tr.wikipedia.org/wiki/Adana,5,Türk Kurtuluş Savaşı#146=Türk Kurtuluş Savaşı#19=Türk Kurtuluş Savaşı#240=Türk Kurtuluş Savaşı#52=Türk Kurtuluş Savaşı#54
İstanbul,https://tr.wikipedia.org/wiki/%C4%B0stanbul,4,Türk Kurtuluş Savaşı#10=Türk Kurtuluş Savaşı#202=Türk Kurtuluş Savaşı#58=Türk Kurtuluş Savaşı#60
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,4,Türk Kurtuluş Savaşı#10=Türk Kurtuluş Savaşı#201=Türk Kurtuluş Savaşı#56=Türk Kurtuluş Savaşı#64
Kuvâ-yi Milliye,https://tr.wikipedia.org/wiki/Kuv%C3%A2-yi_Milliye,4,Türk Kurtuluş Savaşı#159=Türk Kurtuluş Savaşı#24=Türk Kurtuluş Savaşı#25=Türk Kurtuluş Savaşı#68
Ali Fuat=Ali Fuat Paşa,https://tr.wikipedia.org/wiki/Ali_Fuat_Cebesoy,4,Türk Kurtuluş Savaşı#168=Türk Kurtuluş Savaşı#30=Türk Kurtuluş Savaşı#56=Türk Kurtuluş Savaşı#70
Erzurum,https://tr.wikipedia.org/wiki/Erzurum,4,Türk Kurtuluş Savaşı#222=Türk Kurtuluş Savaşı#57=Türk Kurtuluş Savaşı#70=Türk Kurtuluş Savaşı#99
Mondros Ateşkes Antlaşması=Mondros Mütarekesi,https://tr.wikipedia.org/wiki/Mondros_M%C3%BCtarekesi,4,Türk Kurtuluş Savaşı#107=Türk Kurtuluş Savaşı#50=Türk Kurtuluş Savaşı#51
Doğu Cephesi=doğuda Ermenistan'ın kuvvetlerine,https://tr.wikipedia.org/wiki/T%C3%BCrk_Kurtulu%C5%9F_Sava%C5%9F%C4%B1_Do%C4%9Fu_Cephesi,4,Türk Kurtuluş Savaşı#10=Türk Kurtuluş Savaşı#137=Türk Kurtuluş Savaşı#24=Türk Kurtuluş Savaşı#46
Birleşik Krallık,https://tr.wikipedia.org/wiki/Birle%C5%9Fik_Krall%C4%B1k,4,Türk Kurtuluş Savaşı#60=Türk Kurtuluş Savaşı#70=Türk Kurtuluş Savaşı#71=Türk Kurtuluş Savaşı#72
Mondros Ateşkes Antlaşması=Mondros Mütarekesi,https://tr.wikipedia.org/wiki/Mondros_M%C3%BCtarekesi,3,Türk Kurtuluş Savaşı#135=Türk Kurtuluş Savaşı#18=Türk Kurtuluş Savaşı#248
