E,U,Frekans,Kaynak_IDler
modern Japon dövüş sanatı,https://tr.wikipedia.org/wiki/Gendai_bud%C5%8D,1,Judo#1
Kanō Jigorō,https://tr.wikipedia.org/w/index.php?title=Kan%C5%8D_Jigor%C5%8D&action=edit&redlink=1,1,Judo#2
melez bir dövüş sanatı,https://tr.wikipedia.org/wiki/Melez_d%C3%B6v%C3%BC%C5%9F_sanatlar%C4%B1,1,Judo#2
Kata,https://tr.wikipedia.org/wiki/Kata,1,Judo#2
randori,https://tr.wikipedia.org/w/index.php?title=Randori&action=edit&redlink=1,1,Judo#2
Tenjin Shinyo-ryu,https://tr.wikipedia.org/w/index.php?title=Tenjin_Shin%27y%C5%8D-ry%C5%AB&action=edit&redlink=1,1,Judo#2
Kitō-ryū,https://tr.wikipedia.org/w/index.php?title=Kit%C5%8D-ry%C5%AB&action=edit&redlink=1,1,Judo#2
jujutsu,https://tr.wikipedia.org/wiki/Jujutsu,1,Judo#3
Jigoro Kano,https://tr.wikipedia.org/w/index.php?title=Jigoro_Kano&action=edit&redlink=1,1,Judo#5
Japoncada,https://tr.wikipedia.org/wiki/Japonca,1,Judo#5
sake,https://tr.wikipedia.org/wiki/Sake,1,Judo#7
shihan,https://tr.wikipedia.org/wiki/Shihan,1,Judo#12
Kodokan,https://tr.wikipedia.org/w/index.php?title=Kodokan&action=edit&redlink=1,1,Judo#15
İppon,https://tr.wikipedia.org/wiki/%C4%B0ppon,1,Judo#27
