E,U,Frekans,Kaynak_IDler
Demokrasilerde,https://tr.wikipedia.org/wiki/Demokrasi,1,Başkent#4
meclis,https://tr.wikipedia.org/wiki/Parlamento,1,Başkent#4
monarşiler=monarşilerde,https://tr.wikipedia.org/wiki/Monar%C5%9Fi,1,Başkent#5
büyükelçilikleri,https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCkel%C3%A7ilik,1,Başkent#5
Güney Afrika Cumhuriyeti,https://tr.wikipedia.org/wiki/G%C3%BCney_Afrika_Cumhuriyeti,1,Başkent#8
Pretoria,https://tr.wikipedia.org/wiki/Pretoria,1,Başkent#8
Cape Town,https://tr.wikipedia.org/wiki/Cape_Town,1,Başkent#8
Bloemfontein,https://tr.wikipedia.org/wiki/Bloemfontein,1,Başkent#8
kentlerin,https://tr.wikipedia.org/wiki/Kent,1,Başkent#9
Büyük Sargon U:(https://tr.wikipedia.org/wiki/Sargon_(Akad_kral%C4%B1))___ 'un ___E:Sümer,https://tr.wikipedia.org/wiki/S%C3%BCmerler,1,Başkent#11
Babil,https://tr.wikipedia.org/wiki/Babil,1,Başkent#14
Hammurabi,https://tr.wikipedia.org/wiki/Hammurabi,1,Başkent#14
Mısır,https://tr.wikipedia.org/wiki/Antik_M%C4%B1s%C4%B1r,1,Başkent#17
Menes,https://tr.wikipedia.org/wiki/Menes,1,Başkent#19
Memfis,"https://tr.wikipedia.org/wiki/Memfis,_M%C4%B1s%C4%B1r",1,Başkent#19
Teb,"https://tr.wikipedia.org/wiki/Teb,_M%C4%B1s%C4%B1r",1,Başkent#20
Mezopotamya,https://tr.wikipedia.org/wiki/Mezopotamya,1,Başkent#21
Asur,https://tr.wikipedia.org/wiki/Asur,1,Başkent#23
I. Tukulti-Ninurta,https://tr.wikipedia.org/wiki/I._Tukulti-Ninurta,1,Başkent#23
Roma'nın Galyalılar tarafından yağmalanmasından,https://tr.wikipedia.org/wiki/Allia_Muharebesi,1,Başkent#33
Karolenjler,https://tr.wikipedia.org/wiki/Karolenj_%C4%B0mparatorlu%C4%9Fu,1,Başkent#38
Charlemagne,https://tr.wikipedia.org/wiki/Charlemagne,1,Başkent#38
Flanders,https://tr.wikipedia.org/wiki/Flandre,1,Başkent#41
Hansa kentlerinden,https://tr.wikipedia.org/wiki/Hansa_Birli%C4%9Fi,1,Başkent#41
merkantilizm,https://tr.wikipedia.org/wiki/Merkantilizm,1,Başkent#43
monarşiler=monarşilerde,https://tr.wikipedia.org/wiki/Monar%C5%9Fi,1,Başkent#43
Westfalya Barışı,https://tr.wikipedia.org/wiki/Westfalya_Bar%C4%B1%C5%9F%C4%B1,1,Başkent#43
Polonya,https://tr.wikipedia.org/wiki/Lehistan-Litvanya_Birli%C4%9Fi,1,Başkent#43
Danimarka,https://tr.wikipedia.org/wiki/Danimarka,1,Başkent#43
Burgund dükünün,https://tr.wikipedia.org/wiki/Burgundiya_D%C3%BCkl%C3%BC%C4%9F%C3%BC,1,Başkent#43
Habsburgların,https://tr.wikipedia.org/wiki/Habsburg_Monar%C5%9Fisi,1,Başkent#43
