E,U,Frekans,Kaynak_IDler
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,2,Kayseri#1=KayseriCard#1
Yunanca,https://tr.wikipedia.org/wiki/Yunanca,2,Kayseri#4=Kayseri#6
Arapça,https://tr.wikipedia.org/wiki/Arap%C3%A7a,2,Kayseri#4=Kayseri#6
Kapadokya,https://tr.wikipedia.org/wiki/Kapadokya,2,Kayseri#10=Kayseri#16
Roma,https://tr.wikipedia.org/wiki/Roma_%C4%B0mparatorlu%C4%9Fu,2,Kayseri#15=Kayseri#6
Latince,https://tr.wikipedia.org/wiki/Latince,1,Kayseri#4
Ermenice,https://tr.wikipedia.org/wiki/Ermenice,1,Kayseri#5
II. Mehmed,https://tr.wikipedia.org/wiki/II._Mehmed,1,Kayseri#7
Julius Caesar,https://tr.wikipedia.org/wiki/J%C3%BCl_Sezar,1,Kayseri#8
Gaius Julius Caesar Octavianus,https://tr.wikipedia.org/wiki/Augustus,1,Kayseri#9
Bizans,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,1,Kayseri#6
Yılanlı Dağ,https://tr.wikipedia.org/w/index.php?title=Y%C4%B1lanl%C4%B1_Da%C4%9F&action=edit&redlink=1,1,Kayseri#10
Hititler,https://tr.wikipedia.org/wiki/Hititler,1,Kayseri#13
Kültepe,https://tr.wikipedia.org/wiki/K%C3%BCltepe,1,Kayseri#13
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,1,Kayseri#13
Asurlu,https://tr.wikipedia.org/wiki/Asur,1,Kayseri#14
Hristiyanlık,https://tr.wikipedia.org/wiki/Hristiyanl%C4%B1k,1,Kayseri#16
I. Justinianus,https://tr.wikipedia.org/wiki/I._Justinianus,1,Kayseri#20
Emevîler,https://tr.wikipedia.org/wiki/Emev%C3%AEler,1,Kayseri#20
Abdülmelik,https://tr.wikipedia.org/wiki/Abd%C3%BClmelik,1,Kayseri#20
Mesleme,https://tr.wikipedia.org/wiki/Mesleme_bin_Abd%C3%BClmelik,1,Kayseri#20
Selçuklular,https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_Sel%C3%A7uklu_%C4%B0mparatorlu%C4%9Fu,1,Kayseri#22
Malazgirt Meydan Muharebesi,https://tr.wikipedia.org/wiki/Malazgirt_Meydan_Muharebesi,1,Kayseri#22
Alâeddin Keykubât,https://tr.wikipedia.org/wiki/Alaeddin_Keykubad,1,Kayseri#23
İlhanlılar,https://tr.wikipedia.org/wiki/%C4%B0lhanl%C4%B1lar,1,Kayseri#26
Baybars,https://tr.wikipedia.org/wiki/I._Baybars,1,Kayseri#26
Alaeddin Eretna,https://tr.wikipedia.org/wiki/Al%C3%A2eddin_Eretna,1,Kayseri#27
Eratnaoğulları Beyliği,https://tr.wikipedia.org/wiki/Eretna_Beyli%C4%9Fi,1,Kayseri#28
Sivas,https://tr.wikipedia.org/wiki/Sivas,1,Kayseri#28
Kadı Burhaneddin,https://tr.wikipedia.org/wiki/Kad%C4%B1_Burh%C3%A2neddin,1,Kayseri#29
I. Bayezid,https://tr.wikipedia.org/wiki/I._Bayezid,1,Kayseri#30
Timur İmparatorluğu,https://tr.wikipedia.org/wiki/Timur_%C4%B0mparatorlu%C4%9Fu,1,Kayseri#31
Ankara Muharebesi,https://tr.wikipedia.org/wiki/Ankara_Muharebesi,1,Kayseri#31
Timur,https://tr.wikipedia.org/wiki/Timur,1,Kayseri#31
Dulkadiroğulları Beyliği,https://tr.wikipedia.org/wiki/Dulkadiro%C4%9Fullar%C4%B1_Beyli%C4%9Fi,1,Kayseri#32
Memlûklar,https://tr.wikipedia.org/wiki/Meml%C3%BBk_Devleti,1,Kayseri#33
Yavuz Sultan Selim Han,https://tr.wikipedia.org/wiki/I._Selim,1,Kayseri#35
Osmanlı Devleti,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,1,Kayseri#35
Konya,https://tr.wikipedia.org/wiki/Konya,1,Kayseri#35
Ankara Vilayeti,https://tr.wikipedia.org/wiki/Ankara_Vilayeti,1,Kayseri#36
büyükşehir,https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk%C5%9Fehir_belediyesi,1,Kayseri#38
Kocasinan,https://tr.wikipedia.org/wiki/Kocasinan,1,Kayseri#39
Melikgazi,https://tr.wikipedia.org/wiki/Melikgazi,1,Kayseri#39
Kayseri Büyükşehir Belediyesinin,https://tr.wikipedia.org/wiki/Kayseri_B%C3%BCy%C3%BCk%C5%9Fehir_Belediyesi,1,Kayseri#39
2014 Türkiye yerel seçimlerinin,https://tr.wikipedia.org/wiki/2014_T%C3%BCrkiye_yerel_se%C3%A7imleri,1,Kayseri#40
İncesu,https://tr.wikipedia.org/wiki/%C4%B0ncesu,1,Kayseri#41
Gökmen Çiçek,https://tr.wikipedia.org/wiki/G%C3%B6kmen_%C3%87i%C3%A7ek,1,KayseriCard#3
Memduh Büyükkılıç,https://tr.wikipedia.org/wiki/Memduh_B%C3%BCy%C3%BCkk%C4%B1l%C4%B1%C3%A7,1,KayseriCard#4
AK Parti,https://tr.wikipedia.org/wiki/Adalet_ve_Kalk%C4%B1nma_Partisi,1,KayseriCard#4
UTC+03.00,https://tr.wikipedia.org/wiki/UTC%2B03.00,1,KayseriCard#6
TRS,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_Saati,1,KayseriCard#6
