E,U,Frekans,Kaynak_IDler
Antik Yunanca=Grekçe,https://tr.wikipedia.org/wiki/Grek%C3%A7e,8,Bizans İmparatorluğu#18=Bizans İmparatorluğu#2=Bizans İmparatorluğu#200
Konstantinopolis,https://tr.wikipedia.org/wiki/Konstantinopolis,6,Bizans İmparatorluğu#1=Bizans İmparatorluğu#3=Bizans İmparatorluğu#353=Bizans İmparatorluğu#415=Bizans İmparatorluğu#42=Bizans İmparatorluğuCard#2
I. Justinianus=I. Justinianus'un,https://tr.wikipedia.org/wiki/I._Justinianus,4,Bizans İmparatorluğu#373=Bizans İmparatorluğu#6=Bizans İmparatorluğu#66=Bizans İmparatorluğuCard#11
V. Konstantinos,https://tr.wikipedia.org/wiki/V._Konstantinos,3,Bizans İmparatorluğu#117=Bizans İmparatorluğu#355=Bizans İmparatorluğu#416
I. Theodosius,https://tr.wikipedia.org/wiki/I._Theodosius,3,Bizans İmparatorluğu#3=Bizans İmparatorluğu#49=Bizans İmparatorluğu#50
Büyük Konstantin=I. Konstantin,https://tr.wikipedia.org/wiki/I._Konstantin,3,Bizans İmparatorluğu#3=Bizans İmparatorluğu#41=Bizans İmparatorluğuCard#8
Şarlman,https://tr.wikipedia.org/wiki/%C5%9Earlman,3,Bizans İmparatorluğu#121=Bizans İmparatorluğu#23=Bizans İmparatorluğu#417
I. Basileios,https://tr.wikipedia.org/wiki/I._Basileios,3,Bizans İmparatorluğu#138=Bizans İmparatorluğu#429=Bizans İmparatorluğuCard#16
Dalmaçya,https://tr.wikipedia.org/wiki/Dalma%C3%A7ya,3,Bizans İmparatorluğu#209=Bizans İmparatorluğu#288=Bizans İmparatorluğu#415
II. Theodosius,https://tr.wikipedia.org/wiki/II._Theodosius,3,Bizans İmparatorluğu#428=Bizans İmparatorluğu#52=Bizans İmparatorluğuCard#9
I. Manuil,https://tr.wikipedia.org/wiki/I._Manuil,3,Bizans İmparatorluğu#250=Bizans İmparatorluğu#430=Bizans İmparatorluğuCard#19
XI. Konstantinos,https://tr.wikipedia.org/wiki/XI._Konstantinos,3,Bizans İmparatorluğu#326=Bizans İmparatorluğu#344=Bizans İmparatorluğuCard#21
Karadeniz,https://tr.wikipedia.org/wiki/Karadeniz,2,Bizans İmparatorluğu#157=Bizans İmparatorluğu#173
III. Leon,https://tr.wikipedia.org/wiki/III._Leon,2,Bizans İmparatorluğu#116=Bizans İmparatorluğuCard#14
Avrupa,https://tr.wikipedia.org/wiki/Avrupa,2,Bizans İmparatorluğu#2=Bizans İmparatorluğu#352
Bari,https://tr.wikipedia.org/wiki/Bari,2,Bizans İmparatorluğu#144=Bizans İmparatorluğu#208
Rum ateşi,https://tr.wikipedia.org/wiki/Rum_ate%C5%9Fi,2,Bizans İmparatorluğu#104=Bizans İmparatorluğu#368
II. Basileios,https://tr.wikipedia.org/wiki/II._Basileios,2,Bizans İmparatorluğu#155=Bizans İmparatorluğuCard#17
thema,https://tr.wikipedia.org/wiki/Thema,2,Bizans İmparatorluğu#108=Bizans İmparatorluğu#432
I. Simeon,https://tr.wikipedia.org/wiki/I._Simeon,2,Bizans İmparatorluğu#150=Bizans İmparatorluğu#157
Kartaca,https://tr.wikipedia.org/wiki/Kartaca,2,Bizans İmparatorluğu#70=Bizans İmparatorluğu#93
Kiev Knezliği=Kiev Rusları,https://tr.wikipedia.org/wiki/Kiev_Knezli%C4%9Fi,2,Bizans İmparatorluğu#166=Bizans İmparatorluğu#445
"Ninova U:(https://tr.wikipedia.org/wiki/Ninova_Muharebesi_(627))___ 'da 627'de yenilgiye uğratıldı ve 629'da Herakleios, Gerçek Haç'ı o sırada savaş nedeniyle anarşinin ve iç savaşın hüküm sürdüğü Sasani başkenti ___E:Tizpon=Tizpon",https://tr.wikipedia.org/wiki/Tizpon,2,Bizans İmparatorluğu#102=Bizans İmparatorluğu#94
Batı,https://tr.wikipedia.org/wiki/Bat%C4%B1_Roma_%C4%B0mparatorlu%C4%9Fu,2,Bizans İmparatorluğu#3=Bizans İmparatorluğu#54
Hristiyanlık=Hristiyanlığın,https://tr.wikipedia.org/wiki/Hristiyanl%C4%B1k,2,Bizans İmparatorluğu#3=Bizans İmparatorluğuCard#5
Besteci Romanos,https://tr.wikipedia.org/wiki/Romanos_o_Melodos,2,Bizans İmparatorluğu#407=Bizans İmparatorluğu#81
Herakleios,https://tr.wikipedia.org/wiki/Herakleios,2,Bizans İmparatorluğu#4=Bizans İmparatorluğuCard#13
Krum,https://tr.wikipedia.org/wiki/Krum,2,Bizans İmparatorluğu#119=Bizans İmparatorluğu#134
Anadolu=bu kuşatma U:(https://tr.wikipedia.org/wiki/Konstantinopolis_Ku%C5%9Fatmas%C4%B1_(626))___ sırasında ___E:Bizans-Sasani Savaşı U:(https://tr.wikipedia.org/wiki/Bizans-Sasani_Sava%C5%9F%C4%B1_(602-628))___ zirve noktasına erişmişti ve ittifak ordusu 626'nın Haziran ve Temmuz ayları arasında Konstantinopolis'i kuşatmış oldu. Bunun hemen ardından Sasani kuvvetleri ___E:Anadolu,https://tr.wikipedia.org/wiki/Anadolu,2,Bizans İmparatorluğu#10=Bizans İmparatorluğu#105
Orta Çağ,https://tr.wikipedia.org/wiki/Orta_%C3%87a%C4%9F,2,Bizans İmparatorluğu#1=Bizans İmparatorluğu#353
VI. Leon,https://tr.wikipedia.org/wiki/VI._Leon,2,Bizans İmparatorluğu#147=Bizans İmparatorluğu#374
Mauricius=Mauricius Tiberius,https://tr.wikipedia.org/wiki/Mauricius,2,Bizans İmparatorluğu#6=Bizans İmparatorluğu#85
