E,U,Frekans,Kaynak_IDler
"I. Tuğrul=Tuğrul=Tuğrul Bey=Çağrı Bey U:(https://tr.wikipedia.org/wiki/%C3%87a%C4%9Fr%C4%B1_(Horasan_Sel%C3%A7uklu_meliki))___ , yetmiş yaşlarında 1060'ta, ___E:Tuğrul Bey",https://tr.wikipedia.org/wiki/Tu%C4%9Frul,4,Büyük Selçuklu İmparatorluğu#29=Büyük Selçuklu İmparatorluğu#30=Büyük Selçuklu İmparatorluğu#45=Büyük Selçuklu İmparatorluğu#8
İran,https://tr.wikipedia.org/wiki/%C4%B0ran,3,Büyük Selçuklu İmparatorluğu#163=Büyük Selçuklu İmparatorluğu#7=Büyük Selçuklu İmparatorluğu#80
Merv,https://tr.wikipedia.org/wiki/Merv,3,Büyük Selçuklu İmparatorluğu#213=Büyük Selçuklu İmparatorluğu#30=Büyük Selçuklu İmparatorluğu#45
Kirman Selçuklu=Kirman Selçukluları,https://tr.wikipedia.org/wiki/Kirman_Sel%C3%A7uklular%C4%B1,3,Büyük Selçuklu İmparatorluğu#168=Büyük Selçuklu İmparatorluğu#171=Büyük Selçuklu İmparatorluğu#60
Irak Selçuklu=Irak Selçukluları,https://tr.wikipedia.org/wiki/Irak_Sel%C3%A7uklular%C4%B1,3,Büyük Selçuklu İmparatorluğu#143=Büyük Selçuklu İmparatorluğu#168=Büyük Selçuklu İmparatorluğu#171
Anadolu=Anadoluya,https://tr.wikipedia.org/wiki/Anadolu,2,Büyük Selçuklu İmparatorluğu#63=Büyük Selçuklu İmparatorluğu#7
ikta=İkta,https://tr.wikipedia.org/wiki/%C4%B0kta,2,Büyük Selçuklu İmparatorluğu#192=Büyük Selçuklu İmparatorluğu#193
Harezmşahlar İmparatorluğu=Harzemşahlar,https://tr.wikipedia.org/wiki/Harezm%C5%9Fahlar_Devleti,2,Büyük Selçuklu İmparatorluğu#170=Büyük Selçuklu İmparatorluğu#171
Yabgu,https://tr.wikipedia.org/wiki/Yabgu,2,Büyük Selçuklu İmparatorluğu#167=Büyük Selçuklu İmparatorluğu#23
Nizamülmülk=Nizâm-ül-mülk,https://tr.wikipedia.org/wiki/Niz%C3%A2m%C3%BClm%C3%BClk,2,Büyük Selçuklu İmparatorluğu#176
Orta Asya,https://tr.wikipedia.org/wiki/Orta_Asya,2,Büyük Selçuklu İmparatorluğu#66=Büyük Selçuklu İmparatorluğu#7
Maveraünnehir=Mâverâünnehr,https://tr.wikipedia.org/wiki/M%C3%A2ver%C3%A2%C3%BCnnehir,2,Büyük Selçuklu İmparatorluğu#155=Büyük Selçuklu İmparatorluğu#23
Karahanlılar=Karahanlılara=Karahanlıları,https://tr.wikipedia.org/wiki/Karahanl%C4%B1lar,2,Büyük Selçuklu İmparatorluğu#26=Büyük Selçuklu İmparatorluğu#73
İbrahim Yınal,https://tr.wikipedia.org/wiki/%C4%B0brahim_Y%C4%B1nal,2,Büyük Selçuklu İmparatorluğu#46=Büyük Selçuklu İmparatorluğu#53
Ani,https://tr.wikipedia.org/wiki/Ani,2,Büyük Selçuklu İmparatorluğu#50=Büyük Selçuklu İmparatorluğu#56
Bizans,https://tr.wikipedia.org/wiki/Bizans_%C4%B0mparatorlu%C4%9Fu,2,Büyük Selçuklu İmparatorluğu#50=Büyük Selçuklu İmparatorluğu#81
Bağdat,https://tr.wikipedia.org/wiki/Ba%C4%9Fdat,2,Büyük Selçuklu İmparatorluğu#212=Büyük Selçuklu İmparatorluğu#51
Alp Arslan,https://tr.wikipedia.org/wiki/Alp_Arslan,2,Büyük Selçuklu İmparatorluğu#55=Büyük Selçuklu İmparatorluğu#70
Kavurd,https://tr.wikipedia.org/wiki/Kavurd,2,Büyük Selçuklu İmparatorluğu#59=Büyük Selçuklu İmparatorluğu#72
Melikşah=Melikşâh,https://tr.wikipedia.org/wiki/I._Melik%C5%9Fah,2,Büyük Selçuklu İmparatorluğu#105=Büyük Selçuklu İmparatorluğu#78
Antakya,https://tr.wikipedia.org/wiki/Antakya,2,Büyük Selçuklu İmparatorluğu#122=Büyük Selçuklu İmparatorluğu#83
Musul,https://tr.wikipedia.org/wiki/Musul,2,Büyük Selçuklu İmparatorluğu#101=Büyük Selçuklu İmparatorluğu#213
Gazneliler=Gaznelileri,https://tr.wikipedia.org/wiki/Gazneliler,2,Büyük Selçuklu İmparatorluğu#2=Büyük Selçuklu İmparatorluğu#73
