E,U,Frekans,Kaynak_IDler
Caracalla,https://tr.wikipedia.org/wiki/Caracalla,4,Septimius Severus#22=Septimius Severus#39=Septimius Severus#5=Septimius SeverusCard#3
Afrika U:(https://tr.wikipedia.org/wiki/Afrika_(Roma_eyaleti))___ eyaletinin ___E:Leptis Magna=Leptis Magna,https://tr.wikipedia.org/wiki/Leptis_Magna,3,Septimius Severus#45=Septimius Severus#7=Septimius SeverusCard#4
Septimius Geta,https://tr.wikipedia.org/w/index.php?title=Septimius_Geta&action=edit&redlink=1,3,Septimius Severus#10=Septimius Severus#13=Septimius SeverusCard#9
Pescennius Niger,https://tr.wikipedia.org/wiki/Pescennius_Niger,2,Septimius Severus#18=Septimius Severus#2
Hadrian Duvarı,https://tr.wikipedia.org/wiki/Hadrian_Duvar%C4%B1,2,Septimius Severus#39=Septimius Severus#5
Konsül,https://tr.wikipedia.org/wiki/Kons%C3%BCl,2,Septimius Severus#10=Septimius Severus#16
Geta=Publius Septimius Geta,https://tr.wikipedia.org/wiki/Publius_Septimius_Geta,2,Septimius Severus#39=Septimius Severus#5
Lugdunum Muharebesi,https://tr.wikipedia.org/wiki/Lugdunum_Muharebesi,2,Septimius Severus#22=Septimius Severus#3
Clodius Albinus,https://tr.wikipedia.org/wiki/Clodius_Albinus,2,Septimius Severus#19=Septimius Severus#2
Pertinax,https://tr.wikipedia.org/wiki/Pertinax,2,Septimius Severus#1=Septimius Severus#16
Commodus,https://tr.wikipedia.org/wiki/Commodus,2,Septimius Severus#1=Septimius Severus#16
York,https://tr.wikipedia.org/wiki/York,2,Septimius Severus#39=Septimius SeverusCard#5
Didius Julianus,https://tr.wikipedia.org/wiki/Didius_Julianus,2,Septimius Severus#17=Septimius SeverusCard#2
Roma Senatosu,https://tr.wikipedia.org/wiki/Roma_Senatosu,2,Septimius Severus#15=Septimius Severus#26
Julia Domna,https://tr.wikipedia.org/wiki/Julia_Domna,2,Septimius Severus#39=Septimius SeverusCard#6
Gaius Fulvius Plautianus,https://tr.wikipedia.org/w/index.php?title=Gaius_Fulvius_Plautianus&action=edit&redlink=1,2,Septimius Severus#14=Septimius Severus#36
Tizpon,https://tr.wikipedia.org/wiki/Tizpon,2,Septimius Severus#25=Septimius Severus#4
Afrika U:(https://tr.wikipedia.org/wiki/Afrika_(Roma_eyaleti))___ eyaletinin ___E:Leptis Magna=Leptis Magna,https://tr.wikipedia.org/wiki/Leptis_Magna,1,Septimius Severus#1
