E,U,Frekans,Kaynak_IDler
Curzon=Lord Curzon,https://tr.wikipedia.org/wiki/George_Curzon,4,Türk Kurtuluş Savaşı Batı Cephesi#195=Türk Kurtuluş Savaşı Batı Cephesi#503=Türk Kurtuluş Savaşı Batı Cephesi#65=Türk Kurtuluş Savaşı Batı Cephesi#8
Eskişehir,https://tr.wikipedia.org/wiki/Eski%C5%9Fehir,4,Türk Kurtuluş Savaşı Batı Cephesi#10=Türk Kurtuluş Savaşı Batı Cephesi#589=Türk Kurtuluş Savaşı Batı Cephesi#665=Türk Kurtuluş Savaşı Batı Cephesi#814
Kütahya,https://tr.wikipedia.org/wiki/K%C3%BCtahya,4,Türk Kurtuluş Savaşı Batı Cephesi#10=Türk Kurtuluş Savaşı Batı Cephesi#589=Türk Kurtuluş Savaşı Batı Cephesi#665=Türk Kurtuluş Savaşı Batı Cephesi#814
Poincaré=Raymond Poincaré,https://tr.wikipedia.org/wiki/Raymond_Poincar%C3%A9,4,Türk Kurtuluş Savaşı Batı Cephesi#1008=Türk Kurtuluş Savaşı Batı Cephesi#1027=Türk Kurtuluş Savaşı Batı Cephesi#894=Türk Kurtuluş Savaşı Batı Cephesi#993
Winston Churchill,https://tr.wikipedia.org/wiki/Winston_Churchill,3,Türk Kurtuluş Savaşı Batı Cephesi#153=Türk Kurtuluş Savaşı Batı Cephesi#460=Türk Kurtuluş Savaşı Batı Cephesi#8
I. Dünya Savaşı,https://tr.wikipedia.org/wiki/I._D%C3%BCnya_Sava%C5%9F%C4%B1,3,Türk Kurtuluş Savaşı Batı Cephesi#20=Türk Kurtuluş Savaşı Batı Cephesi#65=Türk Kurtuluş Savaşı Batı Cephesi#8
Woodrow Wilson,https://tr.wikipedia.org/wiki/Woodrow_Wilson,3,Türk Kurtuluş Savaşı Batı Cephesi#106=Türk Kurtuluş Savaşı Batı Cephesi#143=Türk Kurtuluş Savaşı Batı Cephesi#566
İzmir,https://tr.wikipedia.org/wiki/%C4%B0zmir,3,Türk Kurtuluş Savaşı Batı Cephesi#6=Türk Kurtuluş Savaşı Batı Cephesi#959=Türk Kurtuluş Savaşı Batı Cephesi#977
Gediz,"https://tr.wikipedia.org/wiki/Gediz,_K%C3%BCtahya",3,Türk Kurtuluş Savaşı Batı Cephesi#583=Türk Kurtuluş Savaşı Batı Cephesi#587=Türk Kurtuluş Savaşı Batı Cephesi#663
Arthur Balfour=Dörtler Konseyi'ne U:(https://tr.wikipedia.org/wiki/B%C3%BCy%C3%BCk_D%C3%B6rtl%C3%BC_(I._D%C3%BCnya_Sava%C5%9F%C4%B1))___ sunduğu bir muhtırada ___E:Balfour,https://tr.wikipedia.org/wiki/Arthur_Balfour,2,Türk Kurtuluş Savaşı Batı Cephesi#152=Türk Kurtuluş Savaşı Batı Cephesi#8
Aydın,https://tr.wikipedia.org/wiki/Ayd%C4%B1n,2,Türk Kurtuluş Savaşı Batı Cephesi#10=Türk Kurtuluş Savaşı Batı Cephesi#666
David Lloyd George=Lloyd George=Lloyd George'a,https://tr.wikipedia.org/wiki/David_Lloyd_George,2,Türk Kurtuluş Savaşı Batı Cephesi#20=Türk Kurtuluş Savaşı Batı Cephesi#8
