E,U,Frekans,Kaynak_IDler
Hititçe,https://tr.wikipedia.org/wiki/Hitit%C3%A7e,5,Hititler#15=Hititler#19=Hititler#229=Hititler#64=HititlerCard#2
Hatti dili=Hattice,https://tr.wikipedia.org/wiki/Hattice,4,Hititler#29=Hititler#4=Hititler#56=HititlerCard#2
Hattuşa=Hattuşaş,https://tr.wikipedia.org/wiki/Hattu%C5%9Fa,4,Hititler#13=Hititler#165=Hititler#77=HititlerCard#1
Kültepe=Neşa,https://tr.wikipedia.org/wiki/K%C3%BCltepe,4,Hititler#11=Hititler#28=Hititler#40=Hititler#6
I. Şuppiluliuma,https://tr.wikipedia.org/wiki/I._%C5%9Euppiluliuma,3,Hititler#13=Hititler#207=Hititler#92
Luvice,https://tr.wikipedia.org/wiki/Luvice,3,Hititler#137=Hititler#15=HititlerCard#2
Anadolu=Anadolu'da=Anadoluya,https://tr.wikipedia.org/wiki/Anadolu,3,Hititler#1=Hititler#3=Hititler#71
Akad=Akadca=Asurca,https://tr.wikipedia.org/wiki/Akadca,3,Hititler#16=Hititler#38=HititlerCard#2
Tarhuntaşşa,https://tr.wikipedia.org/wiki/Tarhunta%C5%9F%C5%9Fa,3,Hititler#111=Hititler#144=HititlerCard#1
Eskiyapar,https://tr.wikipedia.org/wiki/Eskiyapar_H%C3%B6y%C3%BC%C4%9F%C3%BC,3,Hititler#165=Hititler#82=Hititler#85
Asur Ticaret Kolonileri Çağı=Koloni Çağı,https://tr.wikipedia.org/wiki/Asur_Ticaret_Kolonileri_%C3%87a%C4%9F%C4%B1,3,Hititler#174=Hititler#231=Hititler#83
II. Şuppiluliuma,https://tr.wikipedia.org/wiki/II._%C5%9Euppiluliuma,3,Hititler#119=Hititler#154=HititlerCard#7
Tutankhamun,https://tr.wikipedia.org/wiki/Tutankhamun,2,Hititler#14=Hititler#93
Bedřich Hrozný,https://tr.wikipedia.org/wiki/Bed%C5%99ich_Hrozn%C3%BD,2,Hititler#240=Hititler#8
