E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,2,Sultan Alaeddin Camii#1=Sultan Alaeddin CamiiCard#2
Muhyiddin Mesud,https://tr.wikipedia.org/wiki/Muhiddin_Mesud_%C5%9Eah,1,Sultan Alaeddin Camii#1
II. Alaeddin Keykubad,https://tr.wikipedia.org/wiki/II._Alaeddin_Keykubad,1,Sultan Alaeddin Camii#2
II. Murat,https://tr.wikipedia.org/wiki/II._Murat,1,Sultan Alaeddin Camii#3
II. Kılıçarslan,https://tr.wikipedia.org/wiki/II._K%C4%B1l%C4%B1%C3%A7arslan,1,Sultan Alaeddin Camii#4
son cemaat yeri,https://tr.wikipedia.org/wiki/Son_cemaat_yeri,1,Sultan Alaeddin Camii#5
Ankara Kalesi,https://tr.wikipedia.org/wiki/Ankara_Kalesi,1,Sultan Alaeddin Camii#6
Hacı Bayram,https://tr.wikipedia.org/wiki/Hac%C4%B1_Bayram_Camii,1,Sultan Alaeddin Camii#14
Ağaç Ayak,https://tr.wikipedia.org/wiki/A%C4%9Fa%C3%A7_Ayak_Camii,1,Sultan Alaeddin Camii#14
Sultan Orhan,https://tr.wikipedia.org/wiki/Orhan_Gazi,1,Sultan Alaeddin Camii#20
II. Murad,https://tr.wikipedia.org/wiki/II._Murad,1,Sultan Alaeddin Camii#20
II. Abdülhamid,https://tr.wikipedia.org/wiki/II._Abd%C3%BClhamid,1,Sultan Alaeddin Camii#20
Vakıflar Genel Müdürlüğü,https://tr.wikipedia.org/wiki/Vak%C4%B1flar_Genel_M%C3%BCd%C3%BCrl%C3%BC%C4%9F%C3%BC,1,Sultan Alaeddin Camii#21
Ankara Etnografya Müzesinde,https://tr.wikipedia.org/wiki/Ankara_Etnografya_M%C3%BCzesi,1,Sultan Alaeddin Camii#36
Altındağ,https://tr.wikipedia.org/wiki/Alt%C4%B1nda%C4%9F,1,Sultan Alaeddin CamiiCard#2
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,1,Sultan Alaeddin CamiiCard#2
