E,U,Frekans,Kaynak_IDler
Ankara,https://tr.wikipedia.org/wiki/Ankara,3,Anadolu Medeniyetleri Müzesi#1=Anadolu Medeniyetleri Müzesi#10=Anadolu Medeniyetleri MüzesiCard#2
Ankara Kalesi,https://tr.wikipedia.org/wiki/Ankara_Kalesi,3,Anadolu Medeniyetleri Müzesi#13=Anadolu Medeniyetleri Müzesi#15=Anadolu Medeniyetleri Müzesi#28
Altındağ,https://tr.wikipedia.org/wiki/Alt%C4%B1nda%C4%9F,2,Anadolu Medeniyetleri Müzesi#1=Anadolu Medeniyetleri MüzesiCard#2
Alacahöyük,https://tr.wikipedia.org/wiki/Alacah%C3%B6y%C3%BCk,2,Anadolu Medeniyetleri Müzesi#19=Anadolu Medeniyetleri Müzesi#28
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,2,Anadolu Medeniyetleri Müzesi#2=Anadolu Medeniyetleri MüzesiCard#5
Hitit,https://tr.wikipedia.org/wiki/Hitit,1,Anadolu Medeniyetleri Müzesi#9
Mustafa Kemal Atatürk,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,1,Anadolu Medeniyetleri Müzesi#10
Hitit=Hititler,https://tr.wikipedia.org/wiki/Hititler,1,Anadolu Medeniyetleri Müzesi#10
Mübarek Galip Bey,https://tr.wikipedia.org/w/index.php?title=M%C3%BCbarek_Galip_Bey&action=edit&redlink=1,1,Anadolu Medeniyetleri Müzesi#10
Hamdullah Suphi Tanrıöver,https://tr.wikipedia.org/wiki/Hamdullah_Suphi_Tanr%C4%B1%C3%B6ver,1,Anadolu Medeniyetleri Müzesi#10
Augustus Tapınağı,https://tr.wikipedia.org/wiki/Augustus_Tap%C4%B1na%C4%9F%C4%B1,1,Anadolu Medeniyetleri Müzesi#11
Tarih=tarih,https://tr.wikipedia.org/wiki/Tarih_m%C3%BCzesi,1,Anadolu Medeniyetleri Müzesi#1
arkeoloji müzesi=arkeoloji müzesidir,https://tr.wikipedia.org/wiki/Arkeoloji_m%C3%BCzesi,1,Anadolu Medeniyetleri Müzesi#1
Akkale=Kurşunlu Han U:(https://tr.wikipedia.org/wiki/Kur%C5%9Funlu_Han_(Ankara))___ 'da devam eden yenileme çalışmaları büyük ölçüde tamamlanmıştı ve müze müdürlüğü ___E:Akkale'nin,https://tr.wikipedia.org/wiki/Akkale,1,Anadolu Medeniyetleri Müzesi#11
Roma Hamamı,https://tr.wikipedia.org/wiki/Ankara_Roma_Hamam%C4%B1,1,Anadolu Medeniyetleri Müzesi#11
Remzi Oğuz Arık,https://tr.wikipedia.org/wiki/Remzi_O%C4%9Fuz_Ar%C4%B1k,1,Anadolu Medeniyetleri Müzesi#13
Anadolu uygarlıkları,https://tr.wikipedia.org/wiki/Anadolu_tarihi,1,Anadolu Medeniyetleri Müzesi#11
Hamit Zübeyir Koşay,https://tr.wikipedia.org/wiki/Hamit_Z%C3%BCbeyir_Ko%C5%9Fay,1,Anadolu Medeniyetleri Müzesi#15
Saffet Arıkan,https://tr.wikipedia.org/wiki/Saffet_Ar%C4%B1kan,1,Anadolu Medeniyetleri Müzesi#17
Alman,https://tr.wikipedia.org/wiki/Almanlar,1,Anadolu Medeniyetleri Müzesi#18
müze,https://tr.wikipedia.org/wiki/M%C3%BCze,1,Anadolu Medeniyetleri Müzesi#13
Hans Gustav Güterbock,https://tr.wikipedia.org/wiki/Hans_Gustav_G%C3%BCterbock,1,Anadolu Medeniyetleri Müzesi#18
Ankara Üniversitesi Dil ve Tarih-Coğrafya Fakültesi,https://tr.wikipedia.org/wiki/Ankara_%C3%9Cniversitesi_Dil_ve_Tarih-Co%C4%9Frafya_Fak%C3%BCltesi,1,Anadolu Medeniyetleri Müzesi#19
"Kargamış U:(https://tr.wikipedia.org/wiki/Karkam%C4%B1%C5%9F_(antik_kent))___ , ___E:Sakçagözü","https://tr.wikipedia.org/wiki/Sak%C3%A7ag%C3%B6z%C3%BC,_Nurda%C4%9F%C4%B1",1,Anadolu Medeniyetleri Müzesi#19
Malatya,https://tr.wikipedia.org/wiki/Malatya,1,Anadolu Medeniyetleri Müzesi#19
Cerablus,https://tr.wikipedia.org/wiki/Cerablus,1,Anadolu Medeniyetleri Müzesi#19
Akkale=Kurşunlu Han U:(https://tr.wikipedia.org/wiki/Kur%C5%9Funlu_Han_(Ankara))___ 'da devam eden yenileme çalışmaları büyük ölçüde tamamlanmıştı ve müze müdürlüğü ___E:Akkale'nin,https://tr.wikipedia.org/wiki/Akkale,1,Anadolu Medeniyetleri Müzesi#20
Avrupa Konseyi,https://tr.wikipedia.org/wiki/Avrupa_Konseyi,1,Anadolu Medeniyetleri Müzesi#23
Avrupa Müze Forumu,https://tr.wikipedia.org/wiki/Avrupa_M%C3%BCze_Forumu,1,Anadolu Medeniyetleri Müzesi#23
Avrupa Yılın Müzesi Ödülü,https://tr.wikipedia.org/wiki/Avrupa_Y%C4%B1l%C4%B1n_M%C3%BCzesi_%C3%96d%C3%BCl%C3%BC,1,Anadolu Medeniyetleri Müzesi#23
İsviçre,https://tr.wikipedia.org/wiki/%C4%B0svi%C3%A7re,1,Anadolu Medeniyetleri Müzesi#23
