E,U,Frekans,Kaynak_IDler
Ankara Savaşı,https://tr.wikipedia.org/wiki/Ankara_Muharebesi,3,"Çubuk, Ankara#16=Çubuk, Ankara#2=Çubuk, Ankara#8"
Türkmen,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_T%C3%BCrkmenleri,3,"Çubuk, Ankara#13=Çubuk, Ankara#53=Çubuk, Ankara#9"
Atatürk=Mustafa Kemal=Mustafa Kemal Atatürk,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,3,"Çubuk, Ankara#35=Çubuk, Ankara#37"
Pursaklar,https://tr.wikipedia.org/wiki/Pursaklar,3,"Çubuk, Ankara#53=Çubuk, Ankara#63"
Osmanlı=Osmanlı Devleti,https://tr.wikipedia.org/wiki/Osmanl%C4%B1_%C4%B0mparatorlu%C4%9Fu,2,"Çubuk, Ankara#17=Çubuk, Ankara#2"
Kızık,https://tr.wikipedia.org/wiki/K%C4%B1z%C4%B1k_boyu,2,"Çubuk, Ankara#11=Çubuk, Ankara#9"
kültür,https://tr.wikipedia.org/wiki/K%C3%BClt%C3%BCr,2,"Çubuk, Ankara#20=Çubuk, Ankara#42"
Çatköy,"https://tr.wikipedia.org/wiki/%C3%87atokcular,_%C3%87ubuk",2,"Çubuk, Ankara#23=Çubuk, Ankara#8"
Büğdüz,https://tr.wikipedia.org/wiki/B%C3%BC%C4%9Fd%C3%BCz_boyu,2,"Çubuk, Ankara#11=Çubuk, Ankara#9"
Akyurt,https://tr.wikipedia.org/wiki/Akyurt,2,"Çubuk, Ankara#34=Çubuk, Ankara#63"
Karagöl,https://tr.wikipedia.org/wiki/Karag%C3%B6l,2,"Çubuk, Ankara#36=Çubuk, Ankara#50"
Türk=Türkler=Türklerin,https://tr.wikipedia.org/wiki/T%C3%BCrkler,2,"Çubuk, Ankara#12=Çubuk, Ankara#21"
Yıldırım Beyazıt Üniversitesi,https://tr.wikipedia.org/wiki/Ankara_Y%C4%B1ld%C4%B1r%C4%B1m_Beyaz%C4%B1t_%C3%9Cniversitesi,2,"Çubuk, Ankara#46=Çubuk, Ankara#48"
Oğuz Boyu,https://tr.wikipedia.org/wiki/O%C4%9Fuzlar,2,"Çubuk, Ankara#11=Çubuk, Ankara#9"
Selçuklu,https://tr.wikipedia.org/wiki/Sel%C3%A7uk,1,"Çubuk, Ankara#5"
Anadolu,https://tr.wikipedia.org/wiki/Anadolu,1,"Çubuk, Ankara#4"
Türk=Türkler=Türklerin,https://tr.wikipedia.org/wiki/T%C3%BCrkler,1,"Çubuk, Ankara#4"
