E,U,Frekans,Kaynak_IDler
president of the United States,https://en.wikipedia.org/wiki/President_of_the_United_States,1,Senior Advisor to the President of the United States - Wikipedia#1
White House Office,https://en.wikipedia.org/wiki/White_House_Office,1,Senior Advisor to the President of the United States - Wikipedia#4
senior advisor,https://en.wikipedia.org/wiki/Senior_advisor,1,Senior Advisor to the President of the United States - Wikipedia#8
executive departments,https://en.wikipedia.org/wiki/United_States_federal_executive_departments,1,Senior Advisor to the President of the United States - Wikipedia#9
independent agencies,https://en.wikipedia.org/wiki/Independent_agencies_of_the_United_States_government,1,Senior Advisor to the President of the United States - Wikipedia#9
Food and Drug Administration,https://en.wikipedia.org/wiki/Food_and_Drug_Administration,1,Senior Advisor to the President of the United States - Wikipedia#10
Department of the Interior,https://en.wikipedia.org/wiki/United_States_Department_of_the_Interior,1,Senior Advisor to the President of the United States - Wikipedia#10
Alaskan,https://en.wikipedia.org/wiki/Alaska,1,Senior Advisor to the President of the United States - Wikipedia#10
Edward M. House,https://en.wikipedia.org/wiki/Edward_M._House,1,Senior Advisor to the President of the United States - Wikipedia#11
Woodrow Wilson,https://en.wikipedia.org/wiki/Woodrow_Wilson,1,Senior Advisor to the President of the United States - Wikipedia#11
Louis Howe,https://en.wikipedia.org/wiki/Louis_Howe,1,Senior Advisor to the President of the United States - Wikipedia#11
Franklin D. Roosevelt,https://en.wikipedia.org/wiki/Franklin_D._Roosevelt,1,Senior Advisor to the President of the United States - Wikipedia#11
United States Digital Service,https://en.wikipedia.org/wiki/United_States_Digital_Service,1,Senior Advisor to the President of the United States - Wikipedia#13
American Rescue Plan,https://en.wikipedia.org/wiki/American_Rescue_Plan_Act_of_2021,1,Senior Advisor to the President of the United States - Wikipedia#14
