E,U,Frekans,Kaynak_IDler
Donald Trump,https://en.wikipedia.org/wiki/Donald_Trump,4,Hillary Clinton - Wikipedia#133;Hillary Clinton - Wikipedia#16;Hillary Clinton - Wikipedia#4;Hillary Clinton - Wikipedia#511
Bill Clinton,https://en.wikipedia.org/wiki/Bill_Clinton,3,Hillary Clinton - Wikipedia#2;Hillary Clinton - Wikipedia#74;Hillary Clinton - WikipediaCard#1
Wellesley College,https://en.wikipedia.org/wiki/Wellesley_College,3,Hillary Clinton - Wikipedia#42;Hillary Clinton - Wikipedia#6;Hillary Clinton - WikipediaCard#12
Barack Obama,https://en.wikipedia.org/wiki/Barack_Obama,2,Hillary Clinton - Wikipedia#2;Hillary Clinton - Wikipedia#311
Whitewater,https://en.wikipedia.org/wiki/Whitewater_controversy,2,Hillary Clinton - Wikipedia#175;Hillary Clinton - Wikipedia#187
JD,https://en.wikipedia.org/wiki/Juris_Doctor,2,Hillary Clinton - Wikipedia#78;Hillary Clinton - WikipediaCard#12
Edward Brooke,https://en.wikipedia.org/wiki/Edward_Brooke,2,Hillary Clinton - Wikipedia#44;Hillary Clinton - Wikipedia#61
civil rights,https://en.wikipedia.org/wiki/Civil_rights_movement,2,Hillary Clinton - Wikipedia#41;Hillary Clinton - Wikipedia#46
Yale Law School,https://en.wikipedia.org/wiki/Yale_Law_School,2,Hillary Clinton - Wikipedia#6;Hillary Clinton - Wikipedia#66
Chelsea,https://en.wikipedia.org/wiki/Chelsea_Clinton,2,Hillary Clinton - Wikipedia#115;Hillary Clinton - WikipediaCard#9
Clinton Foundation,https://en.wikipedia.org/wiki/Clinton_Foundation,2,Hillary Clinton - Wikipedia#307;Hillary Clinton - Wikipedia#372
Joe Biden,https://en.wikipedia.org/wiki/Joe_Biden,2,Hillary Clinton - Wikipedia#327;Hillary Clinton - Wikipedia#477
Bashar al-Assad,https://en.wikipedia.org/wiki/Bashar_al-Assad,2,Hillary Clinton - Wikipedia#353;Hillary Clinton - Wikipedia#517
Hawk,https://en.wikipedia.org/wiki/War_hawk,2,Hillary Clinton - Wikipedia#364;Hillary Clinton - Wikipedia#511
Bernie Sanders,https://en.wikipedia.org/wiki/Bernie_Sanders,2,Hillary Clinton - Wikipedia#404;Hillary Clinton - Wikipedia#441
Foster Care Independence Act,https://en.wikipedia.org/wiki/Foster_Care_Independence_Act,2,Hillary Clinton - Wikipedia#10;Hillary Clinton - Wikipedia#165
Arkansas Advocates for Children and Families,https://en.wikipedia.org/wiki/Arkansas_Advocates_for_Children_and_Families,2,Hillary Clinton - Wikipedia#106;Hillary Clinton - Wikipedia#7
Little Rock,"https://en.wikipedia.org/wiki/Little_Rock,_Arkansas",2,Hillary Clinton - Wikipedia#103;Hillary Clinton - Wikipedia#7
Rose Law Firm,https://en.wikipedia.org/wiki/Rose_Law_Firm,2,Hillary Clinton - Wikipedia#104;Hillary Clinton - Wikipedia#7
her health care plan,https://en.wikipedia.org/wiki/Clinton_health_care_plan_of_1993,2,Hillary Clinton - Wikipedia#150;Hillary Clinton - Wikipedia#9
State Children's Health Insurance Program,https://en.wikipedia.org/wiki/State_Children%27s_Health_Insurance_Program,2,Hillary Clinton - Wikipedia#10;Hillary Clinton - Wikipedia#159
Adoption and Safe Families Act,https://en.wikipedia.org/wiki/Adoption_and_Safe_Families_Act,2,Hillary Clinton - Wikipedia#10;Hillary Clinton - Wikipedia#165
Arab Spring,https://en.wikipedia.org/wiki/Arab_Spring,2,Hillary Clinton - Wikipedia#14;Hillary Clinton - Wikipedia#339
2011 military intervention in Libya,https://en.wikipedia.org/wiki/2011_military_intervention_in_Libya,2,Hillary Clinton - Wikipedia#14;Hillary Clinton - Wikipedia#341
House Select Committee on Benghazi,https://en.wikipedia.org/wiki/United_States_House_Select_Committee_on_Benghazi,2,Hillary Clinton - Wikipedia#14;Hillary Clinton - Wikipedia#388
2012 Benghazi attack,https://en.wikipedia.org/wiki/2012_Benghazi_attack,2,Hillary Clinton - Wikipedia#14;Hillary Clinton - Wikipedia#373
nuclear program,https://en.wikipedia.org/wiki/Nuclear_program_of_Iran,2,Hillary Clinton - Wikipedia#15;Hillary Clinton - Wikipedia#333
Joint Comprehensive Plan of Action,https://en.wikipedia.org/wiki/Joint_Comprehensive_Plan_of_Action,2,Hillary Clinton - Wikipedia#15;Hillary Clinton - Wikipedia#333
"Obama administration's ""pivot to Asia""",https://en.wikipedia.org/wiki/East_Asian_foreign_policy_of_the_Barack_Obama_administration,2,Hillary Clinton - Wikipedia#15;Hillary Clinton - Wikipedia#352
Onward Together,https://en.wikipedia.org/wiki/Onward_Together,2,Hillary Clinton - Wikipedia#17;Hillary Clinton - Wikipedia#475
Columbia University,https://en.wikipedia.org/wiki/Columbia_University,2,Hillary Clinton - Wikipedia#20;Hillary Clinton - Wikipedia#490
Methodist,https://en.wikipedia.org/wiki/Methodist,2,Hillary Clinton - Wikipedia#22;Hillary Clinton - Wikipedia#519
Stanford University,https://en.wikipedia.org/wiki/Stanford_University,1,Hillary Clinton - Wikipedia#493
Michael Barone U:(https://en.wikipedia.org/wiki/Michael_Barone_(pundit))___ and ___E:Richard E. Cohen,https://en.wikipedia.org/wiki/Richard_E._Cohen,1,Hillary Clinton - Wikipedia#494
On the Issues,https://en.wikipedia.org/wiki/On_the_Issues,1,Hillary Clinton - Wikipedia#496
Crowdpac,https://en.wikipedia.org/wiki/Crowdpac,1,Hillary Clinton - Wikipedia#496
inclusive capitalism,https://en.wikipedia.org/wiki/Inclusive_capitalism,1,Hillary Clinton - Wikipedia#498
scientific consensus on climate change,https://en.wikipedia.org/wiki/Scientific_consensus_on_climate_change,1,Hillary Clinton - Wikipedia#499
cap-and-trade,https://en.wikipedia.org/wiki/Cap-and-trade,1,Hillary Clinton - Wikipedia#499
Keystone XL pipeline,https://en.wikipedia.org/wiki/Keystone_XL_pipeline,1,Hillary Clinton - Wikipedia#499
public option,https://en.wikipedia.org/wiki/Public_option,1,Hillary Clinton - Wikipedia#502
same-sex marriage,https://en.wikipedia.org/wiki/Same-sex_marriage_in_the_United_States,1,Hillary Clinton - Wikipedia#503
undocumented immigrants,https://en.wikipedia.org/wiki/Illegal_immigration_to_the_United_States,1,Hillary Clinton - Wikipedia#508
Deferred Action for Parental Accountability,https://en.wikipedia.org/wiki/Deferred_Action_for_Parental_Accountability,1,Hillary Clinton - Wikipedia#508
unaccompanied children crossing the border,https://en.wikipedia.org/wiki/2014_American_immigration_crisis,1,Hillary Clinton - Wikipedia#509
Muslims,https://en.wikipedia.org/wiki/Muslim_world,1,Hillary Clinton - Wikipedia#510
interventionist U:(https://en.wikipedia.org/wiki/Interventionism_(politics))___ . ___E:Mark Landler,https://en.wikipedia.org/wiki/Mark_Landler,1,Hillary Clinton - Wikipedia#511
American Israel Public Affairs Committee,https://en.wikipedia.org/wiki/American_Israel_Public_Affairs_Committee,1,Hillary Clinton - Wikipedia#516
Dutch,https://en.wikipedia.org/wiki/Dutch_people,1,Hillary Clinton - Wikipedia#25
English,https://en.wikipedia.org/wiki/English_people,1,Hillary Clinton - Wikipedia#25
French Canadian,https://en.wikipedia.org/wiki/French_Canadian,1,Hillary Clinton - Wikipedia#25
Quebec,https://en.wikipedia.org/wiki/Quebec,1,Hillary Clinton - Wikipedia#25
Scottish,https://en.wikipedia.org/wiki/Scottish_people,1,Hillary Clinton - Wikipedia#25
Welsh,https://en.wikipedia.org/wiki/Welsh_people,1,Hillary Clinton - Wikipedia#25
Hugh U:(https://en.wikipedia.org/wiki/Hugh_Rodham_(born_1950))___ and ___E:Tony,https://en.wikipedia.org/wiki/Tony_Rodham,1,Hillary Clinton - Wikipedia#26
public schools she attended,https://en.wikipedia.org/wiki/Park_Ridge-Niles_School_District_64,1,Hillary Clinton - Wikipedia#27
Brownie U:(https://en.wikipedia.org/wiki/Brownie_(Girl_Guides))___ and a ___E:Girl Scout,https://en.wikipedia.org/wiki/Girl_Scouts_of_the_USA,1,Hillary Clinton - Wikipedia#28
Space Race,https://en.wikipedia.org/wiki/Space_Race,1,Hillary Clinton - Wikipedia#29
NASA,https://en.wikipedia.org/wiki/NASA,1,Hillary Clinton - Wikipedia#29
Maine South High School,https://en.wikipedia.org/wiki/Maine_South_High_School,1,Hillary Clinton - Wikipedia#30
student council,https://en.wikipedia.org/wiki/Student_council,1,Hillary Clinton - Wikipedia#30
National Honor Society,https://en.wikipedia.org/wiki/National_Honor_Society,1,Hillary Clinton - Wikipedia#30
National Merit Finalist,https://en.wikipedia.org/wiki/National_Merit_Finalist,1,Hillary Clinton - Wikipedia#33
conservative,https://en.wikipedia.org/wiki/Conservatism_in_the_United_States,1,Hillary Clinton - Wikipedia#36
canvass,https://en.wikipedia.org/wiki/Canvassing,1,Hillary Clinton - Wikipedia#36
Chicago's South Side,https://en.wikipedia.org/wiki/Chicago%27s_South_Side,1,Hillary Clinton - Wikipedia#36
1960 U.S. presidential election,https://en.wikipedia.org/wiki/1960_United_States_presidential_election,1,Hillary Clinton - Wikipedia#36
electoral fraud,https://en.wikipedia.org/wiki/Electoral_fraud,1,Hillary Clinton - Wikipedia#37
Richard Nixon,https://en.wikipedia.org/wiki/Richard_Nixon,1,Hillary Clinton - Wikipedia#37
Barry Goldwater,https://en.wikipedia.org/wiki/Barry_Goldwater,1,Hillary Clinton - Wikipedia#37
1964 election,https://en.wikipedia.org/wiki/1964_United_States_presidential_election,1,Hillary Clinton - Wikipedia#37
anti-communist,https://en.wikipedia.org/wiki/Anti-communist,1,Hillary Clinton - Wikipedia#39
social justice,https://en.wikipedia.org/wiki/Social_justice,1,Hillary Clinton - Wikipedia#40
Martin Luther King Jr.,https://en.wikipedia.org/wiki/Martin_Luther_King_Jr.,1,Hillary Clinton - Wikipedia#41
political science,https://en.wikipedia.org/wiki/Political_science,1,Hillary Clinton - Wikipedia#42
Young Republicans,https://en.wikipedia.org/wiki/Young_Republicans,1,Hillary Clinton - Wikipedia#43
Rockefeller Republican,https://en.wikipedia.org/wiki/Rockefeller_Republican,1,Hillary Clinton - Wikipedia#44
John Lindsay,https://en.wikipedia.org/wiki/John_Lindsay,1,Hillary Clinton - Wikipedia#44
mayor of New York City,https://en.wikipedia.org/wiki/Mayor_of_New_York_City,1,Hillary Clinton - Wikipedia#44
Massachusetts attorney general,https://en.wikipedia.org/wiki/Massachusetts_Attorney_General,1,Hillary Clinton - Wikipedia#44
Vietnam War,https://en.wikipedia.org/wiki/Vietnam_War,1,Hillary Clinton - Wikipedia#46
"junior U:(https://en.wikipedia.org/wiki/Junior_(education_year))___ year, Rodham became a supporter of the antiwar ___E:presidential nomination campaign",https://en.wikipedia.org/wiki/1968_United_States_presidential_election,1,Hillary Clinton - Wikipedia#49
Eugene McCarthy,https://en.wikipedia.org/wiki/Eugene_McCarthy,1,Hillary Clinton - Wikipedia#49
assassination of Martin Luther King Jr.,https://en.wikipedia.org/wiki/Assassination_of_Martin_Luther_King_Jr.,1,Hillary Clinton - Wikipedia#50
student disruptions,https://en.wikipedia.org/wiki/Campus_protest,1,Hillary Clinton - Wikipedia#51
Alan Schechter,https://en.wikipedia.org/wiki/Alan_Schechter,1,Hillary Clinton - Wikipedia#53
House Republican Conference,https://en.wikipedia.org/wiki/Republican_Conference_of_the_United_States_House_of_Representatives,1,Hillary Clinton - Wikipedia#53
Charles Goodell,https://en.wikipedia.org/wiki/Charles_Goodell,1,Hillary Clinton - Wikipedia#54
Nelson Rockefeller,https://en.wikipedia.org/wiki/Nelson_Rockefeller,1,Hillary Clinton - Wikipedia#54
1968 Republican National Convention,https://en.wikipedia.org/wiki/1968_Republican_National_Convention,1,Hillary Clinton - Wikipedia#55
Miami Beach,"https://en.wikipedia.org/wiki/Miami_Beach,_Florida",1,Hillary Clinton - Wikipedia#55
wrote her senior thesis,https://en.wikipedia.org/wiki/Hillary_Rodham_senior_thesis#Thesis,1,Hillary Clinton - Wikipedia#56
Saul Alinsky,https://en.wikipedia.org/wiki/Saul_Alinsky,1,Hillary Clinton - Wikipedia#56
restricted at the request of the White House,https://en.wikipedia.org/wiki/Hillary_Rodham_senior_thesis#White_House_and_Wellesley_limiting_of_access,1,Hillary Clinton - Wikipedia#57
commencement speaker,https://en.wikipedia.org/wiki/Commencement_speaker,1,Hillary Clinton - Wikipedia#61
