E,U,Frekans,Kaynak_IDler
Iran,https://en.wikipedia.org/wiki/Iran,7,Hezbollah - Wikipedia#140;Hezbollah - Wikipedia#147;Hezbollah - Wikipedia#234;Hezbollah - Wikipedia#28;Hezbollah - Wikipedia#310;Hezbollah - Wikipedia#71;Hezbollah - Wikipedia#86
Hassan Nasrallah,https://en.wikipedia.org/wiki/Hassan_Nasrallah,6,Hezbollah - Wikipedia#108;Hezbollah - Wikipedia#140;Hezbollah - Wikipedia#18;Hezbollah - Wikipedia#180;Hezbollah - Wikipedia#328;Hezbollah - WikipediaCard#4
Shia,https://en.wikipedia.org/wiki/Shi%27a_Islam_in_Lebanon,5,Hezbollah - Wikipedia#154;Hezbollah - Wikipedia#166;Hezbollah - Wikipedia#175;Hezbollah - Wikipedia#256;Hezbollah - Wikipedia#429
Syria,https://en.wikipedia.org/wiki/Syria,4,Hezbollah - Wikipedia#147;Hezbollah - Wikipedia#181;Hezbollah - Wikipedia#50;Hezbollah - Wikipedia#59
Naim Qassem,https://en.wikipedia.org/wiki/Naim_Qassem,4,Hezbollah - Wikipedia#115;Hezbollah - Wikipedia#141;Hezbollah - Wikipedia#78;Hezbollah - WikipediaCard#1
Hamas,https://en.wikipedia.org/wiki/Hamas,4,Hezbollah - Wikipedia#128;Hezbollah - Wikipedia#316;Hezbollah - Wikipedia#391;Hezbollah - Wikipedia#407
2006 Lebanon War,https://en.wikipedia.org/wiki/2006_Lebanon_War,4,Hezbollah - Wikipedia#235;Hezbollah - Wikipedia#317;Hezbollah - Wikipedia#420;Hezbollah - Wikipedia#7
2024 Israeli invasion of Lebanon,https://en.wikipedia.org/wiki/2024_Israeli_invasion_of_Lebanon,3,Hezbollah - Wikipedia#23;Hezbollah - Wikipedia#71;Hezbollah - Wikipedia#74
resistance movement,https://en.wikipedia.org/wiki/Resistance_movement,3,Hezbollah - Wikipedia#20;Hezbollah - Wikipedia#250;Hezbollah - Wikipedia#439
Loyalty to the Resistance Bloc,https://en.wikipedia.org/wiki/Loyalty_to_the_Resistance_Bloc,3,Hezbollah - Wikipedia#192;Hezbollah - Wikipedia#2;Hezbollah - WikipediaCard#7
Jihad Council,https://en.wikipedia.org/wiki/Jihad_Council,3,Hezbollah - Wikipedia#2;Hezbollah - Wikipedia#249;Hezbollah - WikipediaCard#8
Lebanon,https://en.wikipedia.org/wiki/Lebanon,3,Hezbollah - Wikipedia#183;Hezbollah - Wikipedia#287;Hezbollah - Wikipedia#478
Triple Frontier,https://en.wikipedia.org/wiki/Triple_Frontier,3,Hezbollah - Wikipedia#154;Hezbollah - Wikipedia#367;Hezbollah - Wikipedia#383
Israel,https://en.wikipedia.org/wiki/Israel,3,Hezbollah - Wikipedia#181;Hezbollah - Wikipedia#463;Hezbollah - Wikipedia#71
Assad regime,https://en.wikipedia.org/wiki/Ba%27athist_Syria,3,Hezbollah - Wikipedia#33;Hezbollah - Wikipedia#334;Hezbollah - Wikipedia#71
