E,U,Frekans,Kaynak_IDler
United for Peace and Justice,https://en.wikipedia.org/wiki/United_for_Peace_and_Justice,5,Protests against the Iraq War - Wikipedia#158;Protests against the Iraq War - Wikipedia#164;Protests against the Iraq War - Wikipedia#205;Protests against the Iraq War - Wikipedia#207;Protests against the Iraq War - Wikipedia#257
A.N.S.W.E.R.,https://en.wikipedia.org/wiki/A.N.S.W.E.R.,4,Protests against the Iraq War - Wikipedia#147;Protests against the Iraq War - Wikipedia#158;Protests against the Iraq War - Wikipedia#163;Protests against the Iraq War - Wikipedia#258
Vietnam War,https://en.wikipedia.org/wiki/Vietnam_War,3,Protests against the Iraq War - Wikipedia#127;Protests against the Iraq War - Wikipedia#17;Protests against the Iraq War - Wikipedia#57
Halifax,https://en.wikipedia.org/wiki/Halifax_Regional_Municipality,3,Protests against the Iraq War - Wikipedia#186;Protests against the Iraq War - Wikipedia#38;Protests against the Iraq War - Wikipedia#65
Christchurch,https://en.wikipedia.org/wiki/Christchurch,2,Protests against the Iraq War - Wikipedia#42;Protests against the Iraq War - Wikipedia#65
Dunedin,https://en.wikipedia.org/wiki/Dunedin,2,Protests against the Iraq War - Wikipedia#42;Protests against the Iraq War - Wikipedia#65
George W. Bush,https://en.wikipedia.org/wiki/George_W._Bush,2,Protests against the Iraq War - Wikipedia#19;Protests against the Iraq War - Wikipedia#99
2003 invasion of Iraq,https://en.wikipedia.org/wiki/2003_invasion_of_Iraq,2,Protests against the Iraq War - Wikipedia#1;Protests against the Iraq War - Wikipedia#247
Houses of Parliament,https://en.wikipedia.org/wiki/Palace_of_Westminster,2,Protests against the Iraq War - Wikipedia#73;Protests against the Iraq War - Wikipedia#80
NATO,https://en.wikipedia.org/wiki/NATO,2,Protests against the Iraq War - Wikipedia#275;Protests against the Iraq War - Wikipedia#88
Palestinian territories,https://en.wikipedia.org/wiki/Palestinian_territories,2,Protests against the Iraq War - Wikipedia#123;Protests against the Iraq War - Wikipedia#65
Martin Luther King Jr.,https://en.wikipedia.org/wiki/Martin_Luther_King_Jr.,2,Protests against the Iraq War - Wikipedia#206;Protests against the Iraq War - Wikipedia#52
Cindy Sheehan,https://en.wikipedia.org/wiki/Cindy_Sheehan,2,Protests against the Iraq War - Wikipedia#179;Protests against the Iraq War - Wikipedia#192
The Pentagon,https://en.wikipedia.org/wiki/The_Pentagon,2,Protests against the Iraq War - Wikipedia#201;Protests against the Iraq War - Wikipedia#231
Stryker,https://en.wikipedia.org/wiki/Stryker,2,Protests against the Iraq War - Wikipedia#208;Protests against the Iraq War - Wikipedia#227
Donald Rumsfeld,https://en.wikipedia.org/wiki/Donald_Rumsfeld,2,Protests against the Iraq War - Wikipedia#163;Protests against the Iraq War - Wikipedia#201
Ehren Watada,https://en.wikipedia.org/wiki/Ehren_Watada,2,Protests against the Iraq War - Wikipedia#151;Protests against the Iraq War - Wikipedia#221
Raytheon,https://en.wikipedia.org/wiki/Raytheon,2,Protests against the Iraq War - Wikipedia#119;Protests against the Iraq War - Wikipedia#210
Bechtel,https://en.wikipedia.org/wiki/Bechtel,2,Protests against the Iraq War - Wikipedia#148;Protests against the Iraq War - Wikipedia#249
die-in,https://en.wikipedia.org/wiki/Die-in,2,Protests against the Iraq War - Wikipedia#128;Protests against the Iraq War - Wikipedia#235
Bahrain,https://en.wikipedia.org/wiki/Bahrain,2,Protests against the Iraq War - Wikipedia#123;Protests against the Iraq War - Wikipedia#93
Michael Moore,https://en.wikipedia.org/wiki/Michael_Moore,2,Protests against the Iraq War - Wikipedia#171;Protests against the Iraq War - Wikipedia#99
Manchester,https://en.wikipedia.org/wiki/Manchester,2,Protests against the Iraq War - Wikipedia#120;Protests against the Iraq War - Wikipedia#30
Washington,"https://en.wikipedia.org/wiki/Washington,_D.C.",2,Protests against the Iraq War - Wikipedia#250;Protests against the Iraq War - Wikipedia#28
Cincinnati Museum Center at Union Terminal,https://en.wikipedia.org/wiki/Cincinnati_Museum_Center,1,Protests against the Iraq War - Wikipedia#25
2008 Democratic presidential primaries,https://en.wikipedia.org/wiki/2008_Democratic_Party_presidential_primaries,1,Protests against the Iraq War - Wikipedia#24
Barack Obama,https://en.wikipedia.org/wiki/Barack_Obama,1,Protests against the Iraq War - Wikipedia#23
International Monetary Fund,https://en.wikipedia.org/wiki/International_Monetary_Fund,1,Protests against the Iraq War - Wikipedia#22
United Nations General Assembly,https://en.wikipedia.org/wiki/United_Nations_General_Assembly,1,Protests against the Iraq War - Wikipedia#19
Tony Blair,https://en.wikipedia.org/wiki/Tony_Blair,1,Protests against the Iraq War - Wikipedia#21
conscription,https://en.wikipedia.org/wiki/Conscription,1,Protests against the Iraq War - Wikipedia#16
peace movement,https://en.wikipedia.org/wiki/Peace_movement,1,Protests against the Iraq War - Wikipedia#17
Winnipeg,https://en.wikipedia.org/wiki/Winnipeg,1,Protests against the Iraq War - Wikipedia#38
Vancouver,https://en.wikipedia.org/wiki/Vancouver,1,Protests against the Iraq War - Wikipedia#37
Edmonton,https://en.wikipedia.org/wiki/Edmonton,1,Protests against the Iraq War - Wikipedia#38
U.S. Park Police,https://en.wikipedia.org/wiki/United_States_Park_Police,1,Protests against the Iraq War - Wikipedia#40
Million Man March,https://en.wikipedia.org/wiki/Million_Man_March,1,Protests against the Iraq War - Wikipedia#40
"Critical Mass U:(https://en.wikipedia.org/wiki/Critical_Mass_(cycling))___ bike rides, occupations, and mass demonstrations in ___E:Brighton",https://en.wikipedia.org/wiki/Brighton,1,Protests against the Iraq War - Wikipedia#30
around 150 protests,https://en.wikipedia.org/wiki/Halloween_2002_anti-war_protest,1,Protests against the Iraq War - Wikipedia#30
European Social Forum,https://en.wikipedia.org/wiki/European_Social_Forum,1,Protests against the Iraq War - Wikipedia#32
Auckland,https://en.wikipedia.org/wiki/Auckland,1,Protests against the Iraq War - Wikipedia#42
HMNZS Te Mana,https://en.wikipedia.org/wiki/HMNZS_Te_Mana,1,Protests against the Iraq War - Wikipedia#42
ANSWER,https://en.wikipedia.org/wiki/Act_Now_to_Stop_War_and_End_Racism,1,Protests against the Iraq War - Wikipedia#43
NION,https://en.wikipedia.org/wiki/Not_in_Our_Name,1,Protests against the Iraq War - Wikipedia#43
"Lincoln, Nebraska","https://en.wikipedia.org/wiki/Lincoln,_Nebraska",1,Protests against the Iraq War - Wikipedia#44
Women's March in Seattle,https://en.wikipedia.org/wiki/Women%27s_March_in_Seattle,1,Protests against the Iraq War - Wikipedia#50
