E,U,Frekans,Kaynak_IDler
hydrosphere,https://en.wikipedia.org/wiki/Hydrosphere,3,Earth science - Wikipedia#2;Earth science - Wikipedia#43;Earth science - Wikipedia#58
biosphere,https://en.wikipedia.org/wiki/Biosphere,3,Earth science - Wikipedia#2;Earth science - Wikipedia#47;Earth science - Wikipedia#58
lithosphere,https://en.wikipedia.org/wiki/Lithosphere,3,Earth science - Wikipedia#2;Earth science - Wikipedia#5;Earth science - Wikipedia#58
cryosphere,https://en.wikipedia.org/wiki/Cryosphere,2,Earth science - Wikipedia#2;Earth science - Wikipedia#59
atmosphere,https://en.wikipedia.org/wiki/Atmosphere,2,Earth science - Wikipedia#2;Earth science - Wikipedia#58
Geomorphology,https://en.wikipedia.org/wiki/Geomorphology,2,Earth science - Wikipedia#35;Earth science - Wikipedia#8
solar wind,https://en.wikipedia.org/wiki/Solar_wind,2,Earth science - Wikipedia#26;Earth science - Wikipedia#28
Earth's magnetic field,https://en.wikipedia.org/wiki/Earth%27s_magnetic_field,2,Earth science - Wikipedia#26;Earth science - Wikipedia#28
"rocks U:(https://en.wikipedia.org/wiki/Rock_(geology))___ , ___E:water",https://en.wikipedia.org/wiki/Water,2,Earth science - Wikipedia#48;Earth science - Wikipedia#58
oxygen,https://en.wikipedia.org/wiki/Oxygen,2,Earth science - Wikipedia#23;Earth science - Wikipedia#48
natural science,https://en.wikipedia.org/wiki/Natural_science,1,Earth science - Wikipedia#1
Earth,https://en.wikipedia.org/wiki/Earth,1,Earth science - Wikipedia#1
geothermal energy,https://en.wikipedia.org/wiki/Geothermal_energy,1,Earth science - Wikipedia#6
Historical geology,https://en.wikipedia.org/wiki/Historical_geology,1,Earth science - Wikipedia#7
Geochemistry,https://en.wikipedia.org/wiki/Geochemistry,1,Earth science - Wikipedia#8
Earth history,https://en.wikipedia.org/wiki/History_of_Earth,1,Earth science - Wikipedia#7
planetary science,https://en.wikipedia.org/wiki/Planetary_science,1,Earth science - Wikipedia#3
Geology,https://en.wikipedia.org/wiki/Geology,1,Earth science - Wikipedia#4
crust,https://en.wikipedia.org/wiki/Earth%27s_crust,1,Earth science - Wikipedia#5
geosphere,https://en.wikipedia.org/wiki/Geosphere,1,Earth science - Wikipedia#2
Environmental geology,https://en.wikipedia.org/wiki/Environmental_geology,1,Earth science - Wikipedia#9
Mineralogy,https://en.wikipedia.org/wiki/Mineralogy,1,Earth science - Wikipedia#9
crystal structure,https://en.wikipedia.org/wiki/Crystal_structure,1,Earth science - Wikipedia#9
Petrology,https://en.wikipedia.org/wiki/Petrology,1,Earth science - Wikipedia#9
Petrography,https://en.wikipedia.org/wiki/Petrography,1,Earth science - Wikipedia#9
Plate tectonics,https://en.wikipedia.org/wiki/Plate_tectonics,1,Earth science - Wikipedia#10
mountain ranges,https://en.wikipedia.org/wiki/Mountain_range,1,Earth science - Wikipedia#10
volcanoes,https://en.wikipedia.org/wiki/Volcano,1,Earth science - Wikipedia#10
earthquakes,https://en.wikipedia.org/wiki/Earthquake,1,Earth science - Wikipedia#10
geological,https://en.wikipedia.org/wiki/Geological,1,Earth science - Wikipedia#10
mantle,https://en.wikipedia.org/wiki/Earth%27s_mantle,1,Earth science - Wikipedia#11
