E,U,Frekans,Kaynak_IDler
social media,https://en.wikipedia.org/wiki/Social_media,2,Cancel culture - Wikipedia#1;Cancel culture - Wikipedia#49
Lisa Nakamura,https://en.wikipedia.org/wiki/Lisa_Nakamura,2,Cancel culture - Wikipedia#29;Cancel culture - Wikipedia#57
Foundation for Individual Rights and Expression,https://en.wikipedia.org/wiki/Foundation_for_Individual_Rights_and_Expression,2,Cancel culture - Wikipedia#26;Cancel culture - Wikipedia#94
ostracized,https://en.wikipedia.org/wiki/Ostracized,1,Cancel culture - Wikipedia#1
boycotted,https://en.wikipedia.org/wiki/Boycott,1,Cancel culture - Wikipedia#1
chilling effect,https://en.wikipedia.org/wiki/Chilling_effect,1,Cancel culture - Wikipedia#5
social change,https://en.wikipedia.org/wiki/Social_change,1,Cancel culture - Wikipedia#5
shunned,https://en.wikipedia.org/wiki/Shunned,1,Cancel culture - Wikipedia#1
celebrities,https://en.wikipedia.org/wiki/Celebrities,1,Cancel culture - Wikipedia#2
accountability,https://en.wikipedia.org/wiki/Accountability,1,Cancel culture - Wikipedia#6
free speech,https://en.wikipedia.org/wiki/Freedom_of_speech,1,Cancel culture - Wikipedia#6
Nile Rodgers,https://en.wikipedia.org/wiki/Nile_Rodgers,1,Cancel culture - Wikipedia#9
Barry Michael Cooper,https://en.wikipedia.org/wiki/Barry_Michael_Cooper,1,Cancel culture - Wikipedia#9
African-American Vernacular English,https://en.wikipedia.org/wiki/African-American_Vernacular_English,1,Cancel culture - Wikipedia#10
Black Twitter,https://en.wikipedia.org/wiki/Black_Twitter,1,Cancel culture - Wikipedia#11
disinvestment,https://en.wikipedia.org/wiki/Disinvestment,1,Cancel culture - Wikipedia#11
online shaming,https://en.wikipedia.org/wiki/Online_shaming,1,Cancel culture - Wikipedia#12
mob mentality,https://en.wikipedia.org/wiki/Mob_mentality,1,Cancel culture - Wikipedia#13
Harvey Weinstein,https://en.wikipedia.org/wiki/Harvey_Weinstein,1,Cancel culture - Wikipedia#14
Academy of Motion Picture Arts and Sciences,https://en.wikipedia.org/wiki/Academy_of_Motion_Picture_Arts_and_Sciences,1,Cancel culture - Wikipedia#14
#MeToo,https://en.wikipedia.org/wiki/MeToo_movement,1,Cancel culture - Wikipedia#15
Louis C.K.,https://en.wikipedia.org/wiki/Louis_C.K.,1,Cancel culture - Wikipedia#16
politically incorrect,https://en.wikipedia.org/wiki/Politically_incorrect,1,Cancel culture - Wikipedia#18
intolerance,https://en.wikipedia.org/wiki/Discrimination,1,Cancel culture - Wikipedia#5
cyberbullying,https://en.wikipedia.org/wiki/Cyberbullying,1,Cancel culture - Wikipedia#5
spiral of silence theory,https://en.wikipedia.org/wiki/Spiral_of_silence_theory,1,Cancel culture - Wikipedia#25
Pippa Norris,https://en.wikipedia.org/wiki/Pippa_Norris,1,Cancel culture - Wikipedia#22
Greg Lukianoff,https://en.wikipedia.org/wiki/Greg_Lukianoff,1,Cancel culture - Wikipedia#26
Jonathan Haidt,https://en.wikipedia.org/wiki/Jonathan_Haidt,1,Cancel culture - Wikipedia#26
Keith Hampton,https://en.wikipedia.org/wiki/Keith_Hampton,1,Cancel culture - Wikipedia#26
Michigan State University,https://en.wikipedia.org/wiki/Michigan_State_University,1,Cancel culture - Wikipedia#26
political polarization in the United States,https://en.wikipedia.org/wiki/Political_polarization_in_the_United_States,1,Cancel culture - Wikipedia#26
Frances E. Lee,https://en.wikipedia.org/wiki/Frances_E._Lee,1,Cancel culture - Wikipedia#28
University of Michigan,"https://en.wikipedia.org/wiki/University_of_Michigan,_Ann_Arbor",1,Cancel culture - Wikipedia#29
media studies,https://en.wikipedia.org/wiki/Media_studies,1,Cancel culture - Wikipedia#29
Joshua Knobe,https://en.wikipedia.org/wiki/Joshua_Knobe,1,Cancel culture - Wikipedia#32
Yale,https://en.wikipedia.org/wiki/Yale,1,Cancel culture - Wikipedia#32
Eugene Scalia,https://en.wikipedia.org/wiki/Eugene_Scalia,1,Cancel culture - Wikipedia#35
First Amendment to the U.S. Constitution,https://en.wikipedia.org/wiki/First_Amendment_to_the_U.S._Constitution,1,Cancel culture - Wikipedia#35
right to counsel,https://en.wikipedia.org/wiki/Right_to_counsel,1,Cancel culture - Wikipedia#36
American conservatives,https://en.wikipedia.org/wiki/American_conservatives,1,Cancel culture - Wikipedia#37
anti-trans,https://en.wikipedia.org/wiki/Anti-trans,1,Cancel culture - Wikipedia#37
