E,U,Frekans,Kaynak_IDler
United States Navy,https://en.wikipedia.org/wiki/United_States_Navy,3,John McCain - Wikipedia#1;John McCain - Wikipedia#25;John McCain - WikipediaCard#17
Russ Feingold,https://en.wikipedia.org/wiki/Russ_Feingold,3,John McCain - Wikipedia#12;John McCain - Wikipedia#137;John McCain - Wikipedia#356
George W. Bush,https://en.wikipedia.org/wiki/George_W._Bush,3,John McCain - Wikipedia#157;John McCain - Wikipedia#16;John McCain - Wikipedia#358
Barack Obama,https://en.wikipedia.org/wiki/Barack_Obama,3,John McCain - Wikipedia#17;John McCain - Wikipedia#185;John McCain - Wikipedia#358
Panama Canal Zone,https://en.wikipedia.org/wiki/Panama_Canal_Zone,2,John McCain - Wikipedia#2;John McCain - Wikipedia#22
Comprehensive Immigration Reform Act of 2007,https://en.wikipedia.org/wiki/Comprehensive_Immigration_Reform_Act_of_2007,2,John McCain - Wikipedia#197;John McCain - Wikipedia#217
United States Naval Academy,https://en.wikipedia.org/wiki/United_States_Naval_Academy,2,John McCain - Wikipedia#30;John McCain - WikipediaCard#12
ground-attack aircraft,https://en.wikipedia.org/wiki/Ground-attack_aircraft,2,John McCain - Wikipedia#3;John McCain - Wikipedia#36
aircraft carriers,https://en.wikipedia.org/wiki/Aircraft_carrier,2,John McCain - Wikipedia#3;John McCain - Wikipedia#36
Vietnam War,https://en.wikipedia.org/wiki/Vietnam_War,2,John McCain - Wikipedia#4;John McCain - Wikipedia#43
William Cohen,https://en.wikipedia.org/wiki/William_Cohen,2,John McCain - Wikipedia#356;John McCain - Wikipedia#84
Bill Clinton,https://en.wikipedia.org/wiki/Bill_Clinton,2,John McCain - Wikipedia#165;John McCain - Wikipedia#360
Presidential Medal of Freedom,https://en.wikipedia.org/wiki/Presidential_Medal_of_Freedom,2,John McCain - Wikipedia#429;John McCain - WikipediaCard#13
Meghan,https://en.wikipedia.org/wiki/Meghan_McCain,2,John McCain - Wikipedia#111;John McCain - WikipediaCard#9
John Jacob Rhodes,https://en.wikipedia.org/wiki/John_Jacob_Rhodes,2,John McCain - Wikipedia#95;John McCain - WikipediaCard#1
American Health Care Act of 2017,https://en.wikipedia.org/wiki/American_Health_Care_Act_of_2017,2,John McCain - Wikipedia#21;John McCain - Wikipedia#340
Hillary Clinton,https://en.wikipedia.org/wiki/Hillary_Clinton,2,John McCain - Wikipedia#238;John McCain - Wikipedia#360
Walter Mondale,https://en.wikipedia.org/wiki/Walter_Mondale,2,John McCain - Wikipedia#244;John McCain - Wikipedia#361
Al Gore,https://en.wikipedia.org/wiki/Al_Gore,2,John McCain - Wikipedia#247;John McCain - Wikipedia#360
United States Naval Academy Cemetery,https://en.wikipedia.org/wiki/United_States_Naval_Academy_Cemetery,2,John McCain - Wikipedia#365;John McCain - WikipediaCard#6
glioblastoma,https://en.wikipedia.org/wiki/Glioblastoma,2,John McCain - Wikipedia#21;John McCain - Wikipedia#341
1967 USS Forrestal fire,https://en.wikipedia.org/wiki/1967_USS_Forrestal_fire,2,John McCain - Wikipedia#4;John McCain - Wikipedia#45
Operation Rolling Thunder,https://en.wikipedia.org/wiki/Operation_Rolling_Thunder,2,John McCain - Wikipedia#43;John McCain - Wikipedia#5
Hanoi,https://en.wikipedia.org/wiki/Hanoi,2,John McCain - Wikipedia#5;John McCain - Wikipedia#50
North Vietnam,https://en.wikipedia.org/wiki/North_Vietnam,2,John McCain - Wikipedia#5;John McCain - Wikipedia#50
prisoner of war,https://en.wikipedia.org/wiki/Prisoner_of_war,2,John McCain - Wikipedia#54;John McCain - Wikipedia#6
campaign finance reform,https://en.wikipedia.org/wiki/Campaign_finance_reform_in_the_United_States,2,John McCain - Wikipedia#11;John McCain - Wikipedia#137
Keating Five,https://en.wikipedia.org/wiki/Keating_Five,2,John McCain - Wikipedia#11;John McCain - Wikipedia#123
McCain–Feingold Act,https://en.wikipedia.org/wiki/McCain%E2%80%93Feingold_Act,2,John McCain - Wikipedia#12;John McCain - Wikipedia#139
George H. W. Bush,https://en.wikipedia.org/wiki/George_H._W._Bush,2,John McCain - Wikipedia#122;John McCain - Wikipedia#361
pork barrel,https://en.wikipedia.org/wiki/Pork_barrel,2,John McCain - Wikipedia#14;John McCain - Wikipedia#142
Gang of 14,https://en.wikipedia.org/wiki/Gang_of_14,2,John McCain - Wikipedia#15;John McCain - Wikipedia#191
September 11 attacks,https://en.wikipedia.org/wiki/September_11_attacks,2,John McCain - Wikipedia#178;John McCain - Wikipedia#187
Mitt Romney,https://en.wikipedia.org/wiki/Mitt_Romney,2,John McCain - Wikipedia#17;John McCain - Wikipedia#224
Mike Huckabee,https://en.wikipedia.org/wiki/Mike_Huckabee,2,John McCain - Wikipedia#17;John McCain - Wikipedia#223
McCain family,https://en.wikipedia.org/wiki/McCain_family,2,John McCain - Wikipedia#2;John McCain - WikipediaCard#11
Senate Armed Services Committee,https://en.wikipedia.org/wiki/Senate_Armed_Services_Committee,2,John McCain - Wikipedia#19;John McCain - Wikipedia#280
Donald Trump,https://en.wikipedia.org/wiki/Donald_Trump,2,John McCain - Wikipedia#20;John McCain - Wikipedia#320
Chelsea Clinton,https://en.wikipedia.org/wiki/Chelsea_Clinton,1,John McCain - Wikipedia#398
Janet Reno,https://en.wikipedia.org/wiki/Janet_Reno,1,John McCain - Wikipedia#398
psychoanalytic,https://en.wikipedia.org/wiki/Psychoanalysis,1,John McCain - Wikipedia#401
Julia Keller,https://en.wikipedia.org/wiki/Julia_Keller,1,John McCain - Wikipedia#401
Thad Cochran,https://en.wikipedia.org/wiki/Thad_Cochran,1,John McCain - Wikipedia#404
Marines,https://en.wikipedia.org/wiki/United_States_Marine_Corps,1,John McCain - Wikipedia#410
Iraq War,https://en.wikipedia.org/wiki/Iraq_War,1,John McCain - Wikipedia#410
cameo appearances,https://en.wikipedia.org/wiki/Cameo_appearance,1,John McCain - Wikipedia#413
