E,U,Frekans,Kaynak_IDler
gold standard,https://en.wikipedia.org/wiki/Gold_standard,8,Great Depression - Wikipedia#131;Great Depression - Wikipedia#161;Great Depression - Wikipedia#31;Great Depression - Wikipedia#380;Great Depression - Wikipedia#427;Great Depression - Wikipedia#62;Great Depression - Wikipedia#65;Great Depression - Wikipedia#88
deflation,https://en.wikipedia.org/wiki/Deflation,6,Great Depression - Wikipedia#13;Great Depression - Wikipedia#132;Great Depression - Wikipedia#148;Great Depression - Wikipedia#25;Great Depression - Wikipedia#466;Great Depression - Wikipedia#64
World War II,https://en.wikipedia.org/wiki/World_War_II,5,Great Depression - Wikipedia#122;Great Depression - Wikipedia#126;Great Depression - Wikipedia#16;Great Depression - Wikipedia#173;Great Depression - Wikipedia#296
Franklin D. Roosevelt,https://en.wikipedia.org/wiki/Franklin_D._Roosevelt,4,Great Depression - Wikipedia#10;Great Depression - Wikipedia#133;Great Depression - Wikipedia#172;Great Depression - Wikipedia#200
Federal Reserve,https://en.wikipedia.org/wiki/Federal_Reserve_System,4,Great Depression - Wikipedia#142;Great Depression - Wikipedia#222;Great Depression - Wikipedia#228;Great Depression - Wikipedia#98
Milton Friedman,https://en.wikipedia.org/wiki/Milton_Friedman,4,Great Depression - Wikipedia#141;Great Depression - Wikipedia#146;Great Depression - Wikipedia#482;Great Depression - Wikipedia#98
Smoot–Hawley Tariff Act,https://en.wikipedia.org/wiki/Smoot%E2%80%93Hawley_Tariff_Act,4,Great Depression - Wikipedia#32;Great Depression - Wikipedia#444;Great Depression - Wikipedia#47;Great Depression - Wikipedia#9
gross domestic product,https://en.wikipedia.org/wiki/Gross_domestic_product,3,Great Depression - Wikipedia#11;Great Depression - Wikipedia#208;Great Depression - Wikipedia#472
Hayek,https://en.wikipedia.org/wiki/Friedrich_Hayek,3,Great Depression - Wikipedia#221;Great Depression - Wikipedia#225;Great Depression - Wikipedia#227
Dust Bowl,https://en.wikipedia.org/wiki/Dust_Bowl,3,Great Depression - Wikipedia#24;Great Depression - Wikipedia#263;Great Depression - Wikipedia#457
public works,https://en.wikipedia.org/wiki/Public_works,3,Great Depression - Wikipedia#172;Great Depression - Wikipedia#392;Great Depression - Wikipedia#454
Ben Bernanke,https://en.wikipedia.org/wiki/Ben_Bernanke,3,Great Depression - Wikipedia#151;Great Depression - Wikipedia#192;Great Depression - Wikipedia#98
Wall Street crash of 1929,https://en.wikipedia.org/wiki/Wall_Street_crash_of_1929,3,Great Depression - Wikipedia#2;Great Depression - Wikipedia#22;Great Depression - Wikipedia#39
money supply,https://en.wikipedia.org/wiki/Money_supply,3,Great Depression - Wikipedia#139;Great Depression - Wikipedia#208;Great Depression - Wikipedia#222
Herbert Hoover,https://en.wikipedia.org/wiki/Herbert_Hoover,3,Great Depression - Wikipedia#213;Great Depression - Wikipedia#241;Great Depression - Wikipedia#9
Executive Order 6102,https://en.wikipedia.org/wiki/Executive_Order_6102,3,Great Depression - Wikipedia#133;Great Depression - Wikipedia#167;Great Depression - Wikipedia#97
bank runs,https://en.wikipedia.org/wiki/Bank_run,3,Great Depression - Wikipedia#178;Great Depression - Wikipedia#43;Great Depression - Wikipedia#455
First World War,https://en.wikipedia.org/wiki/World_War_I,2,Great Depression - Wikipedia#131;Great Depression - Wikipedia#426
Austrian School,https://en.wikipedia.org/wiki/Austrian_School,2,Great Depression - Wikipedia#210;Great Depression - Wikipedia#221
Unemployment rate,https://en.wikipedia.org/wiki/Unemployment,2,Great Depression - Wikipedia#1;Great Depression - Wikipedia#388
aggregate demand,https://en.wikipedia.org/wiki/Aggregate_demand,2,Great Depression - Wikipedia#193;Great Depression - Wikipedia#208
Keynesian,https://en.wikipedia.org/wiki/Keynesian_economics,2,Great Depression - Wikipedia#134;Great Depression - Wikipedia#344
Monetarist,https://en.wikipedia.org/wiki/Monetarism,2,Great Depression - Wikipedia#134;Great Depression - Wikipedia#222
Anna J. Schwartz,https://en.wikipedia.org/wiki/Anna_J._Schwartz,2,Great Depression - Wikipedia#146;Great Depression - Wikipedia#98
Roaring Twenties,https://en.wikipedia.org/wiki/Roaring_Twenties,2,Great Depression - Wikipedia#35;Great Depression - Wikipedia#4
Murray Rothbard,https://en.wikipedia.org/wiki/Murray_Rothbard,2,Great Depression - Wikipedia#221;Great Depression - Wikipedia#227
New Deal,https://en.wikipedia.org/wiki/New_Deal,2,Great Depression - Wikipedia#10;Great Depression - Wikipedia#92
1920–21,https://en.wikipedia.org/wiki/Depression_of_1920%E2%80%9321,2,Great Depression - Wikipedia#229;Great Depression - Wikipedia#499
Reconstruction Finance Corporation,https://en.wikipedia.org/wiki/Reconstruction_Finance_Corporation,2,Great Depression - Wikipedia#454;Great Depression - Wikipedia#470
austerity,https://en.wikipedia.org/wiki/Austerity,2,Great Depression - Wikipedia#270;Great Depression - Wikipedia#390
Franklin Delano Roosevelt,https://en.wikipedia.org/wiki/Franklin_Delano_Roosevelt,2,Great Depression - Wikipedia#456;Great Depression - Wikipedia#457
1873–1878,https://en.wikipedia.org/wiki/Long_Depression,2,Great Depression - Wikipedia#229;Great Depression - Wikipedia#500
Nazi Party,https://en.wikipedia.org/wiki/Nazi_Party,2,Great Depression - Wikipedia#10;Great Depression - Wikipedia#310
