E,U,Frekans,Kaynak_IDler
Barack Obama,https://en.wikipedia.org/wiki/Barack_Obama,4,Michelle Obama - Wikipedia#1;Michelle Obama - Wikipedia#318;Michelle Obama - Wikipedia#68;Michelle Obama - WikipediaCard#1
Laura Bush,https://en.wikipedia.org/wiki/Laura_Bush,3,Michelle Obama - Wikipedia#60;Michelle Obama - Wikipedia#87;Michelle Obama - WikipediaCard#2
Valerie Jarrett,https://en.wikipedia.org/wiki/Valerie_Jarrett,2,Michelle Obama - Wikipedia#202;Michelle Obama - Wikipedia#79
Hillary Clinton,https://en.wikipedia.org/wiki/Hillary_Clinton,2,Michelle Obama - Wikipedia#60;Michelle Obama - Wikipedia#87
Harvard Law School,https://en.wikipedia.org/wiki/Harvard_Law_School,2,Michelle Obama - Wikipedia#2;Michelle Obama - Wikipedia#56
TreeHouse Foods,https://en.wikipedia.org/wiki/TreeHouse_Foods,2,Michelle Obama - Wikipedia#103;Michelle Obama - Wikipedia#104
2008 Democratic National Convention,https://en.wikipedia.org/wiki/2008_Democratic_National_Convention,2,Michelle Obama - Wikipedia#123;Michelle Obama - Wikipedia#132
Let's Move!,https://en.wikipedia.org/wiki/Let%27s_Move!,2,Michelle Obama - Wikipedia#165;Michelle Obama - Wikipedia#187
2012 DNC,https://en.wikipedia.org/wiki/2012_Democratic_National_Convention,2,Michelle Obama - Wikipedia#151;Michelle Obama - Wikipedia#207
Prince Harry,https://en.wikipedia.org/wiki/Prince_Harry,2,Michelle Obama - Wikipedia#216;Michelle Obama - Wikipedia#234
Amman,"https://en.wikipedia.org/wiki/Amman,_Jordan",2,Michelle Obama - Wikipedia#236;Michelle Obama - Wikipedia#238
Princeton University,https://en.wikipedia.org/wiki/Princeton_University,2,Michelle Obama - Wikipedia#2;Michelle Obama - Wikipedia#43
Netflix,https://en.wikipedia.org/wiki/Netflix,2,Michelle Obama - Wikipedia#316;Michelle Obama - Wikipedia#318
Sidley Austin,https://en.wikipedia.org/wiki/Sidley_Austin,2,Michelle Obama - Wikipedia#3;Michelle Obama - Wikipedia#68
University of Chicago,https://en.wikipedia.org/wiki/University_of_Chicago,2,Michelle Obama - Wikipedia#4;Michelle Obama - Wikipedia#98
2008,https://en.wikipedia.org/wiki/Barack_Obama_2008_presidential_campaign,2,Michelle Obama - Wikipedia#7;Michelle Obama - Wikipedia#78
Michelle Nunn,https://en.wikipedia.org/wiki/Michelle_Nunn,1,Michelle Obama - Wikipedia#248
2016 Democratic National Convention,https://en.wikipedia.org/wiki/2016_Democratic_National_Convention,1,Michelle Obama - Wikipedia#253
Philadelphia,https://en.wikipedia.org/wiki/Philadelphia,1,Michelle Obama - Wikipedia#253
Donald Trump,https://en.wikipedia.org/wiki/Donald_Trump,1,Michelle Obama - Wikipedia#255
2005 audio recording,https://en.wikipedia.org/wiki/Donald_Trump_and_Billy_Bush_recording_controversy,1,Michelle Obama - Wikipedia#255
Oprah Winfrey's Legends Ball,https://en.wikipedia.org/wiki/Oprah_Winfrey%27s_Legends_Ball,1,Michelle Obama - Wikipedia#260
African-American,https://en.wikipedia.org/wiki/African_American,1,Michelle Obama - Wikipedia#264
Fashion week,https://en.wikipedia.org/wiki/Fashion_week,1,Michelle Obama - Wikipedia#265
role model,https://en.wikipedia.org/wiki/Role_model,1,Michelle Obama - Wikipedia#266
Sarah Brown,https://en.wikipedia.org/wiki/Sarah_Jane_Brown,1,Michelle Obama - Wikipedia#267
Gordon Brown,https://en.wikipedia.org/wiki/Gordon_Brown,1,Michelle Obama - Wikipedia#267
MSN,https://en.wikipedia.org/wiki/MSN,1,Michelle Obama - Wikipedia#268
protocol U:(https://en.wikipedia.org/wiki/Protocol_(diplomacy))___ when the Obamas met ___E:Queen Elizabeth II,https://en.wikipedia.org/wiki/Queen_Elizabeth_II,1,Michelle Obama - Wikipedia#269
Jacqueline Kennedy,https://en.wikipedia.org/wiki/Jacqueline_Kennedy_Onassis,1,Michelle Obama - Wikipedia#271
Barbara Bush,https://en.wikipedia.org/wiki/Barbara_Bush,1,Michelle Obama - Wikipedia#271
J.Crew,https://en.wikipedia.org/wiki/J.Crew,1,Michelle Obama - Wikipedia#273
Target,https://en.wikipedia.org/wiki/Target_Corporation,1,Michelle Obama - Wikipedia#273
Michael Kors,https://en.wikipedia.org/wiki/Michael_Kors,1,Michelle Obama - Wikipedia#274
Jason Wu,https://en.wikipedia.org/wiki/Jason_Wu,1,Michelle Obama - Wikipedia#274
Mimi Plange,https://en.wikipedia.org/wiki/Mimi_Plange,1,Michelle Obama - Wikipedia#275
Duro Olowu,https://en.wikipedia.org/wiki/Duro_Olowu,1,Michelle Obama - Wikipedia#275
Lou Hoover,https://en.wikipedia.org/wiki/Lou_Henry_Hoover,1,Michelle Obama - Wikipedia#277
Bess Truman,https://en.wikipedia.org/wiki/Bess_Truman,1,Michelle Obama - Wikipedia#277
Annie Leibovitz,https://en.wikipedia.org/wiki/Annie_Leibovitz,1,Michelle Obama - Wikipedia#278
85th Academy Awards,https://en.wikipedia.org/wiki/85th_Academy_Awards,1,Michelle Obama - Wikipedia#280
Oscar,https://en.wikipedia.org/wiki/Academy_Awards,1,Michelle Obama - Wikipedia#280
