E,U,Frekans,Kaynak_IDler
Ankara İktisadi ve Ticari İlimler Akademisi,https://tr.wikipedia.org/wiki/Ankara_Hac%C4%B1_Bayram_Veli_%C3%9Cniversitesi,6,"Gazi Üniversitesi#11: 1968 yılında kurulan Ankara Diş Hekimliği Yüksekokulu olarak kurulan , 1978 'ne bağlanmış ve adı Diş Hekimliği Fakültesi olarak değiştirilmiş ve Gazi Üniversitesine bağlanmıştır. | Gazi Üniversitesi#13: 1971 yılında Ankara Eczacılık Özel Yüksek Okulu 'ne başlanmıştır. 1979 yılına kadar Ankara İktisadi ve Ticari İlimler Akademisi Eczacılık Yüksekokulu olarak eğitimini sürdüren okul, 1979 yılında Eczacılık Fakültesi adını almıştır. 1982 yılında ise Gazi Üniversitesi bünyesine Eczacılık Fakültesi olarak alınmıştır. | Gazi Üniversitesi#16: Gazi Üniversitesinin çatısı altında , , Ankara Yüksek Teknik Öğretmen ve Ankara Kız Teknik Yüksek Öğretmen Okulları yer alır. | Gazi Üniversitesi#20: Bu üç yüksek okul, 1971 yılında 'nin bünyesine katılıp, “Ankara Mühendislik ve Mimarlık Yüksek okulu” olarak birleştirilmiş ve aynı yıl kurulan “Ankara Devlet Mühendislik ve Mimarlık Akademisine” bağlanmıştır. | Gazi Üniversitesi#22: Ankara'da 1955 yılında eğitime başlayan , 1971 yılında yürürlüğe giren 1472 sayılı yasa gereği, kendisine muadil özel yüksekokulların bağlanması ile eğitim-öğretim kapasitesini genişletmiştir."
Ankara İktisadi ve Ticari İlimler Akademisi,https://tr.wikipedia.org/wiki/Ankara_Hac%C4%B1_Bayram_Veli_%C3%9Cniversitesi,6,"Gazi Üniversitesi#11: 1968 yılında kurulan Ankara Diş Hekimliği Yüksekokulu olarak kurulan , 1978 'ne bağlanmış ve adı Diş Hekimliği Fakültesi olarak değiştirilmiş ve Gazi Üniversitesine bağlanmıştır. | Gazi Üniversitesi#13: 1971 yılında Ankara Eczacılık Özel Yüksek Okulu 'ne başlanmıştır. 1979 yılına kadar Ankara İktisadi ve Ticari İlimler Akademisi Eczacılık Yüksekokulu olarak eğitimini sürdüren okul, 1979 yılında Eczacılık Fakültesi adını almıştır. 1982 yılında ise Gazi Üniversitesi bünyesine Eczacılık Fakültesi olarak alınmıştır. | Gazi Üniversitesi#16: Gazi Üniversitesinin çatısı altında , , Ankara Yüksek Teknik Öğretmen ve Ankara Kız Teknik Yüksek Öğretmen Okulları yer alır. | Gazi Üniversitesi#20: Bu üç yüksek okul, 1971 yılında 'nin bünyesine katılıp, “Ankara Mühendislik ve Mimarlık Yüksek okulu” olarak birleştirilmiş ve aynı yıl kurulan “Ankara Devlet Mühendislik ve Mimarlık Akademisine” bağlanmıştır. | Gazi Üniversitesi#22: Ankara'da 1955 yılında eğitime başlayan , 1971 yılında yürürlüğe giren 1472 sayılı yasa gereği, kendisine muadil özel yüksekokulların bağlanması ile eğitim-öğretim kapasitesini genişletmiştir."
Ankara,https://tr.wikipedia.org/wiki/Ankara,5,"Türkiye#4: Resmî olarak bir devlet olan Türkiye'de nüfusun çoğunluğu . , Türkiye'nin ve ikinci en kalabalık şehri; ise, Türkiye'nin en kalabalık şehri, ekonomik merkezi ve aynı zamanda 'nın en kalabalık şehridir. | Türkiye#13: Ancak yapılan reformlar, imparatorluğun engelleyemedi. 1914 yılında başlayan 'na 'nin yanında giren imparatorluk, savaş sonucunda yenik düşerek 30 Ekim 1918 tarihinde tüm orduların teslim olması şartını kabul etti ve akabinde 'nce işgal edildi. 16 Mart 1920'de İtilaf Devletleri'nin bazı milletvekillerini tutuklayarak sürgüne göndermesi sonucunda 'ın kapanmasıyla önderliğinde 23 Nisan 1920 tarihinde 'da kuruldu. | Türkiye#104: Yeni antlaşma, Türkiye'nin kendi toprakları üzerindeki egemenliğine yol açtı. 'nin Türkiye'yi işgali, 4 Ekim 1923'te son İtilaf birliklerinin 'dan çekilmesi ve 6 Ekim 1923'te Türk birliklerinin sona erdi. 29 Ekim 1923'te yeni başkent 'da resmen . | Türkiye#123: Türkiye'nin başkenti 'dır. Ülkenin en büyük idari birimleri ve 81 il vardır. | Türkiye#232: Türkiye'nin başkenti , kendi adını taşıyan , ve gibi hayvanlarıyla ünlüdür. | TürkiyeCard#1: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-inline-hidden{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap} 39°56′K 32°50′D﻿ / ﻿39.933°K 32.833°D﻿ / 39.933; 32.833 | Gazi Üniversitesi#1: Gazi Üniversitesi , 'da bulunan bir üniversitesidir. 1926 yılında Mustafa Kemal Atatürk'ün talimatı ile 'da temelleri atılan Gazi Üniversitesi, cumhuriyetin ilk üniversitesi olma ünvanını da elinde bulundurur. | Gazi Üniversitesi#7: Gazi Üniversitesinin kuruluşu, cumhuriyetin ilanından hemen sonra ve arkadaşlarının 'da bir kurulması girişimiyle başlar. | Gazi Üniversitesi#8: Kurulacak bu enstitünün temel amacı yeni Türkiye'nin öğretmen ihtiyacını karşılamaktır. 1926 yılında Orta Muallim Mektebi ve Terbiye Enstitüsü olarak 'da açılan okul, 1924 yılında 'da açılan ve Gazi Erkek İlk Muallim Mektebi birleştirilir ve günümüzde Gazi Üniversitesi Rektörlük binası olarak kullanılan bina Orta Muallim Mektebi ve Gazi Terbiye Enstitüsü adını alır, Musiki Muallim Mektebi de Enstitü'ye bir bölüm olarak eklenir. | Gazi Üniversitesi#34: Taşınmaz Kültür ve Tabiat Varlıkları Yüksek Kurulunun 1984 yılında aldığı kararla Gazi Üniversitesine devredilen bu bina, bugün üniversitenin Rektörlüğü, Dekanlığı, laboratuvarlar, ve olarak kullanılmaktadır, ayrıca binanın üstünde bir gözlemevi bulunmaktadır; ancak şu an faaliyette değildir. 'nın mimarisi ve tarihini yansıtan bina ve mimarı Mimar Kemaleddin'in portresi 1 Ocak 2009 tarihinde tedavüle giren dokuzuncu emisyon banknotlarından olan 20 banknotunun arka yüzünde kullanılmıştır."
Ankara,https://tr.wikipedia.org/wiki/Ankara,5,"Türkiye#4: Resmî olarak bir devlet olan Türkiye'de nüfusun çoğunluğu . , Türkiye'nin ve ikinci en kalabalık şehri; ise, Türkiye'nin en kalabalık şehri, ekonomik merkezi ve aynı zamanda 'nın en kalabalık şehridir. | Türkiye#13: Ancak yapılan reformlar, imparatorluğun engelleyemedi. 1914 yılında başlayan 'na 'nin yanında giren imparatorluk, savaş sonucunda yenik düşerek 30 Ekim 1918 tarihinde tüm orduların teslim olması şartını kabul etti ve akabinde 'nce işgal edildi. 16 Mart 1920'de İtilaf Devletleri'nin bazı milletvekillerini tutuklayarak sürgüne göndermesi sonucunda 'ın kapanmasıyla önderliğinde 23 Nisan 1920 tarihinde 'da kuruldu. | Türkiye#104: Yeni antlaşma, Türkiye'nin kendi toprakları üzerindeki egemenliğine yol açtı. 'nin Türkiye'yi işgali, 4 Ekim 1923'te son İtilaf birliklerinin 'dan çekilmesi ve 6 Ekim 1923'te Türk birliklerinin sona erdi. 29 Ekim 1923'te yeni başkent 'da resmen . | Türkiye#123: Türkiye'nin başkenti 'dır. Ülkenin en büyük idari birimleri ve 81 il vardır. | Türkiye#232: Türkiye'nin başkenti , kendi adını taşıyan , ve gibi hayvanlarıyla ünlüdür. | TürkiyeCard#1: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct,.mw-parser-output .geo-inline-hidden{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap} 39°56′K 32°50′D﻿ / ﻿39.933°K 32.833°D﻿ / 39.933; 32.833 | Gazi Üniversitesi#1: Gazi Üniversitesi , 'da bulunan bir üniversitesidir. 1926 yılında Mustafa Kemal Atatürk'ün talimatı ile 'da temelleri atılan Gazi Üniversitesi, cumhuriyetin ilk üniversitesi olma ünvanını da elinde bulundurur. | Gazi Üniversitesi#7: Gazi Üniversitesinin kuruluşu, cumhuriyetin ilanından hemen sonra ve arkadaşlarının 'da bir kurulması girişimiyle başlar. | Gazi Üniversitesi#8: Kurulacak bu enstitünün temel amacı yeni Türkiye'nin öğretmen ihtiyacını karşılamaktır. 1926 yılında Orta Muallim Mektebi ve Terbiye Enstitüsü olarak 'da açılan okul, 1924 yılında 'da açılan ve Gazi Erkek İlk Muallim Mektebi birleştirilir ve günümüzde Gazi Üniversitesi Rektörlük binası olarak kullanılan bina Orta Muallim Mektebi ve Gazi Terbiye Enstitüsü adını alır, Musiki Muallim Mektebi de Enstitü'ye bir bölüm olarak eklenir. | Gazi Üniversitesi#34: Taşınmaz Kültür ve Tabiat Varlıkları Yüksek Kurulunun 1984 yılında aldığı kararla Gazi Üniversitesine devredilen bu bina, bugün üniversitenin Rektörlüğü, Dekanlığı, laboratuvarlar, ve olarak kullanılmaktadır, ayrıca binanın üstünde bir gözlemevi bulunmaktadır; ancak şu an faaliyette değildir. 'nın mimarisi ve tarihini yansıtan bina ve mimarı Mimar Kemaleddin'in portresi 1 Ocak 2009 tarihinde tedavüle giren dokuzuncu emisyon banknotlarından olan 20 banknotunun arka yüzünde kullanılmıştır."
Gazi Eğitim Enstitüsü,https://tr.wikipedia.org/wiki/Gazi_E%C4%9Fitim_Fak%C3%BCltesi,2,"Gazi Üniversitesi#9: Daha sonraki yıllarda Okul, bünyesinde açılan pedagoji ve filoloji bölümleriyle kısa sürede öğretmen yetiştirmede ülkenin öncü ve önder bir eğitim kurumu olur. Adı 1929 yılında 'Gazi' adı başa getirilerek Gazi Orta Muallim Mektebi olarak değiştirilir ve 1976 yılına kadar bu adla eğitim-öğretim faaliyetlerini sürdüren okul, 1976 yılında ise adını alır. | Gazi Üniversitesi#15: 1926 yılında olarak kurulan Gazi Eğitim Enstitüsü 1982 yılında 2809 sayılı kanunla, Gazi Üniversitesine dönüştürülür."
Gazi Eğitim Enstitüsü,https://tr.wikipedia.org/wiki/Gazi_E%C4%9Fitim_Fak%C3%BCltesi,2,"Gazi Üniversitesi#9: Daha sonraki yıllarda Okul, bünyesinde açılan pedagoji ve filoloji bölümleriyle kısa sürede öğretmen yetiştirmede ülkenin öncü ve önder bir eğitim kurumu olur. Adı 1929 yılında 'Gazi' adı başa getirilerek Gazi Orta Muallim Mektebi olarak değiştirilir ve 1976 yılına kadar bu adla eğitim-öğretim faaliyetlerini sürdüren okul, 1976 yılında ise adını alır. | Gazi Üniversitesi#15: 1926 yılında olarak kurulan Gazi Eğitim Enstitüsü 1982 yılında 2809 sayılı kanunla, Gazi Üniversitesine dönüştürülür."
Ankara Devlet Mühendislik Mimarlık Akademisi,https://tr.wikipedia.org/wiki/Ankara_Devlet_M%C3%BChendislik_Mimarl%C4%B1k_Akademisi,2,"Gazi Üniversitesi#16: Gazi Üniversitesinin çatısı altında , , Ankara Yüksek Teknik Öğretmen ve Ankara Kız Teknik Yüksek Öğretmen Okulları yer alır. | Gazi Üniversitesi#31: Yine aynı yıl 3 Ekim 2009 tarihinde Gazi Üniversitesi Senatosu tarafından alınan kararla Gazi Üniversitesi Mühendislik ve Mimarlık Fakültesi eski adıyla iki ayrı fakülte haline getirilmiştir."
Ankara Devlet Mühendislik Mimarlık Akademisi,https://tr.wikipedia.org/wiki/Ankara_Devlet_M%C3%BChendislik_Mimarl%C4%B1k_Akademisi,2,"Gazi Üniversitesi#16: Gazi Üniversitesinin çatısı altında , , Ankara Yüksek Teknik Öğretmen ve Ankara Kız Teknik Yüksek Öğretmen Okulları yer alır. | Gazi Üniversitesi#31: Yine aynı yıl 3 Ekim 2009 tarihinde Gazi Üniversitesi Senatosu tarafından alınan kararla Gazi Üniversitesi Mühendislik ve Mimarlık Fakültesi eski adıyla iki ayrı fakülte haline getirilmiştir."
devlet,https://tr.wikipedia.org/wiki/Devlet,1,"Gazi Üniversitesi#1: Gazi Üniversitesi , 'da bulunan bir üniversitesidir. 1926 yılında Mustafa Kemal Atatürk'ün talimatı ile 'da temelleri atılan Gazi Üniversitesi, cumhuriyetin ilk üniversitesi olma ünvanını da elinde bulundurur."
devlet,https://tr.wikipedia.org/wiki/Devlet,1,"Gazi Üniversitesi#1: Gazi Üniversitesi , 'da bulunan bir üniversitesidir. 1926 yılında Mustafa Kemal Atatürk'ün talimatı ile 'da temelleri atılan Gazi Üniversitesi, cumhuriyetin ilk üniversitesi olma ünvanını da elinde bulundurur."
