E,U,Frekans,Kaynak_IDler
Özgür Özel,https://tr.wikipedia.org/wiki/%C3%96zg%C3%BCr_%C3%96zel,5,"Türkiye#158: 12. Cumhurbaşkanı şu anda ve olarak görev yapıyor. , Türkiye'nin . , 'dır. | Cumhuriyet Halk Partisi#7: Partinin , 'dir. | Cumhuriyet Halk Partisi#13: Yeniden kuruluşundan beri en uzun süre görev yapan genel başkan , mevcut genel başkan ise 'dir. Parti yılından bu yana iktidardaki 'ne karşı ana muhalefet partisi konumundadır. | Cumhuriyet Halk Partisi#106: Seçimden sonra düzenlenen 'da, , 2010'dan beri bu görevi sürdüren Kılıçdaroğlu'nu yenerek CHP'nin genel başkanı seçildi. | Cumhuriyet Halk Partisi#146: 23 Kasım 2023 tarihinde Gençlik Kolları Genel Merkezi, 2014 yılından beridir faaliyette bulunan CHP Lise Komisyonlarının feshedilmesine ve örgütlenmenin Halkçı Liseliler (Kısaltma: Halk-Lis) adıyla kurulacak yapılanma üzerinden devam etmesine Cumhuriyet Halk Partisi genel başkanı , gençlik kolları genel başkanı Gençosman Killik ve Halkçı Liseliler genel başkanı Bertuğ Diler ile yapılan görüşmeler sonucu resmî olarak karar vermiştir. [kaynak belirtilmeli]"
Özgür Özel,https://tr.wikipedia.org/wiki/%C3%96zg%C3%BCr_%C3%96zel,5,"Türkiye#158: 12. Cumhurbaşkanı şu anda ve olarak görev yapıyor. , Türkiye'nin . , 'dır. | Cumhuriyet Halk Partisi#7: Partinin , 'dir. | Cumhuriyet Halk Partisi#13: Yeniden kuruluşundan beri en uzun süre görev yapan genel başkan , mevcut genel başkan ise 'dir. Parti yılından bu yana iktidardaki 'ne karşı ana muhalefet partisi konumundadır. | Cumhuriyet Halk Partisi#106: Seçimden sonra düzenlenen 'da, , 2010'dan beri bu görevi sürdüren Kılıçdaroğlu'nu yenerek CHP'nin genel başkanı seçildi. | Cumhuriyet Halk Partisi#146: 23 Kasım 2023 tarihinde Gençlik Kolları Genel Merkezi, 2014 yılından beridir faaliyette bulunan CHP Lise Komisyonlarının feshedilmesine ve örgütlenmenin Halkçı Liseliler (Kısaltma: Halk-Lis) adıyla kurulacak yapılanma üzerinden devam etmesine Cumhuriyet Halk Partisi genel başkanı , gençlik kolları genel başkanı Gençosman Killik ve Halkçı Liseliler genel başkanı Bertuğ Diler ile yapılan görüşmeler sonucu resmî olarak karar vermiştir. [kaynak belirtilmeli]"
Bülent Ecevit,https://tr.wikipedia.org/wiki/B%C3%BClent_Ecevit,4,"Türkiye#115: Ardından gelen dönemi ve ve ve ile kesintiye uğradı. 1960 ile 20. yüzyılın sonu arasında Türk siyasetinde birden fazla seçim zaferi elde eden önde gelen liderler muhafazakâr-popülist , sosyal demokrat ve neoliberal reformcu 'dı. 1993 yılında Türkiye'nin ilk kadın başbakanı oldu. | 2002 Türkiye genel seçimleri#8: 4 Mayıs 2002'de Başbakan 'in rahatsızlanarak hastaneye kaldırılması üzerine, ilerleyen yaşının da etkisiyle görevine devam edip edemeyeceği yönünde tartışmalar başladı. | Cumhuriyet Halk Partisi#10: 'nın ardından, Atatürk'ün halefi çok partili seçimlere izin verdi ve CHP, kaybettikten sonra iktidarı tek parti dönemini sona erdirip başlattı. izleyen yıllarda parti kademeli olarak çizgiye yöneldi; bu yönelim, 1972'de 'in genel başkan olmasıyla birlikte kesinlik kazandı. | Cumhuriyet Halk Partisi#60: Dönemin çalışma bakanı , işçilere grev hakkı ve toplu sözleşme hakkı tanımada etkili oldu, partideki hareketin lideri olarak, CHP'nin programını benimsemesine katkıda bulundu. | Cumhuriyet Halk Partisi#70: 1981 yılında Cumhuriyet Halk Partisi diğer tüm siyasi partilerle beraber kapatıldı. 1981 yılında kapatılan siyasi partilerin adı ve kısaltması ile yeni siyasi parti kurulamadı. 1985'e gelindiğinde CHP'nin halefi olan (HP) ve (SODEP) birleşerek 'yi (SHP) oluşturdu, 'in eşi ise 'yi (DSP) kurdu. 'nün oğlu ise daha sonradan (SHP) genel başkanı oldu. | Cumhuriyet Halk Partisi#140: İlk kurulan gençlik kolları yönetiminde, daha sonra CHP Genel Başkanı ve Başbakan olacak olan de yer almaktadır. kadar 10 tane kurultay yapılmış ve darbe sonrası partinin kapatılmasıyla gençlik kolları da kapatılmıştır."
Bülent Ecevit,https://tr.wikipedia.org/wiki/B%C3%BClent_Ecevit,4,"Türkiye#115: Ardından gelen dönemi ve ve ve ile kesintiye uğradı. 1960 ile 20. yüzyılın sonu arasında Türk siyasetinde birden fazla seçim zaferi elde eden önde gelen liderler muhafazakâr-popülist , sosyal demokrat ve neoliberal reformcu 'dı. 1993 yılında Türkiye'nin ilk kadın başbakanı oldu. | 2002 Türkiye genel seçimleri#8: 4 Mayıs 2002'de Başbakan 'in rahatsızlanarak hastaneye kaldırılması üzerine, ilerleyen yaşının da etkisiyle görevine devam edip edemeyeceği yönünde tartışmalar başladı. | Cumhuriyet Halk Partisi#10: 'nın ardından, Atatürk'ün halefi çok partili seçimlere izin verdi ve CHP, kaybettikten sonra iktidarı tek parti dönemini sona erdirip başlattı. izleyen yıllarda parti kademeli olarak çizgiye yöneldi; bu yönelim, 1972'de 'in genel başkan olmasıyla birlikte kesinlik kazandı. | Cumhuriyet Halk Partisi#60: Dönemin çalışma bakanı , işçilere grev hakkı ve toplu sözleşme hakkı tanımada etkili oldu, partideki hareketin lideri olarak, CHP'nin programını benimsemesine katkıda bulundu. | Cumhuriyet Halk Partisi#70: 1981 yılında Cumhuriyet Halk Partisi diğer tüm siyasi partilerle beraber kapatıldı. 1981 yılında kapatılan siyasi partilerin adı ve kısaltması ile yeni siyasi parti kurulamadı. 1985'e gelindiğinde CHP'nin halefi olan (HP) ve (SODEP) birleşerek 'yi (SHP) oluşturdu, 'in eşi ise 'yi (DSP) kurdu. 'nün oğlu ise daha sonradan (SHP) genel başkanı oldu. | Cumhuriyet Halk Partisi#140: İlk kurulan gençlik kolları yönetiminde, daha sonra CHP Genel Başkanı ve Başbakan olacak olan de yer almaktadır. kadar 10 tane kurultay yapılmış ve darbe sonrası partinin kapatılmasıyla gençlik kolları da kapatılmıştır."
Tüm Liste,https://tr.wikipedia.org#Belediye_başkanları,4,Cumhuriyet Halk PartisiCard#26: 13 / 30 | Cumhuriyet Halk PartisiCard#27: 21 / 51 | Cumhuriyet Halk PartisiCard#28: 301 / 922 | Cumhuriyet Halk PartisiCard#29: 63 / 390
Tüm Liste,https://tr.wikipedia.org#Belediye_başkanları,4,Cumhuriyet Halk PartisiCard#26: 13 / 30 | Cumhuriyet Halk PartisiCard#27: 21 / 51 | Cumhuriyet Halk PartisiCard#28: 301 / 922 | Cumhuriyet Halk PartisiCard#29: 63 / 390
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,3,"Akif HamzaçebiCard#4: 1 Aralık 1953 (71 yaşında) , , | Trabzon#1: Trabzon ( : Τραπεζούντα , Trapezounta), 'nin ilinin merkezi olan şehirdir. 'nin 'nde yer alan ilin 'e kıyısı bulunur. | Trabzon#64: Bölgedeki nüfus 1923 yılında ve arasında yapılan "" "" ile gönderilmiştir. | Araklı#55: Ayrıca 2006-2007 sezonunda 'nin tek, 'nın ise 7 yenilgisiz takımından biri olmayı başarmıştır. | 2011 Türkiye genel seçimleri#70: geneli seçim sonuçları | Gazi Üniversitesi#12: Gazi Üniversitesi 'nin öğretmen yetiştiren ilk eğitim kurumudur. | Ankara Üniversitesi Siyasal Bilgiler FakültesiCard#8: , , | 2007 Türkiye genel seçimleri#4: Görev süresi dolan 'nin 10. Cumhurbaşkanı 'in yerine 11. Cumhurbaşkanının seçilememesi üzerine TBMM Genel Kuruluda 3 Mayıs 2007 tarihinde milletvekilliği seçimlerinin 22 Temmuz 2007 günü yapılması karara bağlandı. | 2002 Türkiye genel seçimleri#3: 2002 Türkiye genel seçimleri , 3 Kasım 2002 günü genelinde yapılan erken genel seçimdir. | Cumhuriyet Halk Partisi#1: Cumhuriyet Halk Partisi , 'de bir . | Cumhuriyet Halk Partisi#15: 4-11 Eylül 1919 tarihleri arasında toplanan 'nde, 'nin çeşitli bölgelerinde kurulan , (ARMHC) adı altında birleştirilmiştir. 23 Nisan 1920 tarihinde toplanan ARMHC delegelerinden oluşmuş, ancak 1922'de Meclis, Birinci Grup ve adıyla iki gruba ayrılmıştır. | Cumhuriyet Halk PartisiCard#12: , ,"
Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,3,"Akif HamzaçebiCard#4: 1 Aralık 1953 (71 yaşında) , , | Trabzon#1: Trabzon ( : Τραπεζούντα , Trapezounta), 'nin ilinin merkezi olan şehirdir. 'nin 'nde yer alan ilin 'e kıyısı bulunur. | Trabzon#64: Bölgedeki nüfus 1923 yılında ve arasında yapılan "" "" ile gönderilmiştir. | Araklı#55: Ayrıca 2006-2007 sezonunda 'nin tek, 'nın ise 7 yenilgisiz takımından biri olmayı başarmıştır. | 2011 Türkiye genel seçimleri#70: geneli seçim sonuçları | Gazi Üniversitesi#12: Gazi Üniversitesi 'nin öğretmen yetiştiren ilk eğitim kurumudur. | Ankara Üniversitesi Siyasal Bilgiler FakültesiCard#8: , , | 2007 Türkiye genel seçimleri#4: Görev süresi dolan 'nin 10. Cumhurbaşkanı 'in yerine 11. Cumhurbaşkanının seçilememesi üzerine TBMM Genel Kuruluda 3 Mayıs 2007 tarihinde milletvekilliği seçimlerinin 22 Temmuz 2007 günü yapılması karara bağlandı. | 2002 Türkiye genel seçimleri#3: 2002 Türkiye genel seçimleri , 3 Kasım 2002 günü genelinde yapılan erken genel seçimdir. | Cumhuriyet Halk Partisi#1: Cumhuriyet Halk Partisi , 'de bir . | Cumhuriyet Halk Partisi#15: 4-11 Eylül 1919 tarihleri arasında toplanan 'nde, 'nin çeşitli bölgelerinde kurulan , (ARMHC) adı altında birleştirilmiştir. 23 Nisan 1920 tarihinde toplanan ARMHC delegelerinden oluşmuş, ancak 1922'de Meclis, Birinci Grup ve adıyla iki gruba ayrılmıştır. | Cumhuriyet Halk PartisiCard#12: , ,"
Sosyalist Enternasyonal,https://tr.wikipedia.org/wiki/Sosyalist_Enternasyonal,3,"Cumhuriyet Halk Partisi#14: Parti, ve 'in tam üyesidir ve 'nin ilişkili üyesidir. | Cumhuriyet Halk Partisi#127: Parti, ve içinde önemli bir konuma sahiptir ve ilişkili üyesidir. | Cumhuriyet Halk PartisiCard#22: Tarihsel: (ilişkili)"
İlerici İttifak,https://tr.wikipedia.org/wiki/%C4%B0lerici_%C4%B0ttifak,3,"Cumhuriyet Halk Partisi#14: Parti, ve 'in tam üyesidir ve 'nin ilişkili üyesidir. | Cumhuriyet Halk Partisi#127: Parti, ve içinde önemli bir konuma sahiptir ve ilişkili üyesidir. | Cumhuriyet Halk PartisiCard#22: Tarihsel: (ilişkili)"
