E,U,Frekans,Kaynak_IDler
parti,https://tr.wikipedia.org/wiki/Siyasi_parti,1,"Siyasetçi#1: Siyasetçi veya politikacı , etkin olan bir kişi ya da herhangi bir görevi elinde bulunduran bir kişi. Politikacılar, ülkeyi ve dolayısıyla insanlarını yöneten yasalar ya da politikalar önerir, destekler ve oluşturur."
parti,https://tr.wikipedia.org/wiki/Siyasi_parti,1,"Siyasetçi#1: Siyasetçi veya politikacı , etkin olan bir kişi ya da herhangi bir görevi elinde bulunduran bir kişi. Politikacılar, ülkeyi ve dolayısıyla insanlarını yöneten yasalar ya da politikalar önerir, destekler ve oluşturur."
politikasında,https://tr.wikipedia.org/wiki/Politika,1,"Siyasetçi#1: Siyasetçi veya politikacı , etkin olan bir kişi ya da herhangi bir görevi elinde bulunduran bir kişi. Politikacılar, ülkeyi ve dolayısıyla insanlarını yöneten yasalar ya da politikalar önerir, destekler ve oluşturur."
politikasında,https://tr.wikipedia.org/wiki/Politika,1,"Siyasetçi#1: Siyasetçi veya politikacı , etkin olan bir kişi ya da herhangi bir görevi elinde bulunduran bir kişi. Politikacılar, ülkeyi ve dolayısıyla insanlarını yöneten yasalar ya da politikalar önerir, destekler ve oluşturur."
hükûmette,https://tr.wikipedia.org/wiki/H%C3%BCk%C3%BBmet,1,"Siyasetçi#1: Siyasetçi veya politikacı , etkin olan bir kişi ya da herhangi bir görevi elinde bulunduran bir kişi. Politikacılar, ülkeyi ve dolayısıyla insanlarını yöneten yasalar ya da politikalar önerir, destekler ve oluşturur."
hükûmette,https://tr.wikipedia.org/wiki/H%C3%BCk%C3%BBmet,1,"Siyasetçi#1: Siyasetçi veya politikacı , etkin olan bir kişi ya da herhangi bir görevi elinde bulunduran bir kişi. Politikacılar, ülkeyi ve dolayısıyla insanlarını yöneten yasalar ya da politikalar önerir, destekler ve oluşturur."
bürokratik,https://tr.wikipedia.org/wiki/B%C3%BCrokratik,1,"Siyasetçi#2: Politikacı, herhangi bir kurumda, politik iktidara ulaşmaya çalışan herhangi biri de olabilir."
bürokratik,https://tr.wikipedia.org/wiki/B%C3%BCrokratik,1,"Siyasetçi#2: Politikacı, herhangi bir kurumda, politik iktidara ulaşmaya çalışan herhangi biri de olabilir."
Şerifler,https://tr.wikipedia.org/wiki/%C5%9Eerif,1,"Siyasetçi#4: Siyasetçilerin pozisyonları yerel ofislerden, bölgesel ve ulusal hükûmetlerin yürütme, yasama ve yargı dairelerine kadar uzanmaktadır. gibi bazı seçilmiş kolluk kuvvetleri dahi politikacı olarak kabul edilir."
Şerifler,https://tr.wikipedia.org/wiki/%C5%9Eerif,1,"Siyasetçi#4: Siyasetçilerin pozisyonları yerel ofislerden, bölgesel ve ulusal hükûmetlerin yürütme, yasama ve yargı dairelerine kadar uzanmaktadır. gibi bazı seçilmiş kolluk kuvvetleri dahi politikacı olarak kabul edilir."
liberal,https://tr.wikipedia.org/wiki/Liberalizm,1,"Siyasetçi#11: Birçok bilim insanı, siyasetçilerin özelliklerini yerel ve ulusal düzeylerde karşılaştırarak ve daha olanları veya daha muhafazakâr olanları kıyaslayarak seçimler açısından daha başarılı ve daha az başarılı olanları karşılaştırırlar."
liberal,https://tr.wikipedia.org/wiki/Liberalizm,1,"Siyasetçi#11: Birçok bilim insanı, siyasetçilerin özelliklerini yerel ve ulusal düzeylerde karşılaştırarak ve daha olanları veya daha muhafazakâr olanları kıyaslayarak seçimler açısından daha başarılı ve daha az başarılı olanları karşılaştırırlar."
yozlaşmış,https://tr.wikipedia.org/wiki/Usuls%C3%BCzl%C3%BCk,1,"Siyasetçi#19: Politikacılar kamu işleri ve halk için çalışmak yerine, mal veya hizmet karşılığında para alarak rüşvetçi ve olarak düşünülürler."
yozlaşmış,https://tr.wikipedia.org/wiki/Usuls%C3%BCzl%C3%BCk,1,"Siyasetçi#19: Politikacılar kamu işleri ve halk için çalışmak yerine, mal veya hizmet karşılığında para alarak rüşvetçi ve olarak düşünülürler."
